#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	sapD//fhuD//ybiT//ygcW//
GO_0071555_4	argI//xthA//pflC//moaB//cdd//ampG//trg//frlA//ubiX//yggT//lpp//yjbG//rsmJ//
GO_0071577_9	yfcV//dtpD//focB//ybaL//qorA//aidB//rppH//
GO_0071616_6	edd//envC//
GO_0071702_5	ybjG//yjjW//fepE//chbB//add//fnr//flgC//yabI//srmB//ybgI//ydhK//rpsB//yeaK//csgF//mnmE//yoeE//groS//mdtG//trkH//trmI//ydhC//fadE//ftnB//phnG//bamA//yjfP//yfgO//carA//fklB//mazG//murR//ppk//napF//purA//yhcH//uraA//fimA//yheT//yahN//sufA//sdhA//ubiJ//rzoD//fucO//yihL//yhaJ//pyrH//yiiE//ygbN//garD//argH//yieL//menI//rrrQ//tsf//moaE//argH//menH//uraA//ycjU//wecE//hemF//cheW//hyfC//mdtQ//dacB//ftnA//ycbX//recX//secD//nirD//alaS//ybbY//deoA//dps//caiD//truA//dacB//ybiO//yebC//metI//actP//dhaK//tnaA//ydiR//fabZ//hisB//yegS//glk//xisE//yafC//ydfK//ddpX//rffC//hpt//ybeY//ydiV//frwB//avtA//emrK//araB//fecA//rlmC//moaD//shoB//feoB//araH//dnaA//fdnH//gshA//maa//rclB//trpGD//crcB//tdcE//glpF//nrdD//cmoB//fkpB//deoD//coaD//fimF//cobS//dsdA//yidC//nuoN//cysI//nuoL//torR//lsrA//rluA//menB//yghG//htrE//rsmB//priC//elaA//diaA//dapA//dpiA//hupA//pyrG//mrcB//pgaA//cydC//mtlR//exbB//hybF//agaV//ahr//potG//rlmH//hyaA//fecC//katG//yahI//lptF//zur//hcaE//yjcO//ldcC//caiF//yadC//phnL//ygfI//yidC//ybdZ//cbtA//ampH//rplX//aroK//cytR//yggD//ahr//ssuB//lgoR//recT//galM//hemN//mlaF//cmoB//ftsL//argK//asr//caiE//dgcJ//rfaD//yfgJ//yqiI//yiaU//sodA//tmk//ansA//yajD//arsC//srlR//hybB//agaD//ldrA//wecB//cedA//cynX//glk//mhpD//ansB//rimI//nikE//uvrY//secD//yggE//dgcE//atpC//htpG//prfA//recF//ascF//cynS//pgm//nrfB//gpt//tyrS//rzpD//aroC//lysO//iscS//ydfG//pgaC//tesB//pyrH//cpsG//tamA//fadH//sapF//yggX//tilS//ftsZ//paaC//dapD//priA//nadA//fumA//lptG//degP//yagJ//glcA//ypdB//ygbL//rpsS//acpP//glpB//nusG//yccX//hypD//cysS//apt//yccA//hchA//hypB//ptsN//wza//afuB//ydaC//dpiA//yhjX//motA//nagD//yfcS//ybeQ//cysC//folA//dmsA//csgF//coaA//aspA//idnD//moaE//nagC//yeaD//panE//dnaQ//acrE//mnmC//trpC//truA//yqiH//gyrB//waaL//sdhC//ycaN//yciF//tufA//hscA//ubiX//topA//rfaG//frdD//srkA//yafC//etk//cpxA//norR//argP//rsmA//acnA//allS//katE//rpmH//sdaC//dctR//ralR//yiaO//rsfS//tolB//fnr//yqhC//eptC//yidR//rplO//trkH//fryC//pinQ//yejE//gatA//ygfZ//wbbK//yadM//cpsB//thrA//rhtC//elfA//yahD//mdtM//ybcQ//prpB//ynhG//ygeR//ydjE//ydiQ//miaA//sfmA//sspB//cmtB//hflK//intF//gatY//fabZ//mlc//cmoA//torS//thiI//clpA//glnB//ybbW//hcaC//waaQ//mutT//narU//aldA//atoB//dsbA//putP//ompT//leuE//caiF//hofP//rnhA//ygaZ//uidA//rffC//nadA//deoB//aroA//yfiC//chbB//symE//bssS//mdtM//mngA//ribE//puuA//gabD//mutY//cutA//setA//mqsA//yhbS//ycjR//tufA//insI4//dcuR//
GO_0071704_3	rluB//rho//fdhD//dgoT//ydiO//rhoL//asr//asnS//rbsR//malP//tatB//aceA//ycfL//satP//cspB//hypT//sgcR//wzb//fecC//yeaK//trmH//yfcR//otsB//tolC//pfkB//alsK//araD//dgcM//lplA//treC//gpr//holD//fbp//trkG//arnT//yhjA//ydjM//hofP//cusB//trpC//rarD//hyfC//ulaR//tolC//yehC//dsdC//fabH//ghoS//ybiI//csdA//rraB//rarA//xapB//mprA//glcF//msrC//slmA//mfd//ibsB//iscA//hyaC//yhaJ//trmJ//tynA//yfbS//yidP//flhC//sbcD//mtr//oppC//cycA//ccmE//yajQ//yfeX//glpR//paaA//hldE//yiaA//rluE//ibsC//metE//wzzE//dapB//prs//yahF//yqiI//hybG//dnaT//cmtA//argO//fliG//hflC//pdxB//ykfM//abgT//ytfE//iclR//nanT//mdtD//xseA//yfgJ//artQ//frvR//tehB//cpdA//uspG//ribB//yhaV//yggF//nadA//hflK//nagC//ridA//paaG//yhfK//prs//rpsJ//mdtE//manY//recX//ycdX//yggN//apaH//ykgA//ilvA//tehB//tatC//argT//thiL//ascG//tauC//trpE//fhuF//ygfX//rnlA//argT//phoB//dhaL//insE-1//znuC//rpnA//nikA//mdoG//pepN//ynbC//manZ//yqhD//mprA//rimI//abpB//murJ//yihX//araF//fimG//tolA//yqgB//glsA//secD//fdhD//htpX//tyrA//opgG//lysU//prpB//aaeA//thyA//rfbC//katE//aroC//cspB//greA//argT//arnD//paaA//pth//hflC//nhaR//atpH//ydfG//glnB//tcyN//ygfI//lsrR//map//mdtK//sfmH//dsdX//ddpA//ebgA//hisP//proQ//narP//arnD//pcnB//lolD//nagZ//mipA//rnr//nusG//norR//hinT//poxB//tdcC//yhaJ//murE//purU//hns//ybdG//gspF//tomB//ligB//ihfA//nrfG//aspS//wrbA//ubiJ//polA//prs//yjiR//nuoL//truD//katE//hyaD//pflB//hofO//lpxB//ubiH//serB//hisH//gcvT//ampE//eutN//moaC//relE//ybjG//uidC//fkpA//trpA//ulaB//potB//pgpA//yidE//flgG//tmcA//adk//sfmA//panZ//dnaT//ulaA//ycbX//ybhI//gltD//ulaE//mfd//frr//poxB//cspD//caiE//uhpC//eutN//feoA//pcnB//yhjC//fliM//pgaA//ttdT//tatE//kdsA//tnaA//menI//tsr//tusC//ptsG//yjbB//mppA//glnK//argR//cheR//cpxR//ghrB//nudC//galK//rapZ//insF-1//pgi//rarA//frwD//sspB//msrB//murR//glnB//polA//potG//treB//rcsB//ymdB//yeeA//murR//ydhQ//htpX//mgtA//fryC//ampH//ypdA//bamC//holA//clsC//ubiE//prkB//endA//artQ//epmB//phoE//bdcA//hchA//tolR//moaA//yjjQ//cysB//dsbG//trxC//rffG//lptC//hslJ//cyaA//rutE//cusS//kefF//ubiF//ahpC//sapC//glmS//clcB//ybhA//tar//aroL//hypC//fadD//rffM//rph//phoB//menD//wzzE//gpsA//rraA//hyi//yjjU//lptD//mepS//ade//lpxT//menD//yhcN//asnC//ugpC//pgl//yidH//secM//cpsG//borD//panB//yeeL//mobA//rfaE//hyi//fryC//cdgI//xylH//gadA//flhE//thiH//surA//ygaV//yehD//bssS//chbG//allB//yfcV//ynjA//emrD//zwf//hcp//dxr//ygdG//metQ//glrK//decR//yehY//yqgB//entD//mdtG//metB//rhmD//acpP//tcyP//xapR//yhcN//frr//asnS//cfa//mdtL//ubiA//garK//sfmA//ybcJ//ydcO//yhiM//mhpD//btuC//yjiQ//glsA//ychO//fucI//glcC//ung//rof//rpoH//cynT//mqsR//speB//sufA//mtgA//phnL//rsgA//plsC//uidR//ulaB//phoR//ydeE//arnF//yhdW//pitA//cdaR//yqgB//rcnR//eptC//puuR//ilvI//hypB//ydjL//hipB//metK//yecS//yijE//narL//yedA//fre//atpG//yegD//nuoB//galS//gadX//uup//yoaB//nuoE//insI4//valS//mgtA//yiaU//hscA//dicC//gabD//elaA//lolB//opgC//torR//rne//mltC//cspE//tgt//dkgB//gspE//phoB//ompA//chiP//flgH//frwC//msrA//fimB//rbbA//sfmA//dhaL//purN//talB//mdtA//ppk//sfsB//ccmE//hpt//sgcC//yghG//yebK//hrpA//yojI//ydiF//hsdR//frlA//hdfR//rimK//cyaY//rlmE//acs//fdnI//feaB//lpoA//nirD//tusE//yidR//yjeH//yhaO//gltB//rnlB//birA//leuB//skp//allS//torD//ddpX//eutA//tdh//plaP//hisQ//cutC//lpcA//dgcJ//rlmA//ybeQ//rlmM//rpsN//lexA//metH//narP//bhsA//nhaA//idnT//narQ//glnP//ygeV//cheW//uxaB//mltB//hdeA//ilvN//miaA//asnB//nagC//iraP//clsB//mutM//cusS//yfaV//mtlR//ftsX//cysZ//fryC//xseA//ompF//dnaB//xylA//mqsA//ftsP//flgE//tilS//entA//ynbB//uxaC//mhpD//gcvT//cueO//rcsD//glrR//ykgO//ybgP//yfcU//yeeA//ilvI//apt//mntR//yadN//narX//opgE//sulA//yfdC//comR//ytfE//cueR//glrR//chbA//xapR//dpiB//mscM//fhuC//yihP//nfsB//lptA//pstC//dtpB//potB//ccmE//hrpA//uidR//rpmH//ycbV//rpsA//tdcG//hprR//rbfA//uhpB//wecC//abpB//gltB//dsbA//otsB//yiaN//pdxY//eutD//rlmM//galK//yfdC//ileS//atpH//yjjX//ybcC//dgoK//ygcW//queF//ulaR//ydcI//cysW//yggN//pdhR//diaA//nagK//ydcS//malZ//tusB//galS//prc//csgB//rcsF//cobU//narP//secA//cysP//frr//etk//clpA//betT//malP//secF//tdcE//entC//sgcE//pspD//agaA//rffM//aceA//glyS//pntA//rplN//recQ//ynfF//ydcM//yjjG//fecA//flgB//ybcM//aldA//elaB//tatC//ygfX//mutT//yhcF//hcaT//paaC//rhlB//xseB//gspI//cas2//galR//mnmA//bdcR//manZ//ulaC//yjjX//ybdG//ycjY//ebgA//ftsI//lasT//uxaC//folE//msrP//rsuA//add//yadK//emrY//ubiA//pntA//nanS//recO//sapD//mhpR//osmY//rraA//hfq//dicC//dctR//rplI//yahB//fimB//ycfJ//yneL//opgG//fimA//fadK//mazG//rhaM//appA//pabC//torS//yrbG//mdoD//dacA//dnaT//yqiG//waaL//ihfB//lipA//yhbO//yeaG//mtr//ssuC//yagE//trkG//gadB//apaH//elfC//yjbH//mrp//cysH//fadK//xerC//guaD//gcvH//tusD//sdiA//flgI//rutA//moaE//mscM//psuG//metN//rlmD//mdtN//ybgQ//yfiF//rng//hypC//yfgJ//yhjB//macA//cdgI//tsaE//fetA//fliA//azoR//ibpB//hisA//ftsP//trpD//ydiR//yfbS//alaC//paaF//appY//sapA//hdeA//hybA//xthA//carB//potE//degQ//rfaC//yjhP//def//zapB//rhmR//pdeF//yiaM//yafS//fecC//coaD//tsgA//phnJ//ykgA//bamC//dcp//groL//sodC//prkB//ppk//dxs//orn//abpA//idnT//sbcD//pspA//dinG//yejA//ykfM//tdcR//ribB//rcnA//paaA//ydiK//yifB//shoB//ssuE//rsmH//qseC//ivy//norV//hcaR//yjfF//tyrR//narI//plaP//rcsC//ftsK//metH//aer//zapC//hdeB//speB//erfK//menD//epmA//fbaA//tusD//hdeB//fliT//ugpB//nusA//yahK//lpxB//yggW//yfaL//mprA//hrsA//chaC//bioH//argA//araB//ghrB//yneL//pepD//flhC//alsC//folE//hipB//proW//prs//mppA//yidA//rhaM//yhjR//dhaL//proX//hisQ//rpmE//dpiB//ydeO//lepA//bamD//yqcG//menI//smpB//cheW//nhaA//fadJ//yqgF//hycH//yifB//ubiC//thiD//frwC//agaB//malF//yfaX//fhlA//paaX//argT//yhjD//tatD//nimR//hisI//ruvA//gntP//ytfP//lrhA//emrD//hisC//hybO//ligB//uspG//csgG//mhpC//ulaB//yieL//artM//hns//treC//hisS//ynbB//hslO//fabB//bioF//yedF//cysN//ychO//diaA//dnaK//rof//ilvM//rdgB//brnQ//ompA//codA//atpA//yqeG//wzyE//yhdJ//ilvA//ynhG//kdpA//rsmI//treR//degQ//ygjK//kbaY//fnr//minE//fiu//yqgF//eco//ybiH//gabD//proW//topB//aldB//yqhC//ppc//mrcB//recA//yraJ//tdcG//yehY//flhD//plsX//ycjD//cusF//yqiH//nrfE//ybjD//frdD//mhpA//pdeL//tdcD//lgoR//rpnA//uvrD//dmsA//bssS//fepD//gltL//ygjH//zapC//cmtA//tas//dusB//gntR//tolC//moeB//tdcE//mglC//elaD//hofC//ompL//proB//pstS//rplJ//mgtA//ilvM//rlmA//hsdR//tatB//bglX//rimO//ubiX//bdcA//cadB//agaV//ytfR//yadK//cyoE//rsfS//hsdM//trkA//prfA//arnB//lacI//prfC//purA//gudD//mglC//folC//torR//sfmA//kbaZ//nlpA//frvA//yggE//argO//oxyR//nanT//ydeM//glgA//ivbL//mltG//ynaE//aidB//yajR//cpdA//yfdK//yfbR//pabB//shiA//prlC//nfi//yfdR//potB//dgcT//ygbL//cyaA//acrE//preT//treF//moaE//panD//flgH//infB//ibsB//yjiY//msrQ//glsA1//flgD//yhcN//yjcS//mlaB//yneJ//dapB//rdgC//acpT//gadC//hscA//yojI//barA//fucK//rplM//yefM//rng//menI//metG//mntR//dusC//yagJ//dsdA//ydiR//maoP//ivy//mltA//murF//waaZ//ispA//cptB//btuE//flgI//rbsC//gluQ//ydjL//dgoR//pheS//lgt//glgX//mdtP//feaR//xanP//ybfA//sfsA//ompT//elyC//yqjA//glpX//sgcX//adhE//bepA//ribE//fliM//gloC//yceK//suhB//flhA//oppF//phnH//fruA//nanC//yibA//ubiA//yhcD//acrR//yfdG//cirA//hybG//metG//lpxH//dgoK//yjaZ//xylF//envR//nsrR//yjaA//prlC//cueR//glxK//ycgV//fbp//borD//ttdA//tolB//dacD//ccmH//sseA//potF//ydjM//moeA//deoR//paaD//lldP//gluQ//yidK//yahK//chbC//yaaY//rof//wbbK//ydjM//allS//marR//ybcQ//recR//grcA//lon//dauA//recQ//bglF//prfB//kgtP//ybgI//rpnA//agaV//mpaA//trpA//glsB//srmB//gfcE//scpB//cspI//yehD//yeaE//dgoT//frdA//kdpB//fliA//pnuC//ribA//glcC//oppB//sspA//aas//yfgI//comR//epmB//ynjA//ompF//exuT//gpt//ccmC//mcrB//phnO//ddlA//cusC//arcB//alsB//mdoD//kefB//fliK//yihL//yjjB//fimZ//cheR//sufD//narL//coaE//ybiT//mraZ//aldB//hisF//gcvP//flhE//rlmA//dctR//csiR//fdnG//znuA//yidC//yahO//gutM//mhpD//pyrD//lipB//betB//ykgF//tolB//yoaA//kdsD//lepA//bioC//ruvA//araB//hxpA//hdhA//dxs//pagP//puuA//ariR//proA//dtpB//ascG//glpB//perR//tatD//basS//csrA//dmsB//ldcC//surE//yqhC//nfo//fliD//lrp//ynfK//rzoD//dnaT//yigL//yphF//nuoI//yqgB//ilvB//ybeF//hscA//yrdA//smrA//adk//kch//napA//mntP//murG//yaiW//clpX//pspC//lsrC//hchA//entA//afuC//cca//lipA//mtgA//yadM//ppx//hslU//nrdB//pdeR//kduI//gntT//eutA//ilvC//yhaV//ybgQ//yidH//yfbS//osmE//dnaE//yjiX//gntT//yfgJ//rusA//ldrD//hofN//hisH//pgaA//pepN//ydcS//insI4//elfC//ydfD//ampH//narI//insK//ycjR//grcA//ygeR//kduI//rcnA//dusB//dxs//yjhG//rpsS//avtA//yhjV//glvB//yhdZ//yegV//yraK//lpxD//yigL//ldrA//msrA//trpB//mdtL//zapC//ynfE//baeR//yahB//mgsA//frvB//nac//malZ//gltB//artJ//yqiJ//prfA//yhjV//sbmC//arnB//yhjR//dnaK//rhsD//ygjH//ydfG//putP//dcuA//coaD//lamB//fixA//agaC//gltL//motA//talB//paaB//ygiV//yejB//yagF//bamB//ddlA//msrB//betI//rplK//nagZ//uxaC//msrA//topB//pgaC//osmC//srlR//sgbE//sufS//cas2//bamE//ybhP//murG//cca//ybhA//ybeY//lptC//rho//yjhI//dnaG//soxS//insE-1//rna//dsbG//ybbW//rpsO//cysA//rfbX//ilvM//glgB//rplP//tauD//rluA//yidD//fliA//polA//agaI//yjjQ//cpxP//ynfF//bamE//tadA//sgcB//rpsT//queF//yhdW//leuA//mepS//umpH//alsK//mutS//coaA//lsrB//dctR//accC//fimZ//hslR//sgbH//waaY//paaZ//arsC//ilvC//shoB//glvC//arsB//plsX//hisH//rhlE//ycfL//nupX//insI4//rbsD//insF-1//yjjB//ppk//asnB//suhB//lpxB//ybdR//secB//phoP//gloB//mlaC//bamE//pliG//pbpG//rpsH//melR//gcd//proV//holE//xapB//luxS//opgH//ykfI//speA//degP//gcvA//rplY//bamB//rpoS//nanC//yfcS//phoB//ispG//livM//yhaM//bioD1//mepH//pppA//gyrB//cbpM//glpF//ykgF//ycgB//rcnA//hemC//dusB//ldhA//mepS//nagA//ymgA//dnaX//pck//asnB//fimA//yjhH//dgcT//hns//mglB//dkgA//garK//yjhG//ygeW//nirB//focA//hisM//lolD//hisM//glsA//uhpC//torZ//dcuD//yqjI//hiuH//malF//ahr//folE//gspI//casD//acs//yqjI//mazG//dhaM//rcsB//pyrE//mazG//flgB//recQ//nikE//umpG//priA//bioC//ygdG//glnP//rlmD//mlc//yafS//treB//chbA//ruvB//xylF//mltF//ykgM//ygbL//gluQ//lldP//flgG//pckA//ynfK//gltL//dnaG//lolD//galU//thiQ//focA//yjfP//cysN//grxD//cysA//elyC//rnpA//rof//ppx//rpsL//citE//rstB//appC//ppsR//mepM//hyfF//murP//yraN//yhjX//insI4//rfbD//ydjJ//lipA//hycB//sfsA//rpsS//relE//ybcF//yciF//ruvB//aqpZ//flgK//flgJ//ubiI//hyi//uvrY//phoQ//yraI//ygbM//dapD//yghO//hyfA//yfdG//caiT//pta//rnr//cbtA//frvR//waaZ//mltF//fepC//cspD//pdxB//thrA//envC//tsaE//pcm//mdtB//ubiX//mreB//
GO_0071705_5	trpA//cynX//dgoA//iscU//torA//menC//amtB//argE//ogrK//thiP//ybdZ//ydhK//folA//hchA//ribA//dcuC//uvrA//ybaT//argF//lsrD//ssb//fucI//tpx//narL//xylH//deaD//wzb//pepB//gspJ//sgcE//pstB//hcp//aceF//murR//yafQ//lsrG//ygiS//grcA//yjhC//adiY//eno//bssR//ygjR//glrK//rseC//rcnA//potC//gntU//hscB//ycbX//rutG//fadH//ssb//frc//tig//ygeR//bdm//dadA//rnhA//arnT//moaC//metQ//hprS//yidE//tadA//hscC//ygcO//ldrB//ftnA//yiaN//mlaE//ybgQ//rpmF//srlR//rhaA//amiA//dnaX//tamB//mliC//phnG//ybhP//purR//trmO//ortT//fdoI//lsrG//pheA//yjbH//rhoL//dcp//gudP//slyD//kdgT//secB//csdA//yidA//galT//pepA//yhcF//aspA//sfmA//fepA//rlmJ//rnc//betI//tig//iraM//comR//pyrG//sfmC//ycdY//yqgB//yjcO//ydfK//yiaL//pgsA//wzzE//dnaB//bglX//fumB//mglB//yraR//tadA//atpG//rfaC//ascG//bcp//creB//gntT//abgB//ais//nmpC//mutS//hisA//adhE//mdtO//ettA//symE//leuD//exbB//yfeX//crr//mgrB//yifB//yjbG//lpoA//ldrB//carA//clsA//ydiQ//cysW//secY//icd//hsdM//afuC//xdhB//dpiA//ltaE//zntR//ushA//kdpE//tamA//yaiV//ycgR//deoC//mdtE//cas3//clsC//rpoE//yagJ//hflD//skp//rho//ompA//afuB//hofP//lolE//waaH//atpF//dmlR//trpE//putP//ygiS//rutA//yacG//glnA//rplA//ytfR//yiiE//hybA//rna//yccS//ftsN//cmtB//yggN//adk//paaH//zwf//norW//yegS//ansB//lptF//mog//gabD//ccmF//rimO//ompR//yneJ//cydC//exuR//purU//prkB//yqcG//dppA//lacZ//gabD//gltK//apaH//ybhP//pdeD//gntU//hscC//gstA//aqpZ//rbsC//acrF//ybcJ//barA//ybdO//lysA//tufA//ptsI//murP//hybG//trpA//bioD2//
GO_0071709_5	flgM//yhaM//trkG//ygiV//ispG//dgoA//norW//ybdM//kbaZ//alaC//
GO_0071731_5	garP//betA//gltD//
GO_0071732_6	mhpA//
GO_0071769_5	yjbF//
GO_0071804_3	ribA//yoaA//dsdA//tilS//rplD//rnhB//lpxM//leuS//rlmI//cheR//setA//cpxR//ybiJ//idi//trmJ//
GO_0071805_4	opgB//rpmC//exoX//pdxK//rfaG//ileS//mtlA//lpxB//rlmG//mraY//gcvT//wrbA//fliL//rplP//recO//
GO_0071806_6	ugpB//grxD//yghB//yjcE//glvC//yfaV//bglX//puuB//csgG//malK//ftsI//ydjH//setC//iscX//mdtK//gloA//lldR//paaD//ybcM//
GO_0071807_8	sdaB//
GO_0071824_5	acrZ//
GO_0071826_5	dps//insA-1//ygcO//hslV//ydjM//atpC//yjiA//ompR//appA//yafO//dgoK//yjaZ//eptB//gcvP//rpsN//lpxP//glrR//yheT//ribA//higB//lpxD//fpr//pdhR//carA//glrK//recC//
GO_0071897_6	tdcB//nlpI//sgbH//ybhJ//rutR//rpe//umuD//rpmG//csgG//hisB//acrZ//chbB//cusS//argR//insI1//rsmI//kdpC//arsC//leuO//paaJ//
GO_0071915_9	glpB//
GO_0071932_8	iraM//
GO_0071934_6	nikB//argD//lsrA//
GO_0071941_4	gspE//opgB//yjbE//lolA//ydaN//purA//cysG//paaH//betA//
GO_0071945_7	pitA//
GO_0071951_8	bisC//
GO_0071963_4	dusB//
GO_0071973_6	rnpA//mntR//clsA//entH//speD//selU//btuC//yeeA//mipA//uacT//rimK//mltG//tnaC//acrB//galT//sgrT//trpS//mreB//trpA//rpoS//hyaC//hslJ//mngA//miaB//hdeD//qseB//ycdX//thiM//pflC//narW//hypC//
GO_0071975_4	flgD//
GO_0071977_5	hybC//
GO_0071978_7	alaC//ftsL//metB//hsdR//hybF//fabR//thrA//glxK//frsA//napD//nudG//ydcP//nrdH//hybC//
GO_0072321_6	dnaB//hisD//
GO_0072322_6	gadA//
GO_0072323_7	yigB//
GO_0072329_7	dcm//rplF//nemR//ompT//bglF//tcdA//tktB//ybjN//ybjI//sgcE//eutA//ycaO//feaB//metB//truD//murQ//adiY//mdaB//hisH//phnI//yfiR//gabT//gcvT//elfG//ycfS//nuoE//gcvP//mraY//arnA//gudD//gstA//yhjV//nlpA//sgcA//rplY//preT//iap//yiaA//rfaB//frmR//yfiF//mlc//nupC//yfdK//frvB//rihC//ravA//arfA//insH-5//ycbU//ycdY//arcC//trkA//tonB//yjjG//yegT//rpsJ//bdcA//baeR//arnB//iscX//fetA//trpGD//gcvH//emrE//paaE//fixC//pncB//paaZ//rplQ//cysW//frdC//rpsD//rpsD//hda//preT//mepM//fhuC//asd//dnaC//leuA//
GO_0072330_7	tolQ//rssB//marR//dsbC//purT//malP//insI3//phnP//hemN//alsC//rihB//yjiQ//rpsO//yadM//arnD//kbp//lptD//fpr//yagG//smpB//fdnG//atoB//feoB//yegD//alkB//flgC//mraY//hycI//xerD//dgoA//fetA//btuE//yadG//yfeO//ydcP//yhdW//sspA//wza//clpA//thiC//macA//yagE//garP//ybaE//thyA//creC//frvB//tmk//lsrR//setA//metI//yehX//rihB//polA//lpoA//paaD//xseB//murE//
GO_0072337_6	gcvA//ycbB//gadC//citT//insF-1//glpR//cydD//yfaV//ygcO//folX//baeR//cdgI//pspD//tauB//yaiV//xylA//bssR//ycjU//fhuC//mtnN//rimP//bamE//yigL//sodB//holB//yahB//
GO_0072344_7	mraY//mutL//gnd//fdhF//
GO_0072348_5	yagG//recD//tyrR//upp//dacC//narI//dcuD//tyrR//uspF//ibsA//fucK//malX//cspG//pheT//pfkB//ivbL//lacI//cynS//cheA//yhjX//yjcS//yidD//insF-1//cof//rffC//yefM//atpH//tap//nanR//glcF//potG//nadD//yihQ//kdgK//hisP//manA//ybaT//paaX//rep//hofC//
GO_0072350_7	pdeK//ssuA//cysA//dinB//mreC//cpsG//yjiY//fepD//tolA//zitB//mdtE//pstS//pheA//tyrR//ycfS//fetB//hcaT//carA//
GO_0072488_7	dgcN//rplO//ydeI//lpxB//fabG//ffh//rpoE//
GO_0072490_6	hcaT//nth//
GO_0072491_6	treB//parC//
GO_0072501_7	mgsA//
GO_0072502_7	yahN//
GO_0072503_7	cobS//idnT//
GO_0072505_8	yciF//
GO_0072506_8	yeiL//
GO_0072507_8	cysG//yqiG//pdxA//
GO_0072511_7	ypjD//nadE//deoR//paaX//lptC//cecR//hipA//folX//otsA//bglX//iaaA//chbF//tcdA//rdgC//pinE//ycdX//cbeA//
GO_0072512_7	yfhM//arfA//rplK//entF//cdaR//iscU//rlmC//pheA//dnaX//yfbV//sapD//torS//
GO_0072521_5	agaR//mhpR//mtr//hicA//nadA//sanA//higA//yhbO//ftsY//ygiW//gabP//ssuB//paaJ//puuD//yejB//ynfH//yaiP//ychO//rayT//dgcQ//ccmH//frmR//waaP//gatZ//spy//crp//prmA//oppF//glnA//radD//nuoM//gntR//topAI//dsbD//exuR//htpG//argD//rclA//fabD//ispA//yqjH//ybaQ//modA//feoB//rzoR//sodC//valS//ssuD//insI-1//elaD//sdaC//torY//ybaQ//bamB//mrdB//cusF//edd//yeaK//garR//yagI//nuoE//ybdO//eutB//yehW//endA//dgoK//elyC//cobB//
GO_0072522_6	cpsG//topA//dgoA//rhaT//secF//uspG//feoC//yajL//yihW//leuB//yjjI//hemN//cobS//rlmH//ptsG//yhbO//frlB//fur//nanK//yjiR//rluE//ascB//rtcB//ybaL//tauD//lpxL//ligA//fliZ//sseA//dinB//hisP//pgi//yjcE//glmS//yjcS//clpX//etk//entS//mmuM//mngB//psd//rhmR//dinG//
GO_0072523_6	ybdO//caiF//fliZ//yajQ//ymfK//adeP//dapA//eutA//yddA//cobS//pyrC//basR//
GO_0072524_5	tusD//trxA//sixA//ynbC//topAI//corA//argI//trpGD//metB//ppx//flgE//thiH//yfeX//atoS//nanR//yfaV//frlC//plsX//xseA//guaC//ugpB//srlB//gpp//casE//mdlA//mhpA//hycH//plsB//der//gapC//msrQ//ugpA//rnc//helD//htpX//mfd//wzzE//rcnA//chaA//ybjN//rlmL//bioB//yjcS//tnaB//sbp//ycjQ//hscB//
GO_0072525_6	yhaM//nemA//rcnR//fimE//hdeA//rluB//arsB//amiA//atpC//zapD//bluF//ldhA//dnaB//napD//chbC//aspC//gspI//insI1//ppiC//gyrA//mglB//pntB//torC//lpxC//secE//rihC//mglC//ykgM//ftsY//artP//fliT//emrY//patZ//alsE//bcp//gspI//pnp//
GO_0072526_6	glpA//dpiA//
GO_0072527_5	fklB//yadG//murQ//mdaB//livM//rpsP//dmsC//alaS//flgE//prc//cpsB//sgbU//fdx//perR//rzpD//rpnB//adhP//yraN//fecB//pth//rlmB//rrrQ//nikC//pinQ//hchA//ade//rfaF//gstB//treC//lptE//malK//tbpA//bioH//waaA//galS//apaH//basR//queC//yijO//pheP//ascG//cusB//dsdC//ibpB//dxs//insH-6//ykfM//yebQ//tag//tusC//fic//rspB//glcD//yfdO//yhdZ//fhuF//yefM//
GO_0072528_6	fimA//sbcD//rfaF//fabH//chbF//fimC//ygfZ//add//rsmG//syd//cmoA//yfdR//yeaE//rlmA//emrD//codA//nrdR//opgH//lysO//cysC//treC//fadJ//rpiA//ybiS//proB//gnd//pgaD//betB//rstB//
GO_0072529_6	lsrR//narQ//intS//ftsK//envR//ssb//yraK//yhaC//maeA//mdtP//purR//nmpC//dcuB//ccmA//yjaZ//ftsN//yqaB//fetA//dmsB//rutB//bglB//bglB//oppA//
GO_0072530_6	dxr//yjcE//yhaM//mdtJ//
GO_0072531_6	mdtE//ftsZ//narQ//kdpA//argK//zapC//
GO_0072581_9	epd//
GO_0072593_4	dinG//cysN//hybC//hypD//cysD//nudB//rimI//recD//rpiR//
GO_0072594_5	yidQ//
GO_0072599_6	purT//
GO_0072657_6	nrdF//tauA//ulaF//hdfR//cobB//insE-1//glpX//ykfM//yneJ//lptA//frvR//dicA//mog//hisI//ydcZ//cdh//fucP//
GO_0072714_5	melA//
GO_0075713_7	alr//yjhG//glnB//
GO_0080033_5	mtgA//radA//
