#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	citT//fecB//potD//rstB//
GO_0043170_4	dsbA//pepT//menD//proX//rseC//fimC//arfA//ydiP//tsgA//cbrA//aroG//ligB//ompL//ilvC//clsA//xanQ//ybdN//minD//yqeG//ydaV//aaeB//ypdC//pgk//maoP//sufE//thiD//yobF//aspS//aceA//ybbW//dppB//thrB//metC//focB//dgoK//araD//kdsB//intA//fau//ychH//csgA//waaZ//mscK//cysE//ybcF//pcm//hmp//yhhZ//garP//frwB//htpG//waaG//gltL//fes//ydcS//ymdB//cheZ//endA//maa//hemN//fre//ushA//truA//leuA//fimC//lgoD//deoD//araD//htpX//hypC//mnaT//ygeX//hcaT//oxc//rppH//bamA//ydbK//pfkB//aaeR//rutC//rcsB//macA//ybiT//yeeJ//srkA//hisH//mglC//yajD//wbbK//ftsK//malK//prpR//ycjQ//ridA//nei//ushA//wecA//rplJ//nadK//gntR//cyoA//yciK//xylF//ttdB//pstA//ispH//torC//gapC//rbsA//nuoB//ybbW//bcsQ//rspB//rplY//hlyE//ybjD//waaL//ygcW//feaR//nanS//ggt//yciV//apt//yidL//rutF//recT//ygjH//tpiA//tomB//garP//ybcF//yfiE//zntA//paaK//dsbC//yhgH//dnaT//yqiH//azoR//tamB//nanA//pstS//ygjR//bamC//add//yjbB//hicB//rutB//ldtC//hofQ//pflA//glsA2//frlA//ycaO//dppF//murR//clpX//sgcC//yjgX//rsgA//ftsK//fabH//yehC//fadA//ybfA//uhpB//rhaB//dgcQ//waaZ//sucD//pyrD//lpxD//yebS//fdnG//yagI//metH//rho//bhsA//treF//dcuA//ssuA//ccmD//ndk//ulaG//nadK//hokE//waaO//pgl//phnP//yihL//yhbQ//glvB//pheT//trmL//ascB//ldtE//prmC//lptC//chpB//tehB//speD//hcaT//arcB//ccmE//araE//ymjB//ybaE//tldD//elaD//gstA//ltaE//yeeL//paaX//cadA//sufD//idi//yieH//comR//intQ//sodB//ada//kduI//rutG//acrE//yafS//ygiS//acpP//yeaD//eutR//rssB//sucA//csiR//ldrD//nadK//ycjQ//acrD//ydiR//selB//cysC//birA//fdrA//yddL//livJ//ybjD//umpG//hybA//rnr//thiI//radD//ycfH//cheZ//afuC//ldtE//casA//arcA//uvrB//lsrB//tsf//cusB//galR//pepB//fdoI//dtpD//npr//purC//rfaC//waaZ//tolQ//nlpI//nrfC//fdnG//nrdB//clcA//tauD//nanK//lacY//rluC//ulaA//bepA//dcuA//casD//pdxJ//kdgR//dgcZ//prmA//galP//rpsT//ftsQ//fepB//yraK//ynaI//waaO//rhaD//gltB//glvB//epmC//clsC//idnT//proC//prkB//uhpB//tyrS//thiL//mdh//ybjG//ytfQ//ompC//arsC//bhsA//lpoB//fmt//mdlB//glsA1//thiE//exuT//ymjB//uidC//rbsD//mdtJ//yfgJ//truA//msrC//dgcT//emrD//dgoT//narH//phoR//cusS//mdlB//erpA//rpnB//norR//clsC//ibaG//lpoA//cbpM//aroF//paaF//asmA//hypB//yggF//fdx//fhuB//lhr//tdcE//yehZ//yiiD//chbA//ptsH//yoeE//wbbK//mutS//nimT//malY//emrB//fadE//holB//ybiT//metQ//ykgA//menC//nsrR//motA//araB//ynfK//ycgV//yjiX//frdA//hybE//cstA//ybdM//gabT//narG//dnaX//arnA//araD//yphD//sbmC//yadV//frlA//arnF//ldtD//hflD//narQ//yqiJ//mutS//fes//prfA//idnO//queE//gspE//adhP//nfi//yoeE//fryA//rplK//mdtC//xylR//rffG//rmuC//xylH//ygiN//artJ//cspA//yeeO//ubiH//exbD//elaA//bamD//purL//ubiX//pal//trxA//rlmH//dmsC//ftsZ//torS//xylH//mdoD//rof//waaS//yiaT//basR//hisA//fhuB//rimM//cpxA//sapB//rutD//ybdH//elfG//apaH//yiaN//blr//csiR//nimR//elfD//yiaL//metE//uxaA//tusA//yafN//hiuH//glnE//bfr//ygfI//nanR//pheS//fryB//pnp//dnaN//mdtF//glpF//nanE//yajL//envR//mrdA//waaJ//kbaZ//cpsB//rlmG//lit//argC//lpxD//cdgI//fumC//nrfC//metE//hofO//trmB//uvrA//ibpA//frdD//mreD//lolD//rplW//dapD//rcsD//mgtL//lsrD//glgX//mobA//yrfG//thrB//dnaX//dadA//aroF//bamA//rpoA//osmF//mglA//dppB//moaE//ychH//ahpC//yeaK//dsdA//recR//cdgI//cmoM//phr//cecR//pdxJ//kbaZ//crfC//ybiA//frmB//cydB//pyrD//ompL//yafN//frvB//deaD//nuoG//yhaV//allC//ribD//yqiG//clcA//nanR//tauB//rhaM//leuO//cpxA//trxA//zapB//uup//intZ//cbeA//hpf//envY//ompW//yhjX//tig//mnaT//paaZ//dppA//dgcF//ybhS//udp//rfaG//proB//narV//fliL//eco//yqjH//yraJ//cysE//yghW//yceO//dgcE//nuoF//yjiY//gspI//lgt//ydfD//asnS//ydfH//gph//sbcC//creB//shoB//yddL//yehP//mhpT//sodB//aroB//glxR//nirB//tnaB//pstA//mutM//sgrR//setB//zapB//napB//kdpA//yeaG//trpE//fre//lspA//yehX//alkA//opgE//sufB//nlpI//moaC//yjfP//ubiB//uhpA//ybjX//ttdT//zapA//queA//atpD//tktB//ppx//lasT//atoC//ulaF//pdxA//rhmD//rlmI//rayT//rzoR//acrF//sspB//yccX//frr//yafO//gpsA//ldrD//argG//yghU//acrF//nadD//yeeY//queC//dppA//nemR//dbpA//idnT//intE//atpG//ydgA//scpC//bglF//gadA//ybiA//ymgA//pck//ycgR//cof//uup//fadJ//ppiA//arcA//mdtF//pnp//cpsB//ispA//prpD//ssb//raiA//tolR//pliG//pncB//phoB//rpsR//rplP//entE//ydbD//menI//cysS//dgcZ//frsA//panD//hisB//pgi//fadJ//ldcA//folA//gabP//paaC//nagD//paaZ//garR//tnaC//rpsK//rlmC//nrdE//ung//mntP//yahO//yihO//kduI//allR//argG//yceK//kdpF//alkB//yqjI//mdoD//ppsR//ybhD//dusB//kdpD//mnmE//gsiA//ybgQ//fucO//higB//narV//narJ//araH//rsgA//secG//dcm//eptC//cheR//yajQ//srlD//rpnC//pstB//sdhA//ddpA//thiD//kefF//dnaK//tdcG//deoR//rsmF//mdtO//mtn//mmuM//cspG//cyoD//pitA//oxyR//pcnB//hyfC//rimM//phnN//phnO//raiA//dusC//rsmJ//ppiA//fau//mlaF//pcm//csgD//allD//wrbA//trpL//glnD//mazG//gyrA//srlR//rpsJ//alsE//cptB//fabD//lasT//pdeD//zinT//ulaG//rplF//pgpB//minD//oppA//hinT//yaaY//metR//caiF//glpX//srkA//nikC//appB//yhcN//mgrB//yahF//mutT//cadA//yqjA//coaE//ydaC//fixA//wcaJ//dmlA//uspE//rarA//frdA//argH//tdcE//agaC//nei//elfC//ydiF//alaA//tauA//yajD//sdhE//ushA//tktA//abgA//hdeB//recJ//torI//dkgB//znuA//trmL//hpt//tufA//yddL//fimF//atpG//dnaN//kgtP//pyrE//trxC//yidK//priC//rplE//arnE//osmF//dfp//rffC//hemG//cca//rpsS//cho//gmhB//iscX//ycjY//ubiI//glmM//yhgH//yfiC//yibA//ybjN//pdeH//metN//nrdA//rarD//yedL//rrrQ//mreC//
GO_0043171_5	dctA//glgP//crfC//bipA//yfiE//yiaU//torI//mutY//ycfH//
GO_0043173_5	ybdO//folA//ydeT//yhbO//focA//hyfA//exuR//yehU//
GO_0043174_5	hisC//ftsX//exbD//paaA//rfaC//kdsA//
GO_0043200_5	atpF//mscM//alaC//fimH//ompN//surA//cheR//flgC//
GO_0043201_6	rsgA//
GO_0043207_4	dctR//fepB//ampH//dmsC//sohB//cyoC//fixC//fre//queC//codB//ung//ydeE//lptF//ibpA//
GO_0043213_7	aidB//ampE//hisC//qorA//gpt//rfbC//pflA//bglH//
GO_0043242_7	ccmE//fur//yahI//
GO_0043243_7	yeaD//
GO_0043244_6	rraA//pitA//polB//dinI//hslJ//yebK//radA//araD//purU//cdh//uspB//fixC//rhtC//ttdT//aroG//phnO//rcsF//hybE//nhaB//pdxA//
GO_0043254_5	ruvA//hycA//ycjQ//ytfT//pgm//ilvM//minC//mutH//clpA//gstA//rhtB//fadK//yfgJ//cysZ//pckA//ldrA//torA//iclR//zapD//ibsC//mltB//amtB//ubiC//yobA//rpsJ//
GO_0043255_6	emrY//hofN//recQ//
GO_0043269_6	wecC//glpD//hipB//ycbV//mtlR//nupX//mrdA//
GO_0043270_6	flgA//rseP//
GO_0043271_6	ydhJ//
GO_0043335_3	ilvL//gntR//pcm//fimH//
GO_0043392_6	ybiJ//
GO_0043393_5	ybhD//
GO_0043412_5	bdm//mtn//mazG//yeiE//dnaB//ibpA//recR//trpS//murB//oppC//mtlA//emrY//ydeP//trpD//fryB//flhA//mdtL//ogt//rng//yraK//rdgB//rsfS//zapC//rluF//kilR//sfmF//menD//allD//cyoA//crp//hisI//hypT//ftnA//plaP//cbrA//mntR//murR//rodZ//casC//selA//nanC//tolC//bacA//glpC//lpd//ftsA//hypT//hflD//katE//rfaF//rzpD//hemA//agp//yaiV//fliS//zapA//ycbB//ytfE//flgF//yihQ//rsmA//yjeI//gloA//lsrC//yqhD//lptA//araE//narW//ybiV//btuD//yahD//murR//deaD//hyaA//rseP//lit//agp//ilvA//umuD//uhpA//tusA//ldtC//bioC//otsB//dppA//tyrA//hyaA//nrfG//rhlE//focB//nrdB//nmpC//galK//caiF//ygiB//gadE//sulA//basR//csgD//opgG//hprR//kdsD//rzpD//nikD//eptC//menA//dmlA//yhbY//dapF//hdeD//aroD//atpD//aqpZ//ypdB//xerC//yeaV//cysM//sucD//dam//yfcU//mltD//pgaD//agp//rplS//menH//malF//nrdE//fetA//zapD//kdpC//fabD//ypdB//ccmH//wcaJ//yfaE//araF//holC//cnu//sapF//wecE//yagU//frmR//flgC//elfD//cynS//rpsN//tsaC//rhaA//lexA//rpsI//yiaO//dnaQ//purF//oxyR//malS//pgm//grcA//yiaA//cysA//ygeW//argD//secY//gshA//hycB//thiE//sdhC//cytR//cynS//narK//raiA//mutL//eamB//serB//putP//clpX//yihR//hycB//glyS//zupT//gcd//ybhR//marA//narW//yobF//kdpF//ampE//ygbM//fimI//dinQ//avtA//elbB//dgcE//epd//yihV//rclB//ugpA//thrB//yfaL//thiP//rplL//entS//kilR//aas//pgk//epd//mlaC//arnF//glgC//sodB//frc//ldcC//hcaF//cspD//ybhD//oppB//yihS//tauC//tyrA//ribF//zur//ykgF//queA//hinT//nth//yhhY//ccmH//ydiV//sgbU//dppA//dppF//garD//fadM//
GO_0043413_4	yidP//
GO_0043414_4	yceD//appC//rsfS//cyaY//cobC//ycgV//acrZ//sgbH//ispG//pyrD//idnT//fkpB//acrB//yjeH//ycfJ//ribD//gph//hisP//glgS//yhdW//metG//mgsA//rluF//glpG//dhaR//yjjB//acrR//cysN//tyrR//rplS//kdpE//hrpA//paaD//gadW//msrC//ytfR//yjiQ//ytfP//ycbV//ybjI//phoB//hemN//intE//yphD//hinT//ykgA//ynjD//hflK//luxS//manA//rimP//gmd//
GO_0043433_5	ygiV//pal//menF//gpmA//yhhY//ybaQ//
GO_0043436_5	mltB//mdh//ilvB//fimZ//ulaR//pntB//pmbA//yihR//yijE//malI//nagD//gadE//eutN//tolR//yecS//nemR//satP//slt//glgX//mnmC//kefB//yoaA//speG//chbF//rlmA//ampG//minC//ldrA//zapC//araB//cysB//mppA//lpxK//hsdR//murE//emrE//emrY//tatC//yjaA//osmF//lpxP//hscB//fkpA//gltL//tqsA//dppD//aroE//ynfF//accB//sgcE//metG//appY//fryB//zwf//acs//dxs//hdeA//gudD//dfp//yodD//menE//rsuA//ghoT//yfbU//ribC//srkA//uxaA//skp//kdpF//bioC//rpsO//pppA//pyrC//xylA//rmf//nirD//allS//yebK//rpoE//yieF//yghB//trpS//eutR//gdhA//cusA//recX//infB//proS//murE//yafQ//hypC//preT//ssuC//eptB//tcyJ//chaA//yphD//rzpR//mntS//fabD//clpB//fis//tadA//pspC//glnP//prpD//glnH//murI//rutF//sgbU//dsdA//napB//ttdA//livM//bolA//pyrL//mdtI//flhC//mdtL//nagB//ycfS//yahD//ygaZ//zraS//recT//galK//ycbB//xylA//yjhP//hdeD//bdcR//rpsH//opgE//ribA//orn//ybfE//pyrD//zraS//ralR//phnK//pyrL//nanS//glpC//ttdR//yrfG//topB//ubiH//ygfA//acrF//puuC//ybdO//nanT//pnuC//ulaB//pyrL//intE//plsX//mnmG//evgS//fecD//dtd//gatZ//citG//tnaC//aceK//yhaV//dinJ//pcm//mdlB//torA//frc//lldP//mutS//xylR//sgbE//cheY//yiaB//epmA//gcvP//kefC//cmk//narJ//gpr//araF//rdgC//atoB//fimC//yidH//pflA//wcaC//rhmD//ycbB//ychH//sstT//yciE//ptsH//yoaB//mntR//entE//ttcA//csdA//frdC//frwB//menB//ybhI//dcuA//paaF//recT//clpA//insB-2//ldrA//manA//rplT//rutE//hicA//ydiF//araA//hemH//gntP//araD//lptE//prpB//agaW//rfbB//ompA//priA//ogrK//avtA//pdhR//ndh//fadH//mukB//fucP//hyi//hsdR//ruvB//coaA//yjbH//ydjL//waaP//yadV//ybiW//recE//abpB//yajL//ispF//ygaV//mdoG//ybaT//pnuC//glgB//tktB//psuT//sufE//amyA//galT//ydeI//pncB//ycdY//ydeT//fimZ//rzoR//fucK//osmC//nanA//hemC//dacD//yfcQ//ynfE//uhpA//lpcA//sbmC//cyoB//frmA//rihB//ytfE//rplC//zraR//ubiF//preA//amtB//betB//ilvL//yqeA//yiaJ//dps//lpxP//opgC//yhfK//dgoA//yphC//yraR//mepA//agaW//pinR//narW//ltaE//lptF//rpnA//rbn//ydiQ//dnaN//pck//glgX//ppiA//intA//lldR//glyS//nikA//cysC//flgC//recG//gadA//tolC//glnB//ybhS//yfhM//tynA//csrD//lpxD//ydaN//caiE//ldtB//oppC//ydiB//cusR//chbR//fruA//lasT//yagJ//yfaV//allS//ghxQ//clpA//rclA//yhcH//thiG//deoR//fic//mntR//rfbD//bcsQ//yidA//lpxT//paaZ//rbfA//rnpA//pepN//gadW//sspA//yiaN//deoB//ydiK//ddpA//fadR//ispA//gadW//ygfI//zipA//ycbV//recQ//recB//yfbV//nuoF//ampD//xylG//adk//secF//gph//frdB//sufD//ydjL//rpsQ//guaD//afuC//ybjD//yejE//prpD//arnE//ybiI//poxB//mukB//betB//yhdJ//eamA//glmM//pstA//emrE//yegD//yddL//xylR//agp//pspF//fabD//shiA//trkA//glnA//atoS//secE//efeO//bdcA//yqaE//eutR//citE//nadK//agaW//feaR//menD//yfcR//ydeM//yfaU//hslU//dgkA//gshA//dedD//wzzB//garR//lpxP//nuoB//patA//ydhK//rsmJ//ilvC//srlD//yfcS//degS//nikD//btuD//entB//yejE//lsrB//rutG//rihC//mdtK//wzzE//cspB//mdtN//cyoE//wbbK//ynbD//ykgM//gpmM//mutH//narP//mobA//moeA//sbcC//recN//
GO_0043438_6	flgF//
GO_0043442_6	nirB//
GO_0043455_5	dtpA//ypjD//yiiE//recO//
GO_0043456_6	hyi//
GO_0043462_6	tmk//ispF//lexA//atoC//potF//glk//
GO_0043467_6	pheM//tsx//
GO_0043470_6	thiC//mutM//ykgO//fetB//
GO_0043471_6	iraP//ybdN//dgcZ//
GO_0043484_7	ascG//
GO_0043487_4	yjjB//pfkA//yneJ//prpC//tdh//matP//
GO_0043488_5	gshB//nlpE//lsrD//map//yeiL//
GO_0043489_5	eptC//
GO_0043543_7	yphD//pgpC//oppB//kduD//actP//elfC//mdtD//ilvM//argR//yaaY//tehB//zapE//pphA//
GO_0043545_5	mqsA//narZ//chbF//sthA//plsX//cspI//dnaN//hyfA//yceD//melA//nadB//
GO_0043547_7	fumB//secB//glrR//
GO_0043549_6	hofQ//yidQ//
GO_0043555_5	torC//dsbA//
GO_0043562_6	lacY//yeeA//
GO_0043570_6	alsE//phnP//mglC//
GO_0043571_7	tonB//glgB//tar//
GO_0043603_5	ghoS//cbl//rfbX//lgt//atpD//sucC//ftsK//fadJ//frwD//eutN//nrfE//yciK//narK//acnB//yohD//entD//yfeO//dsdX//rlpA//murD//yccS//yehD//fabD//lspA//rffT//dsbA//gmk//rmf//phoP//waaS//yidC//lnt//lysA//ygiB//rpsI//yhbS//sodC//hyaD//cusC//ybiA//metB//gmk//dhaK//gatA//menC//treF//ydcI//murC//pliG//nfi//dacA//thrA//tusD//phoR//fruB//mltF//mntS//nuoH//cdaR//mepS//fieF//cbtA//rplP//napA//yciA//entH//sgrT//fimZ//rnr//yfeX//glrK//ynfE//zitB//nikC//clpS//ribE//truC//higB//tatB//rplM//lpoB//pitB//maeA//solA//yafE//yihQ//dacB//ansB//dsdA//ulaD//yqiI//ydfK//dctA//ubiG//dnaX//ygfZ//nadD//yegS//asd//lit//wecA//yajD//thiH//ytfE//ftsN//rtcB//glmU//ybaQ//endA//arcA//sgrR//trmL//ygiW//aldB//nuoI//treA//frlC//aldA//speF//waaJ//lptA//rhaA//rspB//rcnR//argB//trpR//glpD//
GO_0043604_6	yiaN//lysU//yagU//dnaX//puuA//xylR//cmoB//lpxD//gpp//gpr//ybfA//ybcC//yegS//mcbR//ftsQ//nuoG//dsbA//coaE//yiaT//yhjG//glrR//mltC//lamB//maoP//paaX//eutR//kbaY//adhP//yjhH//ygeW//flhD//coaE//yfjV//nuoH//tynA//mntP//mnmC//ddlA//ssuC//eptA//casA//tehA//argO//ygfZ//pepT//katE//tap//fhuD//glcE//yhbX//insI4//tsaE//hyfR//ygiN//accA//emrK//yqcG//slyD//treR//atpF//nikR//sppA//yhjD//prpR//pinR//ilvL//mqsR//rplW//ydfG//srkA//yehT//appB//pdxJ//yfcP//murI//yadG//bamA//hybE//fepD//ybeQ//entC//flgC//rpmJ//napC//emrK//bamA//dacA//betI//fimC//araE//narQ//msbA//yijO//yhdZ//caiF//yhbQ//araB//cpsB//fsr//
GO_0043605_6	glnA//ydeP//intE//rimK//kbp//
GO_0043610_4	rffC//
GO_0043624_6	cpsB//elyC//lyxK//mntP//fabR//yeaV//alaA//
GO_0043628_9	ybiT//xapR//ilvC//
GO_0043631_7	yjhG//ascG//
GO_0043647_5	yicJ//ppk//
GO_0043648_7	rplE//hybG//fic//ldcA//tcdA//chiP//gnd//glpT//rlmH//hisI//tsaD//holD//yhdZ//rutC//cdgI//kbp//murQ//atpF//acrD//fau//waaS//ycjW//tatB//yehW//abgT//ftsZ//ansA//atoB//fadM//yeaD//obgE//pyrL//hemH//iscR//waaL//hybF//pgsA//dacC//dgoT//ycaO//dnaT//sfmF//ariR//gutM//lysS//nuoB//clpS//recG//yidQ//yfeX//rimO//ybiO//ynhG//glnD//tadA//caiE//prpR//tdcC//potH//hinT//malK//insI4//kduD//sbp//tdcR//nhaB//yggW//fsr//betT//kdpF//yphF//ycjU//hofQ//glcA//
GO_0043649_7	ybaE//ydeP//greB//coaD//mcbA//ilvM//rlmL//hcp//yagG//folP//rlmI//
GO_0043650_7	ettA//gmhB//fimZ//xseA//alsE//hybD//rbsR//rpsS//menD//iap//rdgB//kdsA//ftsP//speA//yfeD//ptsI//yjbH//bamA//fadH//rpsA//ppiA//rsmB//nadD//comR//mdfA//hyaD//yafQ//
GO_0043686_7	polB//
GO_0043687_7	dppA//glcD//glnL//alsE//oppC//puuR//yoeB//
GO_0043708_5	yeiL//insA-2//lit//sthA//oppA//hypD//rpsE//rpsL//speA//yneE//atpB//pnuC//pgi//mdoD//yraH//
GO_0043709_6	yibT//ompG//intF//fdnH//yeeO//folX//yohC//phnM//ogt//
GO_0043711_5	baeR//xylF//treB//mutH//yfdG//ftsB//hcaB//bcp//glgB//hslV//folE//cobT//mutT//rph//tnaA//uidR//ecpR//dhaK//fepG//obgE//dps//
GO_0043900_4	yraR//gcvR//yjiQ//nikR//cdd//yghU//rpmB//rpsO//idi//dnaQ//ubiD//yfgI//narX//
GO_0043901_5	ynjA//rfaG//fhuB//torI//
GO_0043902_5	fkpB//nikR//
GO_0043933_4	fimA//trpB//mltD//tcyN//ubiD//yjjB//yicJ//dtpD//fepA//rpsJ//blc//polA//rhsD//ogrK//flgA//argP//tatE//hdeD//narI//secF//paaK//araF//cvrA//rpmA//gadA//mutM//entS//csiD//lsrR//phnG//yoeE//malK//tmcA//purD//cbl//yiaA//sgcC//ycgR//xanP//curA//ssb//gntP//tauD//hexR//fliT//puuC//cdgI//cysC//parE//chaA//insI3//rpmJ//yhdZ//pstB//lpxB//yidZ//yghB//dgoD//arcC//rhmD//atpH//lplT//idi//ilvC//gshA//nrfG//yabI//yhjB//garK//trpB//exuT//ahr//narY//mhpC//thyA//yqhC//leuC//mrdA//yihR//ydcM//kdsC//sbcD//ygiN//hisH//napD//ymfK//cirA//pgpA//hokE//norW//ttdB//yahK//sucA//ygdG//lysR//prpB//yagI//chbB//yciA//dnaG//
GO_0043952_7	ydiV//caiE//hisH//relB//ompA//
GO_0043953_7	tolR//gsiD//ccmC//glpR//
GO_0044003_5	thiE//cyaA//setA//thiI//
GO_0044004_6	appY//cysS//higA//fadA//
GO_0044010_5	ybeF//rpsL//phnO//dcd//hyfC//gcvP//tus//ubiF//xerD//rfaG//chpB//yfdK//iscS//pheT//thrL//ydiK//cusB//emrD//rssA//yjjU//rutD//ypdA//yieE//carA//alaS//decR//dhaM//cdsA//dnaX//kefG//
GO_0044011_4	tomB//lon//secF//lolE//potG//lspA//pncB//dnaE//
GO_0044036_5	garR//yehW//rzoD//guaD//cyaA//dppF//livK//cydD//recN//ydiQ//rep//kbaZ//lptC//wcaB//ptrA//yedX//artQ//glvB//lpxM//xseB//bioD//eutA//ravA//rpsB//kdgT//selA//artI//atpD//entB//dnaG//hslJ//frlC//ompW//lpxD//livH//pabC//trxC//yajO//mdtQ//phoR//ybbW//hybB//caiF//pgpA//mtn//ydgA//udp//
GO_0044038_6	mutL//ybcJ//yjbE//efeO//dnaN//hflC//glmS//pdhR//rhlB//fabH//purN//mocA//kbaZ//gpp//rpsQ//ftsY//leuC//sseA//rbn//fliS//djlC//yggW//ydcO//opgH//sufE//thiP//flgI//agaV//oppC//bglJ//waaF//yceD//yohD//phnL//yadK//rnc//acrB//mhpB//oppB//cadB//pflB//ydhC//yegV//
GO_0044042_6	vsr//frwD//viaA//ilvD//hpt//nimR//lpxC//ulaE//ydhJ//nrfB//fadE//fryA//scpB//aaeB//yfeO//rseP//ybhR//mscL//ybiJ//dapA//astC//
GO_0044070_7	ygiB//murP//yfcA//ydaV//
GO_0044085_3	recG//proV//phnI//recC//rnpA//rbn//hflX//yqgF//cca//tyrR//casC//ypdB//lepB//yihX//nrfC//adiA//degQ//syd//ravA//
GO_0044087_4	ybeQ//ddlB//epmC//ubiA//ycjQ//rplJ//araD//zapE//prc//rhaS//rplT//ompL//nudC//yqjI//pyrC//dgcM//hicA//queE//ynjA//acnA//fre//ispB//cbl//acrD//ybhS//gudD//phoE//rpsE//poxB//fis//hemF//setB//glnA//pbpG//
GO_0044089_5	eptC//yedP//rpsD//ymfA//mdtA//phoE//lysC//treB//rplJ//prc//yhjX//truB//ybdO//
GO_0044092_4	mdfA//yijO//yidQ//mlc//flgM//csiR//modB//dedD//glsA//insA-1//pta//sxy//aroC//tig//fimG//gabT//nimR//yhjC//yehU//cobC//yfcF//cyoE//ghxP//leuB//kdsB//yoeB//pdxB//rlmC//topAI//cbeA//sulA//yfcS//hisS//ilvA//ilvI//tufA//
GO_0044093_4	clpP//msrC//tamA//bepA//bfr//fsr//aroA//phnG//ihfA//kefC//napD//trg//bhsA//potA//ygbN//gutM//folE//recO//recT//norV//putP//slmA//ydfK//garR//bioD2//rnlA//narI//
GO_0044106_5	ulaR//focB//iscS//yebQ//fdhD//manA//ybiW//malP//rlmM//gor//def//phnJ//ompC//holA//araC//sufC//ldrA//ytfR//xylR//proP//bcr//intQ//malK//lolD//yciV//aroH//murF//
GO_0044179_5	fkpB//
GO_0044208_7	yfeR//
