#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	dtpD//fdx//glrK//gnsB//
GO_1901137_5	tesB//astC//ygfI//gltB//hslV//dnaX//dgoD//csrD//alaC//arfA//gfcE//mtfA//ribB//nlpE//mhpR//yccA//csgE//ycfS//gltP//agaA//yhbO//alsA//ftp//otsA//ahpC//yeeY//uspC//mmuM//uspB//chbA//nlpE//sthA//apt//cptB//nudB//tcyJ//recD//rsmG//ygeR//yodD//cho//ydeE//gntU//yidH//deaD//pth//mukB//metQ//yidL//secE//kgtP//tyrS//deoA//fdrA//parE//mutT//betI//rstB//allD//ispB//tusC//ycdX//sodB//frmR//rluF//ftp//frdD//hcaF//rzoR//pepB//yggX//hyfF//yqcC//malE//rpoS//katG//rodZ//zipA//ribC//frwB//ydjL//metI//glpA//ybjI//tdcE//glmS//yjiA//bglX//fruB//phnH//fis//yfeD//ydcP//lysA//livF//ybaM//ycaN//ydaC//uhpA//lpp//hisC//crfC//nudF//yfgI//gloA//ybcL//lgoD//asnS//citT//creC//narW//rimJ//rtcB//ykgO//ynfK//ydbD//ftsQ//poxB//glk//dapF//yfhM//ampE//adiC//mrr//yieL//thrS//nagC//yacG//gsiC//edd//yadM//deaD//phoP//paaA//pgaB//menD//umpH//yfbS//adeP//argC//ybeQ//ldtE//panC//argO//murA//clcB//yehZ//secF//btuD//zapD//pntA//pykF//lpxC//ldtE//moaA//rseC//aas//rfaC//abgT//
GO_1901159_6	ddlA//holC//livH//
GO_1901160_5	nrfD//ycfJ//elfC//
GO_1901161_6	yafE//gspI//fabH//
GO_1901260_9	fadR//
GO_1901264_6	priB//ugpB//yiaO//yjjI//rrrD//ldtB//rlmL//intZ//glvB//tusE//fcl//yejB//speF//sdiA//proC//pgm//pflB//ftsN//trpB//chaA//yidE//recA//ubiF//kefB//prfA//cbrA//iraD//lgt//kefF//lysU//caiE//rpsL//narZ//hscA//mnmC//araD//hupA//lexA//ilvI//ccmD//uxuR//ubiF//waaS//nrfA//
GO_1901269_5	cheB//caiT//mtlR//zipA//fadB//mglB//gltK//xylR//pspC//torY//csgE//ubiC//
GO_1901271_6	hldE//deoB//rluF//ytfQ//rcsB//ulaA//pfkB//ubiJ//thiD//fhuC//ypdC//abpA//
GO_1901275_3	argF//
GO_1901281_6	fucI//
GO_1901292_6	leuD//tilS//malX//ftsW//epmB//hyaB//lptB//hemG//yeeY//ydhK//leuD//phnG//sdhC//ygeX//artQ//ldcA//gspE//nagA//xanP//sufA//atpB//yggT//kduD//fumB//torA//waaH//ubiB//potB//bglH//hpf//yhcN//hda//
GO_1901293_6	ttdA//atoC//umpH//ghoS//purL//arcC//ddpA//aqpZ//emrB//dnaN//dcuR//ldrD//nusA//alsA//mepH//argF//yidH//tktB//lipB//clcA//yahN//yiaA//parE//yqjH//dacA//hisM//yfbS//serC//fucP//atpE//atpH//mraY//thiG//hns//tauD//galM//metH//exbB//ldrD//sgbH//lpxM//ispF//idnO//rplN//puuE//recT//sgrR//pntA//arsC//ynjD//tbpA//secB//ccmF//ybiX//arsB//ldtD//etk//ilvH//phnC//ompG//dgoK//nlpA//gatB//yafN//thrB//mraY//yccA//moeB//mgsA//ynfH//gntP//mutS//ettA//flgF//rcsF//
GO_1901360_4	uvrD//sgbE//lysA//yhaM//speD//dsbD//abpA//lolB//torZ//gcvH//bglX//abgA//yjhG//dnaX//ppc//yegT//ydaC//yraJ//tusC//ypdI//ldrA//lpoB//cspI//frwD//ybjX//betA//dgoR//entD//yaaU//thyA//frdD//prc//kilR//ybdR//cysU//hycB//rpe//cysI//ybjI//ompW//potD//pphB//nuoH//speA//ahr//moaD//mukB//hinT//sucA//metK//tcdA//srkA//dkgA//metL//aas//galP//uxuB//amiD//thiL//rffH//rpmA//xthA//eutD//wcaB//menF//livJ//dnaA//arsC//rseP//tdcC//hpt//rpsK//frdC//pck//uof//ycfL//ogt//eutN//elaD//cvrA//rplC//mug//yihW//tdcD//rbfA//cspD//rluA//mtnN//kgtP//sgbU//ycjW//tisB//nfi//ynfH//yhjD//hisS//pntA//ghrB//yhjX//cysZ//fdx//yafO//yidR//gspE//pdxY//mcrB//tldD//yjiX//yneJ//elaA//purL//hslV//dgcQ//ybdN//thiQ//dcm//gntP//uof//sseA//chbF//hyfC//atpC//prkB//nrfD//ptsG//arnE//yidP//queF//narZ//mepM//rluB//ycjY//waaC//ybbY//mraY//phnC//napD//fdhD//ptrA//ydfG//ygeX//ogt//ydgA//rpsM//uidC//nadA//mrr//artP//rsmI//sulA//rhaT//cobC//yggT//trpR//polA//bioD//thiP//fucI//uhpC//fdoI//serB//ygaH//yqiJ//cobC//pyrC//pdxY//dgcQ//ydcI//alkA//ssuA//lplA//paaA//metG//patZ//cof//ydbK//narY//metC//waaJ//yjjX//dpiA//argK//yeeL//yjiR//hflC//malF//ybaT//sthA//yigB//feoB//hslJ//allR//yiaB//ispF//hisP//ompW//nagB//ilvA//mazG//tdcG//artI//exbB//yieL//essD//ydcM//sgcR//gabT//ycbV//glpB//hofQ//yfcR//exoX//yddM//lptE//yafE//rstB//hcaT//yqiI//dppB//ratA//asnB//nemA//lgt//ydjJ//potD//dppB//pstS//ycfH//dacA//rclC//ompR//speC//ycjU//ydiK//trmO//gspI//rplL//ycjY//pagP//fadH//emrB//chaC//pinQ//murD//ygbL//yihT//rhaB//ulaA//talB//rpsJ//tar//yqiG//murJ//ydiZ//nupG//aroK//dcyD//ffh//ubiJ//pncB//yqiI//rstB//ybiA//cpdB//dsdC//aroP//basS//metL//mgtL//amiD//ilvD//nanR//ugpB//yedP//cho//leuC//ybgQ//yobF//gntP//tqsA//cysQ//lepB//alaC//rzoR//yfgO//dgcE//yihR//glnP//insH-6//ilvA//yedP//rpsT//dnaX//yqhD//ynhF//djlC//cydC//mdtK//alaE//paaH//glmS//fryA//yjjG//menI//yjbE//eutB//wzzB//secE//moaE//tdcC//chiP//narI//pgaA//dhaK//cobS//aer//ansB//ybbW//ttdT//xapA//soxR//fecD//phnN//ascF//yjjX//yjgX//bcp//yjtD//ascG//rutF//garL//uxuA//sohB//nikR//uxuR//alsC//hofM//lgoD//mazF//mdtC//recN//ymdB//yjiM//ydaC//acrD//pgaD//gloC//asnA//yoeE//gadX//rnd//yrdA//fepC//rof//hflC//radA//yhcH//malZ//trpR//yahI//cmoA//fdx//rssA//fliS//yjcS//yagI//ralR//xapR//rutG//narL//prfA//ompC//acpS//pta//malS//serB//lacI//cysU//dnaK//ypdC//lpcA//srlA//ascG//yraR//infC//gltI//rsmD//nuoL//ydcS//yjbE//recA//hdhA//ybhG//artQ//pyrF//rpmC//yieL//phnP//yebC//yjcS//recX//adeQ//ybcJ//truC//plaP//glnE//fhuB//ruvB//pcnB//ykfM//fhlA//dnaB//rnpA//rbfA//lsrA//dnaG//znuC//oxyR//trmD//ygbM//sodA//ppiD//acrB//mdaB//azoR//trmD//rppH//yejF//mglC//wecB//wrbA//yidD//tig//soxS//kdpA//holE//aroH//pncB//higA//lolC//dhaR//parC//rpnD//yfcU//motA//rhaD//lacY//lgoR//pitA//yadN//tabA//rsmG//purF//coaE//yeeO//cspA//pbpG//ypjD//ccmE//ybaM//dmsB//mdtO//hldE//pgaA//exbD//talB//yihS//dusB//hisG//coaD//dbpA//entF//narV//rhtA//nagB//radD//yhdZ//opgH//yfcU//dgcN//dcyD//ynfL//hisC//napC//casB//maeA//wcaB//yibT//bdcR//yihI//csgA//melR//glnQ//ptsG//ygbN//pheM//glpA//flgE//csgB//nirD//puuC//nanE//insH-6//emrK//proV//yhaO//rnb//fdx//yiaM//radA//rcnA//smpB//gabT//aceB//ybaK//uidA//tusA//ftsP//mutM//ydiV//yafO//lpoA//mltC//cysA//gluQ//nth//rstB//dauA//ccmA//betA//rarA//potG//dnaT//sgcX//csdE//ilvA//alaC//tatE//dgcQ//ybgQ//uxaA//ppk//aroD//phnJ//idnO//rplQ//fdnI//yqaB//ybiX//lpcA//yohC//fecD//ibpB//glpA//emrB//yahO//prpD//yfbR//recQ//pheA//pabB//ddpA//lnt//rnlA//uvrY//fur//tmcA//thiI//dicC//lolC//dacA//tldD//gatZ//betB//ftsP//queG//fecB//diaA//rarA//metC//fimF//gsiD//ihfB//yciE//ileS//fecA//nrdR//ldhA//ykfI//lexA//manA//matP//metC//lysA//rstB//cyoC//metB//cdh//lyxK//priC//chbB//yccA//bglA//yggE//entB//msbA//pepT//pbpG//hemG//grpE//osmY//rpiA//torZ//yaiW//sthA//ydiV//ynjD//cspA//nac//nanE//ygiB//xapR//leuE//rhaA//rzoR//dnaC//ogt//ydcM//secE//yqiI//casE//rplN//icd//folM//sufB//kdsD//hisH//gadB//yggW//rpmC//tolC//ybaT//mreC//thrA//pepN//rseP//fimE//pstC//ygbI//cysI//csgA//bisC//lspA//gadC//secM//mntH//rclR//tnaB//dhaK//narV//livF//hipB//hsdM//hypE//pncB//gcl//yoeB//yafC//hisM//kefB//feaB//kefC//rplE//paaX//slmA//ybiA//rpsG//arnB//mog//nlpA//ldtE//rlmF//yqiG//mlaC//yfhM//yiiE//aspA//ispG//fdoI//prkB//rpsI//pntA//yhcH//yfeW//folC//rsuA//ilvL//ttdR//cysB//cvrA//caiD//gspJ//rpiR//fdoG//metI//gatY//artP//bolA//murC//rbbA//mlaF//tcyP//ybjL//oppA//tilS//rsmE//yejE//holD//recA//yfbV//melR//yjfP//hlyE//rsmE//kilR//yjgX//puuB//tabA//flgG//ilvA//ypdI//flgB//cobT//aceB//lgoR//baeR//chpS//yajR//ais//rbsA//cas1//gudP//ccmA//dacA//moaC//hipB//patD//fepA//yahO//essD//acrZ//mlc//dgoR//rffM//folX//dkgB//garD//mcrA//gspF//ddpX//gadA//secB//ycfJ//hycA//yfiC//
GO_1901361_5	prmA//setC//dnaC//uspF//recG//envR//umpG//napC//metC//asr//slyD//appC//srlD//tap//dnaK//tatA//adiA//ygfI//lysS//kduI//ppiA//queG//rsmG//rpmH//gudD//arsB//yciV//udp//rpsL//oppA//rpsJ//hemF//hisH//ppiA//panC//glxK//cedA//tmk//znuC//trpGD//truA//znuB//cysM//mdtQ//ycfJ//eptA//rbsA//queA//ispF//insK//yieK//umpG//ygaH//sohB//eutK//rbsC//gspF//recC//hyi//aspC//ybaO//moeA//pepQ//yjjI//rcnB//tktA//rihC//yiaA//tktB//rhoL//ydjE//tamA//rpnA//tcyJ//glnP//glgX//atoC//ydhC//dcp//intS//hcaR//hcaE//secY//ccmH//kdgR//paaK//mnmC//ulaG//mscM//priC//sbcD//paaH//tcyJ//lpp//ebgA//yqcC//glnL//priA//mltC//rclC//hxpB//panE//ssuD//flgF//lysC//yhaJ//ahr//rnc//mtfA//ybhF//rph//dcuA//amiA//ygfZ//xylG//frlC//nikE//ttcA//ydiV//ydhC//cca//yahF//cedA//trxC//yagI//mdtA//
GO_1901362_5	yjiR//radA//kdpE//cedA//sapF//ibsE//lysP//acrA//cbpM//lpxD//accC//sugE//slt//baeR//dsbB//gntU//elfA//nikA//rplI//ybbW//cspA//alsB//trpD//adiA//mipA//yihS//ybjX//ldrB//mtlA//gutM//ybcL//rluA//ycgB//phoE//secF//fhuF//araD//speA//ulaG//pdeR//nikB//uspE//glcC//argI//spy//allC//tas//rlmI//arcA//rhoL//phoR//ldrB//tyrS//waaB//lacI//pflA//rplM//rfaH//rcsB//ydbK//gmk//trpD//srkA//xylH//rhmD//fpr//murJ//proX//folP//amiB//trmH//tqsA//alr//wzb//rayT//rihA//ascB//umuD//zwf//malZ//prpD//paaX//ygaZ//hrsA//speC//zntR//plaP//nimT//mutM//eutN//iaaA//xylR//uidA//ccmG//ompW//manY//yccX//yjtD//sbcB//ydaN//wcaB//yajD//hrsA//feoC//envY//rluA//perR//lacY//csdA//mraY//hcaB//yfbR//bcsQ//pspD//ftsL//csgA//caiT//sspA//rpsI//pyrB//hiuH//skp//uof//cmoA//ycfH//rluE//yjbF//ogrK//bglH//torR//mdtG//lldR//ppx//trmJ//mhpD//kilR//hcaR//yoaA//cbrA//yaiW//secA//nupG//emrB//orn//torS//pheT//fhuC//pabA//fepC//insI3//ypjD//sugE//nac//dpiA//rhmR//rpoS//yadV//flhC//gcvH//ybjI//glsA//rsmA//gltP//dapB//maa//ykfM//astC//ycfS//yfeX//yibF//pntA//fbaA//yqcG//narY//frlR//rlmD//recJ//csdE//rplD//flgI//metQ//yajL//hypF//bamD//polB//entS//eamA//basR//puuA//trmA//yhaO//malK//lptF//ymdB//trkH//gatZ//norW//pbpG//fbaA//nuoI//ascG//yegT//rpnC//rpoA//cdaR//rplT//mutL//ybhG//ydcO//ycfJ//trkH//waaF//yjgX//narI//dtpC//pgaA//galU//ybcJ//ycjU//envR//ulaC//xylB//rnd//glxR//ypdA//yieF//hisD//pdeR//rfbX//yfeX//ccmF//rspB//yfdC//pdxA//yjjV//kdgR//yddA//nagA//sdiA//uxaA//thiH//kefC//gph//poxB//hiuH//cusS//ldtD//cysI//yhcD//hycH//trmL//yjhB//rutR//ratA//ulaA//pdeF//bglF//yibF//queG//arnT//dmsB//ybaM//rutA//carA//yjjX//ybcF//tusC//blc//ppsA//cbl//rlmJ//ybiJ//yicJ//gfcE//preT//cbpM//ydiO//lpxT//yebK//rsmB//rnd//rplL//ynaE//otsB//glvC//hypF//hscA//exbB//pgpC//melA//yceO//ldhA//insH-6//hdfR//trmA//envY//mtn//narQ//fimC//pabA//yhcD//uacT//ybaK//galM//yfgJ//yejB//wzzB//adiC//rutB//pncB//ybiW//dkgA//tatA//yggD//hofC//dcuB//truD//mgsA//argI//yqhD//ampH//acrB//paoC//yihO//rplA//cpdA//arnB//secB//mak//rlmL//lysS//plsX//umuD//dcyD//garK//yaaU//tabA//adeQ//caiE//pntA//yeaE//dtpA//fumB//yedL//nagB//mhpR//uvrD//flgG//nrfA//yggN//hofP//asmA//ygeV//ygiW//hemG//ssuC//pykA//thiC//mqsA//puuC//topB//msrP//alkB//ycbX//casA//queF//rbsD//recX//rhtC//gatZ//blc//hycB//yafN//borD//narQ//aer//xapR//hycI//yggW//ygbL//yjhP//yejF//matP//
GO_1901367_6	fliG//yiaO//
GO_1901401_6	ynaI//
GO_1901422_5	cmoA//yiaF//radD//
GO_1901440_4	bamB//
GO_1901441_5	flgK//
GO_1901463_7	ftsA//
GO_1901530_5	entA//yidH//pdxH//atpB//
GO_1901562_5	sucB//
GO_1901564_4	dnaG//leuE//ybhA//murP//elaA//torR//folE//lpxB//dcp//nirB//eamA//mltF//dnaN//nrfC//yihX//rlmC//lgoT//ybjL//glpT//ycgV//fhlA//rcnR//yceK//tisB//ynhF//nupC//hemL//fdoG//ilvE//yieE//efeO//bssR//hcaD//yiaO//yfcS//mprA//uraA//xapR//thrL//fepC//bepA//fliL//amiB//lon//lysO//cyoA//ulaR//pphB//nlpA//soxR//cysK//thiM//recJ//pnuC//yciV//cysM//plsB//hypA//frwC//ygiN//nudG//uspC//artM//galK//iraD//nrfB//nusG//nikD//sgbU//abgR//ilvD//nemR//ycgR//mltA//cycA//thiM//yebG//ubiI//ycdX//cyoE//blc//rplS//gdhA//pinQ//ccmH//sgcB//ribB//ydeT//cheB//feoC//fadJ//dcuR//erfK//rseC//recO//ubiX//grcA//thiE//minC//alkA//lolA//uup//ybcL//nikR//holE//tusB//iscR//cmtB//thrB//ugpA//mdoG//yjiX//higA//argK//tdcG//alsA//hslR//nuoN//rnlB//rplX//potH//tolC//yadN//dgoA//nirC//dgcN//cysQ//yrfG//relE//yidZ//cydD//paoC//citC//insI-2//dxr//hcaF//otsB//nrdI//mfd//hscC//hofP//skp//eutD//ydiV//aroF//nuoN//lpxT//uvrA//abgA//sufS//udp//insH-5//fimE//kdgK//yedP//feaR//yeaV//csrA//mngA//yphB//yidL//rep//dcuB//potB//yedP//paaJ//elaB//phnN//yjeH//agaA//fabI//mlaB//yggT//treA//ulaE//ytfE//ugpB//ompG//yfcS//envR//rcsC//dcuC//rpoS//yqjH//gspF//atoC//dgcE//tag//cobU//leuS//tatA//elfC//glvC//rlmB//mzrA//sgrR//gstA//secA//recA//cutC//murE//higB//ulaD//ypdF//narV//gspJ//kilR//mlaE//dut//yaaU//murR//prc//yafO//rffH//yciV//rnpA//frdB//waaF//garP//envZ//ghxP//selA//gatA//ydjK//baeS//arsR//waaJ//leuC//fabI//hofO//gmhB//potB//ackA//asnC//wzyE//thiE//parC//ydeI//fepB//gshA//yhhT//pykF//fimZ//adhP//ycdY//lldP//ibpB//hflK//pgsA//nlpI//nfsB//galS//fimH//cyoC//vsr//ydcP//uacT//ascG//nhaR//tag//pdxJ//rhaB//rluA//garK//dgcT//tdcD//yicJ//secY//fdhD//osmY//poxB//hybF//pfkA//manA//coaE//rlmC//sodC//rihC//ydjJ//nrdR//skp//lpcA//ybcJ//rpe//dsbG//rhlB//panE//ynbD//bamA//dut//cpdB//yieK//carB//minC//cysH//seqA//motA//gloA//malK//abgR//rbsC//cysE//tgt//gltX//dgcJ//cheZ//ynhF//bcsQ//ybiY//tdcR//baeR//sad//ppx//yraN//tar//pspF//rpsG//flgF//uxuB//dgkA//focB//puuP//tamB//galM//topAI//mntP//hda//ygbI//amtB//dfp//rsmD//garP//arfA//yrdA//rcsA//yedA//gpt//dsdX//glcD//ybdG//mtgA//bglB//rhlB//rsgA//xerD//dps//recC//gshB//rpsK//ubiJ//yeiG//dmsA//cyoC//asnB//intA//cueO//pstB//ribA//mnmA//yafQ//asnC//dam//zntR//hybD//dnaE//paaA//yhhY//trmJ//flgA//cpdB//rpoA//dgoT//yjjV//fepC//rlmA//ilvE//ygfX//nuoL//hdfR//pgaD//gloB//cbrA//ratA//sfmH//mglC//ycdY//rsmF//gloA//yedF//pckA//tgt//frwB//mioC//ydiP//mltD//yjbH//fabI//pstC//lon//rnpA//gapA//yegD//dicC//glpA//hofN//ychO//yjiX//clpX//rnr//apt//vsr//thiD//pdeF//lrhA//prpC//uspB//hslO//rlmL//plsX//ydfH//rlmN//sufD//alr//hisP//bioA//ygeV//osmE//hycI//rpsK//hcaT//gltL//bolA//nrdH//xapB//recT//ybaM//cas1//frc//uidC//fumC//fadM//zitB//ymfA//gatA//emrB//eamA//fabB//ycfH//rluD//cspB//corA//alsE//bioD//yjjX//fruA//ygjK//hycB//paaG//shoB//rpiB//pitB//cobS//sbp//lpoB//ppk//rpsG//rapZ//yagG//aldB//plsX//ligA//ftsY//ahpC//yfiR//purU//yneJ//kdpD//livK//gadW//narY//asnS//mlaC//hyfC//mnmE//ydiV//cusA//allD//nagD//bsmA//puuB//ygcR//tabA//ydcS//hxpA//hyaC//uspB//xisR//elbB//sucB//recR//cspI//fepA//ppx//phnH//eutN//panF//chaA//alsC//gor//rpmB//ilvH//rffM//nimT//ubiB//allR//infC//tatE//moaD//opgB//cysE//phoA//dcuD//yfeX//yegV//ybiX//hrpA//avtA//rpmE//fecB//ccmH//uspF//gltP//gpp//torZ//parC//yfcQ//yjfF//prfC//asnS//yiaU//waaL//yahI//tamA//grcA//ahr//waaH//epmA//arnT//lpxP//kdpF//lpxB//gapC//fucK//tusD//galT//frc//yidQ//yjhC//galU//glrR//ogt//yihR//ycbB//mhpR//ybjG//hypT//cmk//pheT//rimK//chbC//yadN//ftsI//fucP//ettA//rzpR//mdtP//hxpA//fadI//hchA//hisS//murA//tufB//ulaD//mntH//yegT//trkG//recO//ppiC//yegS//gcvT//dicB//asmA//trkG//hiuH//era//bluR//rhoL//wbbK//ydjE//dgcQ//ybeQ//rzpR//cusA//metE//moeA//rplY//ampH//waaH//tufA//yhbS//fes//mepA//melB//greB//ldcC//gsiD//dhaL//bioD//ybjX//yjcS//mepA//acrZ//comR//eutB//yhbQ//yfcP//lgt//lpxC//sohB//ptsH//dedD//pepT//yhaV//insA-2//tesB//ruvA//glgX//dhaL//yhbS//glpD//yfdC//rhtB//insI-2//exuT//phoP//uvrY//glvB//mgtA//araG//glyA//grcA//rpnD//thrS//pflB//sgcR//yejA//yfdO//zinT//rplD//pspD//mrp//actP//cpsB//dgcE//ycbX//glnQ//glnS//paaG//eamB//msrC//ychF//aroC//thiP//ygjH//ssb//allD//rhtB//sodB//narJ//yaiV//ffh//tktB//ymdB//citX//hsrA//cbl//yqgB//ymgC//ftsN//lpxM//nrdR//iraP//malP//pdxB//aceK//serS//uhpB//fimD//rpsP//yadV//hcaD//yifB//ldtA//lolE//potE//ibsC//queF//ybfA//yagG//araA//panE//yhcD//murR//stpA//chbF//dgcQ//yqiJ//gmk//murB//guaD//ffh//gutQ//glk//pntA//sgcR//metK//rfaD//tamB//yegS//nrdI//yihX//rutR//aroK//ydiR//narW//prpB//tsaB//pdeL//caiT//ydeE//lpcA//tatE//hiuH//gshA//yjhC//adeD//rfaF//mliC//fimA//mcrB//yccS//serC//lptG//hiuH//hemG//ompA//spy//rihA//pdeH//asnC//ppx//ilvI//hisG//
GO_1901565_5	pnuC//leuC//serA//yadN//yihQ//hprR//recA//tyrR//ybcC//lgoT//npr//ybbW//ilvN//aroA//yfcA//mtnN//cho//ybdH//yeiL//mntS//puuE//galP//dhaR//hisI//trmO//rng//fucP//torY//mscK//cpdB//cpsG//gadW//hprS//yajR//nikD//rplF//ptsI//ypdI//lsrB//yhcH//glnL//torA//holA//bssR//fdoG//cfa//yfcQ//sbp//acrF//ycjR//dgoK//znuC//glxK//alkA//hypB//arnE//wbbK//thiM//rpnD//sstT//leuB//patA//yaaJ//yhaC//pdeK//mrdA//rbsA//araE//ydiZ//lpxP//yehD//selA//fadK//agaA//lldP//deoC//cobT//livH//putP//pyrD//cysI//narY//orn//aer//blr//ispB//tusE//phoE//fruK//mdtL//wecE//dinI//rpoE//tdcA//iscS//mdtE//norR//cyoD//ileS//ycjQ//rplQ//yedF//yceO//serS//sspB//yraI//tamA//rbsK//pitB//ybiI//rcsB//aldB//rfaQ//yobF//mqsA//rpsI//rplB//lamB//fhuD//lysS//mdtL//mdtA//ubiE//aldB//yijO//cas2//yidQ//rpsH//ydiZ//cdgI//gmhB//sixA//priA//yhaV//
GO_1901566_5	ubiC//ychH//ggt//shiA//sgbU//menF//malX//aaeB//wzc//pdeL//ymjB//ygfZ//napF//fdoI//gmd//znuC//marA//emrY//caiT//pspA//ibsA//cusR//tonB//pgpC//pdxY//groL//murD//trmI//ycdX//ydiP//grxD//gcvR//hypE//tsf//ymgA//atpB//mdlB//menA//sgrR//rutF//rpnD//nuoH//htpX//pppA//dacD//nrfD//kbp//xisR//ybfA//ynhF//ccmE//yggE//mrdA//rlmA//yoeB//ybaO//trmH//dxr//yqcC//araC//hycI//lapB//glk//yggD//ubiE//psuG//bluR//srlR//glgP//dacD//yjcE//cbrA//yphB//rlmI//ushA//scpC//cpxA//tatA//lpxT//kbaZ//nfo//yhbQ//waaP//aes//udp//carA//wzb//yqeG//hchA//gapC//ccmG//cdaR//phnG//rnlB//ftsI//rplX//dinJ//dgkA//argP//nadC//murG//tatB//ydiO//yebZ//speD//folM//yciA//ptrA//dld//csrD//ddpX//hofN//rpmH//gor//lipA//lysR//flgD//livG//nupX//gpsA//crl//yidH//secB//yjjX//glcD//yjfF//mocA//dacA//ulaF//yhcD//intS//ybhD//acnA//srlB//exbB//rzoR//ddpA//gutM//recR//mltG//yraH//araC//dgcQ//minE//prpB//ydhK//mnmC//trmJ//yjjV//intA//fabH//ydiP//argE//moaC//fmt//btuR//fes//rpsG//baeR//secD//kefG//waaY//pflC//ompT//fliM//fliS//rplM//sbcB//bglJ//ftsH//lon//prpR//yihR//ompR//msbA//rluA//ydcM//kduI//artQ//phoE//queE//lpxC//serC//lolE//lapA//uspC//cyoB//lysP//rluD//uof//ydiP//cdsA//paaH//xylA//rlmF//glgS//ung//corA//yhjB//yhaO//moaE//prs//acpT//rutR//tusB//kdgK//ftp//basR//araH//pyrL//ahpC//elbB//bioF//sgrT//selB//upp//aldB//dapD//yfcA//pspD//uup//fklB//hcaR//fabR//casB//ygeW//elbB//ybdN//rbfA//malZ//paaD//zraS//dgoD//yibA//yifB//prlF//bglX//glmM//hicB//ydiK//frmB//ptsN//rutG//tauA//rbsA//ppiC//mmuP//hypT//ynbC//arfB//sodA//cirA//nrfC//gabT//paaC//arnA//topA//ybaL//lrhA//flgC//hisD//rfaC//frc//pgm//macA//fimI//gpr//cusR//soxR//dgoR//yqaA//lolE//mnmE//dld//rpiR//ycjR//hybE//glgX//alsA//glgC//coaD//yfcA//yjeI//prkB//yejA//hyaB//helD//cpsG//tisB//obgE//cpdB//rhtC//ybiS//napA//hpf//abpA//endA//elfC//nth//zapE//waaL//alr//atoS//citX//holB//ybiV//csgE//rplW//mrcA//elfA//yahO//ynhG//yihW//dxr//yhbY//sgcR//yqhD//tdcE//agp//abpA//fimB//pgm//truA//cysK//folM//cbl//polB//sfmA//rcsA//hrsA//aes//thrA//nikA//hisA//rluD//elfG//ydiO//fruB//btuD//thrS//serA//fliK//paaF//focB//paaJ//ttdB//sdaC//sppA//rhaR//rep//topAI//trmJ//phoA//trpD//torI//arnT//rlmC//rbsA//ibaG//yeaK//ykgO//higA//yiaJ//pdxK//ydcR//dld//ftsE//marR//mreD//dnaX//cynT//cas1//gph//kdsD//iraD//essD//yfiR//fruK//purU//ytfT//flhE//psuG//relE//galP//tmk//dgoD//gfcE//
GO_1901568_4	fadJ//
GO_1901569_5	entH//
