#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	uxaA//pdxY//pppA//gltI//
GO_0051188_5	ybdG//ada//yddA//phoU//lysR//yfcG//ushA//gadB//cysD//modA//rhoL//appC//lptB//dxs//ygcR//rfbD//secG//dppB//rfe//malS//psuG//pncB//ynbB//ycbX//rpmC//dacA//pspC//der//prpC//phnN//patZ//ydiQ//etp//entH//matP//fliK//nagK//argH//hofC//trmJ//rplP//ddpX//yfbV//alsB//yeeJ//insI-1//hyaA//ydeI//sdhE//bcsQ//fepB//nuoG//yehD//hslV//ygiN//tpx//ydeI//pinQ//rpmB//yoaA//nuoE//gatD//tdk//xerC//pspD//rfaH//zapC//umpG//yciE//basR//thiP//yjaZ//birA//ppiC//crl//speB//pgsA//ytfT//treR//fsr//acrR//mrr//zraR//elfG//ppc//cysA//mmuP//yeaV//uxuR//gatZ//rplS//cnu//rffM//dnaA//paaK//pyrC//sodA//yciH//tonB//frlC//ycaN//pabA//rhsD//erpA//bdm//yjjW//hslO//yihW//yebQ//frvB//lysO//rfaE//yqeF//dnaT//rdgB//gcvP//yahI//tcyJ//rfaC//hha//gldA//allC//cra//intQ//cyaA//rne//folC//glsA1//gor//eamA//uvrD//trpC//nirB//preA//yafS//yfeX//hcaF//sgrT//dppB//recT//lysS//pgl//setB//yjiY//cyaY//lacI//
GO_0051189_5	umpH//vsr//uup//obgE//cca//uidA//ydjE//feaR//mltG//sanA//pheS//rlmL//
GO_0051191_6	rpoE//
GO_0051193_6	sapF//flhD//yhcD//
GO_0051195_7	abgB//
GO_0051196_7	yafO//
GO_0051205_6	deoR//narU//cadC//rplJ//hemA//menA//yidR//queF//tadA//pyrC//
GO_0051223_7	fbp//rrrQ//deoD//
GO_0051224_6	yeaG//
GO_0051234_3	fepB//dsdC//sbmC//ibsC//sbp//dmsC//gsiC//nfo//btuR//fimD//asmA//gcd//pntA//ftsW//dbpA//aceK//kdsB//aaeB//ybaQ//hybE//tatE//hisF//appB//lipA//frmR//tqsA//cusS//ttcA//metE//manZ//elaA//pgk//hycA//yjcE//moeB//ygfI//minD//ribD//marA//ygiW//sohB//citG//murF//nikB//cfa//rplB//ybbY//nuoB//gadW//yfcQ//gltD//ybhG//cmoA//tufB//csgB//sppA//sutR//cyaA//rclC//leuA//yejF//mdtP//elaD//ccmG//rdgB//ydiP//agaV//pgpC//dapF//etk//lpoB//sbcC//yidA//macB//yqgB//yfjR//eptB//slyA//wzzB//bssS//mazG//mdfA//nadD//entE//potB//dsbA//tnaA//ribD//murE//idnO//yibA//mzrA//uvrA//ychH//yadV//lon//hisQ//mgtA//ghxQ//yiiD//rsmG//ygeW//narW//ansB//dedD//sspB//ftsX//argG//paaB//ppsA//polB//mhpD//yrbG//yoeB//rplA//ybdN//yagI//slmA//msrQ//alsC//sdaB//talB//yfaE//topA//ubiB//dsdX//waaA//ybhI//glnA//yhbY//pgrR//dgcZ//dctR//rutA//hxpA//yjhB//ydeT//yhdW//yehU//waaO//kduD//rpe//sbcD//tsr//chbR//ybgI//setA//aspA//dapF//kbp//ynfL//nirD//mdoG//lolE//aaeA//tehB//hypC//ybhP//ygjK//hha//fucO//glrR//yfgJ//etp//ravA//alsB//gadE//epmA//ymgA//rzoR//rplT//rpsT//lysC//rplC//cydB//fliK//yqhD//rcsC//mntS//comR//ydiR//yfdK//grxD//pbpG//agaI//ybaO//ccmG//astC//coaE//allD//solA//dinJ//rseB//yiaM//lhr//tas//ygjR//cpsB//citE//agaW//cueR//ynjD//tauC//ymgF//rluE//agaR//ddpX//pepQ//ydiB//ydeP//rpnB//fadR//yjjU//abgB//mqsA//appY//waaC//thrA//rffT//aas//thiQ//yehU//yejF//uraA//hinT//yieH//nagZ//ygfA//potA//yidZ//cbl//cbrC//ybcJ//artM//deoB//argS//araG//dsdA//malZ//casE//kdsD//gpt//asnC//cspC//cysU//yqeA//pdeF//ubiX//sdhB//lspA//ebgA//hcaT//purF//hisS//nfo//hslU//yejF//yebK//grcA//yehZ//trpE//ldcC//malE//ycfS//sbcB//arfB//yraK//lolB//yfcF//dctR//proS//fimC//yggW//narJ//ybeF//clpS//livG//frvA//adhP//ydeM//ydfG//yoaA//pheM//fryB//copA//tusA//yfbS//fhuF//sohB//yegD//uspB//manA//ybjG//csgD//yiaU//mglB//yfdK//glnP//sohB//yoeB//ybjL//mqsA//trmD//artI//mhpB//gsiC//ggt//sspB//yciE//bioA//rzpR//sufE//tsr//yhjA//polB//rnlA//gcvP//maa//purN//ynaI//yejE//aroL//ydcO//ybiS//lldD//opgD//yahK//mglA//puuD//yhcH//rep//ompL//trg//norV//holB//rcnB//uidR//ascF//carB//yebQ//ydiF//argG//tehA//tmk//nusA//ccmG//flgG//yacG//zwf//mcbA//cheY//chaC//selD//ybiW//rpoS//yehT//folD//uvrA//mngA//dgcJ//pgl//mioC//recQ//exuR//hybA//yjcE//metL//rhtA//trxA//rraB//rarD//eutK//marA//rzpR//osmY//borD//ompL//rutF//rluF//phnK//uvrY//fimI//hemN//erpA//rsmG//aroK//entD//ppc//cspE//insH-5//nupX//puuB//ynhF//fabR//fadK//sgcR//nhaA//ccmC//apt//ibpB//marA//cmtA//ubiF//bioA//manA//hybC//dinB//csdE//fpr//pitB//iraM//yedP//macB//cdgI//ygeV//yheT//cheY//ypjD//tig//norW//sdaA//cydC//aroK//trmH//gcvR//atpC//deoD//tolC//yieF//hisP//ynbC//ybaK//pspC//dgcQ//yhhZ//ilvC//prmC//iscX//rcnB//bioF//rfbC//trpS//ldtC//fucO//ais//gppA//gsiA//hsrA//ligA//minE//rhaD//alsC//nlpA//flgF//yjjX//frvB//potE//eamA//yrdA//tolC//asnA//guaD//endA//gltS//napF//aaeA//nuoF//truB//yfdR//htrE//asnA//flhE//zntR//ycdY//pflB//envC//ilvC//lolA//rplI//dhaL//ybhP//sufC//yphF//yggN//icd//frmB//moeB//murB//glgB//ompF//rseP//casB//cstA//cysA//gntK//dpiA//rpmA//ampD//ytfR//creB//nagA//waaU//dpiB//mcrA//dtpA//sbmC//lhr//ssuD//glgB//ybjG//cas3//gltD//glnD//soxR//ibsB//aceF//insI1//abgA//gstA//napD//emrY//tolR//pgpB//aroG//ycfJ//add//mazF//argH//rffT//glnH//dppA//yjjG//yfeX//glpF//emrK//cbl//yfdK//fabI//rihA//creB//clpA//wrbA//osmY//nupC//dgcT//yghW//sufS//rfaQ//cheA//ydfH//proC//pdxB//nirB//yiaU//codB//wzzE//dld//ihfB//yrbG//uspF//ynbD//elbB//menA//pyrB//pyrF//ssuA//aphA//marR//ulaB//flgI//argG//xylF//dinJ//bdcR//uxuA//rihB//elaA//ascB//dacA//cpoB//dedD//waaF//macA//fimB//yfjV//murR//vsr//uhpT//ykgO//moeB//ugpE//cvpA//agaV//minC//mdh//rfaE//ompA//btuC//yiiD//cydB//yidC//waaL//secA//mdtA//bioD//ghoT//
GO_0051235_3	rzoD//mtlA//fiu//
GO_0051238_4	yhfS//yidA//araF//
GO_0051246_6	yggW//ompW//hypE//tyrS//murJ//lolE//rimL//pfkB//xanQ//sdhE//plsX//thiE//patD//frr//mdtD//hslR//cmoB//groL//rfbC//nei//tdcR//murD//hypD//otsB//amiC//nlpA//frmR//rihA//parE//feoB//nlpD//glpG//ycjQ//ycfS//ldtA//agaW//uraA//btuC//mdtA//ydaC//rhoL//holD//mscM//fliD//dnaC//pheP//yhbY//chbF//glnE//fliT//csrD//metB//ybjN//
GO_0051247_7	yjhB//arcB//malS//yjfF//ilvH//yjhI//arcA//thiL//argC//cpsB//acnA//
GO_0051248_7	mcrA//srkA//sapB//mhpB//rlmM//ilvA//gltS//ftsQ//umuD//dnaB//yoaA//yggD//yfaV//acnB//lacY//yeeA//yraN//chbC//higB//xdhB//ptsI//ptsN//rcnR//lsrB//murR//raiA//pyrL//menI//barA//ridA//dtpC//
GO_0051252_6	waaB//ccmD//nrdD//insK//tsaC//dmlR//rsfS//lipB//yafQ//zntA//betT//ydaN//pfkA//zur//nagZ//ppsR//tolB//phnG//glpT//syd//nlpI//yehZ//ybfA//ispU//fnr//lspA//elaB//yegD//araG//menF//pal//cbtA//opgB//yahI//yidD//ftsY//msbA//yjhB//lptB//livM//thyA//lpxL//rnhA//nrfB//yihU//yqaE//rplM//proS//zapD//pepT//syd//nfi//adiY//ribA//mepM//rraB//ygeW//rfaB//lldP//lgt//rplD//nrdG//yaaA//asnS//uspC//fabR//nemR//sgbH//yghU//mlaE//yfcQ//mtlA//ubiB//rmuC//appB//feoA//dnaB//hslR//fadR//hofC//ydjJ//dusB//pdxY//thiQ//potF//yajR//argT//mreD//yhcN//wzb//trxA//nrdR//waaG//speF//rfaG//suhB//mhpT//napA//yhaJ//yjjV//aphA//yddA//yegV//ybjX//rpe//sbmC//mipA//ytfQ//yjiX//parE//galM//dcuR//yeeJ//ybfA//yjbF//cynS//artM//phnH//tnaB//btuD//asnS//mpaA//manA//prpB//gyrB//murJ//opgH//emrE//ompC//hypT//sfmD//pflC//ydcI//cspD//cfa//coaA//rpsB//alaC//crcB//atoS//bamC//selU//yjfF//rapZ//puuC//tolB//umpG//abgB//cueO//ilvD//dfp//rpsQ//yaiP//zntR//mdlA//dacB//aaeB//osmC//rimK//yfgI//yibF//ygeX//prs//casA//araF//maeA//ulaR//yhjA//accA//yraH//emrB//glcC//pepB//fixC//trmJ//leuB//holB//fhuB//guaA//uxuA//gpt//ssuD//murG//rpe//ompL//otsB//lptG//queD//nrfE//lpxC//rcnR//galR//bcp//mnmA//selU//rmuC//xisR//yfiC//rcsC//oppD//fbaA//yehW//ynfH//glgB//psuT//ybcM//yedA//folP//xylE//hcaT//mazF//malQ//oppF//ogt//xisE//fryA//lptD//eno//rnhB//pta//lptD//yfiC//mcbA//ydeT//tqsA//srlR//menC//kdgR//cspB//frmB//purT//hemN//rpsE//yiaJ//astC//nagC//yihR//fur//intF//rapZ//nlpI//gstB//nimT//waaF//tsf//cobS//ycjW//argH//lacI//nanC//potG//ynfH//frwC//dmsC//aceF//mnaT//yegV//etp//dnaX//tcyJ//fruA//lsrA//emrK//melB//nrfA//rlmL//mltB//hicB//hokE//cyoA//ascG//ulaB//ddpA//insI3//rcnB//hdeA//aaeB//pmbA//
GO_0051253_7	srlD//mpaA//arnF//ymfK//hupB//yicJ//xisR//opgC//relB//queF//yoaB//crfC//etk//insI4//rsmH//rsgA//yaaJ//dpiA//cbpM//sseA//yrfG//ynfF//alsC//dicA//yihO//holC//yedA//rof//cheY//ygbI//ykgF//atoB//paoC//ais//zapA//rpsM//hldE//yciH//prmB//yiaB//cpdA//csgE//pgrR//waaO//yghW//aer//flgB//bamA//allR//ghoS//tmk//hisG//glsA1//mtr//glpK//rpsG//mutS//pdeD//gluQ//srkA//xseA//mltC//surA//gltX//mhpD//mreD//fmt//clpB//yciF//alsK//fklB//sthA//yijE//ynbB//yhjG//yhhT//hemF//bglX//adhE//cbl//ycdY//ymjB//folP//rbbA//rpmE//rraA//ghxP//arcB//argP//yjhB//eamB//wecE//ygcW//frsA//argB//crr//gutQ//lacI//nanR//
GO_0051254_7	fabB//surA//fliT//miaA//cysD//nikD//csiR//fimI//rfaF//waaS//clpS//ubiB//yjhB//sapC//glnD//mog//mazF//sdhE//uvrY//otsA//ynaI//ygjH//fimG//yjgX//dcuC//waaF//cvrA//ydeT//insF-1//narV//aidB//treA//fimH//fabD//fimF//umpG//dapA//hinT//hybB//ypdB//selB//ydiB//kilR//malE//rihB//eptB//gsiA//glpX//ydcO//bdm//nagK//murB//ogt//dgkA//yfaU//glcE//rpsT//yddG//yddM//wzyE//aceA//yceD//glcB//pyrL//yddG//nadD//alkA//aceA//hypT//ynfL//ydiF//rdgB//gdhA//cspD//tap//
GO_0051258_7	deoB//
GO_0051259_6	cusR//fdnI//groL//ybcJ//feaR//rpnB//mtn//ybjC//rnlB//yeeY//ftsB//tsr//lgoT//sfsA//rlmF//nrdI//tusD//yedL//lasT//yjjB//nrdB//ynjD//argI//fixA//yhfK//rpiA//rclA//tcyJ//rzoD//caiT//yibA//patA//hybO//bioF//glgA//betA//ispU//dacD//cspB//mtgA//idnT//yqiI//creC//sad//gltP//ulaD//gudD//fdoH//bioB//mdtM//yddM//
GO_0051260_7	yedX//tilS//nrdF//rayT//cdh//uup//gcvA//bcr//yojI//gltL//ispG//yrdA//ydaN//tsr//paaA//degQ//pgk//dnaN//soxS//uxaB//sohB//argA//purR//ygiN//fucI//gadE//yibA//yagU//rlmD//csrD//bioC//frvB//glyA//yfaE//ndk//hemF//xylA//mdtL//gpsA//xylG//pepT//mtn//syd//proQ//tisB//thiI//icd//
GO_0051262_7	yjiX//yfdG//ybjX//preA//ynfF//ascF//endA//fieF//ycjD//mioC//yeiE//ybcC//argE//dmsC//prfC//mnmG//scpC//glsA//glvB//opgG//lnt//xanQ//mrdB//rffM//recC//ftsN//gadA//citX//fruB//ruvC//mtfA//malX//fhuD//gadX//deoB//acpP//
GO_0051270_5	ynaE//rfaH//frwC//curA//ddpX//murC//nmpC//nikE//hyaA//osmE//nagC//pgaB//trpC//rimL//yeeL//ybiT//
GO_0051271_6	nrdE//recT//ppiA//yihL//fre//ais//ymjB//mrdA//ygcW//
GO_0051273_7	actP//bamD//ybaO//metQ//yqhC//tolB//ydbK//
GO_0051274_8	blc//ptsI//gsiB//putP//ygbN//artM//bamB//
GO_0051276_5	fepE//rnlB//yahO//sgbH//ttdA//btuR//sucC//fetA//lhr//rhlE//rhsD//ddpX//hcaF//rlmJ//insA-1//zipA//yhfS//mgrB//agaS//tamB//cydA//panD//pdeH//mtgA//yiaA//nepI//
GO_0051289_8	dnaE//ugpB//fimA//serS//syd//rpoA//yhdZ//yejB//fimG//yijE//nemR//hycH//uraA//rlmN//tus//gadB//pbpC//fic//ygfI//lolA//phnJ//otsA//glpX//rpnC//yaiV//ybiI//hpf//basS//flgM//prfA//dmsC//aceA//glgS//exoX//rimI//rne//
GO_0051301_3	gmd//oxyR//rlmA//fhuB//coaD//bamC//malK//dsbD//yafE//uvrA//corA//nikR//abgA//ravA//yfjV//ampD//ivy//cvrA//pgpC//yjhP//hexR//ppx//paaD//insB-4//mngA//ulaC//ispB//rluA//nuoL//cycA//ygbN//yhaM//oppA//mhpC//dcuA//bdm//
GO_0051302_5	ybiA//dinG//purR//pinQ//pal//dusB//ycdX//caiT//narZ//exuT//ttcA//yhjG//mepA//wbbK//
GO_0051304_4	rlmD//
GO_0051336_5	amiB//cutA//leuD//mhpR//rpsT//glrK//truA//cusS//wzzE//fimE//rfaC//fdhD//gltL//rplT//ulaE//nudC//rarD//yjbE//panB//paaJ//prpR//rtcB//edd//gltX//yeeO//
GO_0051338_5	casC//yphF//ulaC//yihS//
GO_0051339_5	menA//
GO_0051341_5	arcC//ydiK//
GO_0051345_6	mutT//znuB//kefF//holB//speB//rhtB//leuS//rlmM//
GO_0051346_6	yadV//rplR//yjtD//yahD//ldcC//yegT//intE//acrR//rraB//rhaM//ftsB//
GO_0051347_6	ugpB//cptB//
GO_0051349_6	nanS//
GO_0051353_6	pflC//pdxH//
GO_0051391_8	focA//
GO_0051409_4	fhuF//cutA//
GO_0051410_3	ibaG//
GO_0051452_10	ydfH//
GO_0051453_9	maa//bioA//trkH//lpxH//ytfQ//mdtM//ynaI//yceO//
GO_0051454_10	hybE//rppH//ymjB//ybhA//cvrA//
GO_0051476_7	fabB//
GO_0051484_7	ydjE//
GO_0051493_7	ompW//
GO_0051495_8	yaaY//
GO_0051595_6	rlmJ//ubiF//csgB//ydiZ//ybjX//
GO_0051596_6	lpxT//yfiF//rluE//kdsD//glmU//yegV//djlC//pinE//pdeL//csgG//ynaI//phnL//ftsZ//atoC//yqcG//marR//kgtP//rimK//frlA//appY//bioF//diaA//uhpA//iraP//betA//yqaB//yoeE//tsx//
GO_0051599_4	yedL//
GO_0051603_6	nudG//ygaH//glpC//yagI//tolQ//lolA//
GO_0051604_5	dgoT//mutM//trpGD//yfbU//ybjG//yhjB//uup//purD//dmsC//xdhB//tktA//yfeW//cysD//fabI//fruK//yjhI//gstA//wzzE//dauA//clpX//murI//ybcL//yehY//hyfF//phoR//ybiS//hdeA//casB//ygcW//pdeD//moaD//sdhD//glmS//hscA//adhP//cmoA//ileS//alaS//trpGD//ymfK//
GO_0051606_3	fepB//yfeO//
GO_0051607_4	ybiO//xthA//phoE//feaR//frc//uhpC//puuE//tldD//trmL//rpsM//
GO_0051641_3	ymgC//chpS//rhsD//yaaJ//coaE//azoR//fixB//ygcW//speA//cadB//ttdA//spy//yobA//yicJ//yeaK//exbD//rarD//aaeR//ftp//yjiX//fimZ//mtr//yegV//
GO_0051649_4	fliT//dctR//cytR//ldrB//yfcP//ycjW//kdpD//dcm//yagJ//livM//yeaD//iscS//thiH//
GO_0051651_3	ytfQ//cheW//metH//
GO_0051668_4	puuR//
GO_0051691_5	ydhK//slyA//
GO_0051692_6	tufA//yhjB//
GO_0051701_4	fliZ//uxuB//rcsA//acrA//cynX//paaE//erpA//kbaY//elyC//yqaB//surA//serB//hupA//ubiE//rluB//pstB//
GO_0051703_3	gntT//mcrB//torI//ymfA//cusA//yneL//ycfH//bcr//
GO_0051707_3	dppC//oppF//folC//msrQ//prpB//kdsB//rplI//rimP//otsA//rpsO//pcm//rhmD//dicA//nupG//
GO_0051715_4	fecC//
GO_0051716_3	recN//spoT//ybdN//rpmA//fes//glnP//elfA//fadK//yigB//yihL//rraB//ybcF//mntS//nrdR//fhlA//mntR//atoC//bioD//entF//argC//rfaE//pstS//yghU//raiA//rnr//yehX//yihT//nrdG//menF//nudF//dinQ//ugd//ubiD//ycgB//paaK//rlpA//yfiC//psd//fdhE//phnG//nemR//syd//minD//fdoI//hslU//tdcA//tpiA//uxaC//ybiH//ortT//dgt//cas1//rcnB//rnhB//yeeJ//eno//fucO//tsgA//cysE//opgD//glpR//panE//abgR//mug//fre//dapF//tldD//alsB//tmk//cydC//kdsA//setA//pdeL//casB//fepD//yoeE//rutC//yhjV//yacG//ynfE//mdoD//recE//ridA//yciT//yfeW//vsr//wcaJ//umpH//yjhH//pgpB//yahK//rmf//hyaB//zupT//frdC//modB//ydhQ//uup//folX//hsdR//fucI//lolE//pepT//ulaG//yehX//parE//adiA//cof//xseA//bolA//nudC//mdaB//sulA//wzb//yciE//wecB//yjjV//ygeV//paaZ//ubiG//ibsD//appC//alkA//cpxR//bamD//arnA//thiM//truC//waaQ//cdd//yhdJ//malK//rpnA//ilvD//rspB//rplI//hycB//lptA//mlc//ydhC//osmE//queC//yhjC//aroF//htpG//frlB//fdhD//pepN//yafQ//maa//yihR//pnp//chaA//thrB//rdgC//lgt//yohC//lptE//metK//frlR//cmoM//carA//cadA//srkA//arnF//cirA//waaZ//ybjX//icd//mcbR//xapA//menE//relB//glnK//ubiF//cspI//rimP//ilvB//yfeO//mdtA//clsB//pphB//fixB//araC//yiiM//manZ//chbF//citE//sufB//yhfK//basR//mrdA//csgF//ascB//agaW//mdtP//csgE//yibA//era//truD//yieE//hdhA//aqpZ//folE//yehZ//prpC//yeeY//ydjE//fkpB//trmA//rlmF//menB//yrfG//ldtC//pflB//uhpA//mnmA//araC//rsmI//ampG//hyfF//trpD//potF//torI//paaA//yiaL//lacY//ttdB//rbsK//bglA//htrE//kefC//ibsD//cof//sthA//paaC//mdlA//mscS//glcA//zwf//evgS//eutN//glnE//ybiT//ygfX//baeS//acpT//prmA//xerC//lapA//cspD//yiaJ//pgpA//ybgQ//rplA//rnr//tcyJ//gsiA//yodD//mscK//psuG//dpiB//purR//hcp//ygcR//yjhP//tomB//uacT//mltB//argT//acs//prpD//phnC//menD//cusB//flgB//yeaG//atoC//rsmJ//ade//speB//cysH//nikB//araB//yebK//ygeV//narL//araE//qseC//bglA//ldtE//fdoI//yciK//asnC//xthA//ybeY//fumC//rbsD//exbB//mtgA//glcB//endA//fdoG//gor//ynbB//mdoD//yjhC//nlpE//hyaB//rfaQ//wzyE//yfcV//rpiB//purL//yijE//rof//pheT//dcuC//hisD//rhaR//uspC//pspF//maoP//ada//opgB//uspG//ptsH//rbsA//rfbD//ppiC//trkG//nuoE//rplJ//eptA//hcaF//sbmA//lpoA//clpB//epd//ansA//nrdH//mdoD//rpsL//dnaA//roxA//ftnB//gatZ//yceO//slyD//csgD//slyA//waaS//ybbN//yejA//glmU//truB//yeeO//yhbY//hpt//
GO_0051726_5	msrB//yeeA//deaD//pnp//yojI//
GO_0051781_6	dhaK//cysG//
GO_0051782_6	rpsO//adk//ykgO//ygcR//pgpB//rsmA//nikB//
GO_0051788_5	potI//
GO_0051790_7	atpB//
GO_0051806_6	yafS//murF//uspC//ubiI//fumB//setC//ybjC//agaC//
GO_0051817_5	thrC//napB//eutN//gatY//
GO_0051818_6	yebK//seqA//cca//feaB//
GO_0051828_5	rsfS//gadX//pmbA//ldtC//msrP//dmlR//hsdR//sbcB//
GO_0051883_4	insI-2//rpsJ//uidA//ydeO//
GO_0051977_7	flgG//
GO_0051983_5	holE//
GO_0052126_4	potB//gudP//rihB//bamC//
GO_0052128_5	dauA//
GO_0052131_6	hupB//
GO_0052192_3	lacY//garP//fsr//dkgA//
GO_0052547_6	livH//ribC//fklB//
GO_0052548_7	rnhA//cbeA//
GO_0052646_5	argG//yceK//cutA//ubiF//rfaH//
GO_0052652_8	rapA//narL//
GO_0052653_5	emrK//
GO_0052777_7	tauA//betT//
GO_0052778_6	acrR//yhbQ//dcuA//
GO_0052779_5	lsrB//mntP//mazG//
GO_0052782_6	yjgX//cysM//
GO_0052803_5	aceA//rbsR//surA//dapA//ydjH//alaA//rpoA//cutC//
GO_0052837_6	yjiM//
GO_0052838_5	yjhB//
GO_0055062_9	secF//
GO_0055065_8	glrK//rhaA//argG//accA//ribB//rtcB//yraH//hyaD//yijO//alsB//tynA//ldhA//yadI//rpsD//lacI//metK//cysZ//ppk//ppiA//phoA//cas1//leuS//waaY//sppA//afuB//ycjP//
GO_0055067_8	cas2//tonB//msrA//secM//nudG//ydcZ//atpD//asnS//gfcE//fryA//rhaS//rnhA//
GO_0055069_9	fucA//
GO_0055070_10	uhpA//glxK//glnQ//yaiW//metK//yjjV//
GO_0055071_10	prs//
GO_0055072_10	yihO//curA//cobU//sgbE//sfmH//yciF//dtpB//yebQ//fdnG//secY//mug//sfsB//rpsG//hofC//
GO_0055073_9	glcC//
GO_0055074_9	cysQ//
GO_0055075_9	osmY//
GO_0055076_9	ybgQ//tehA//dtpA//lolC//yjbH//nanC//yibA//waaS//yhbX//treC//frvR//kdsA//aldB//rbn//rfbD//cfa//yehP//sppA//iscS//gluQ//ppsR//tatC//
GO_0055078_9	frwC//pphA//hupB//
GO_0055080_7	folM//fliZ//yghU//hofP//nhaB//glxK//cvpA//ymdB//ynaI//zitB//mdtG//fimC//glgX//ynbD//kefF//sbcD//yfaL//malF//rpoA//lacZ//gadX//bepA//mdh//yhhT//dps//ybjN//rhmD//napB//clpS//yfiC//dpiB//gstB//ydjJ//ybiY//fieF//
GO_0055081_7	ydeM//
GO_0055082_4	yfgO//metQ//ybiH//rplB//ampH//kduI//recA//hrpA//galE//rrrD//mdtN//yheT//zwf//ulaR//yhaV//rpsB//yobF//phoP//ascF//sgbU//norV//yhdH//ldcC//deoC//dnaT//sgcX//murJ//waaL//mhpD//xseB//yqaA//menA//csdE//agaB//
GO_0055083_8	skp//
GO_0055085_5	yaiW//pflB//pyrH//skp//ptsG//ibsC//plsB//ybiT//pabA//asnS//dgoA//hemL//yhjA//elyC//ldhA//araC//yajR//gpt//purB//yhgF//frr//yaiP//tsf//ldtE//cysQ//ybdM//feoA//hcaT//envC//rluE//yhbY//yjhG//rssA//mcbR//glxR//aspC//rtcB//csgG//aqpZ//asnC//murD//ybfA//evgS//nrfF//yeaK//ybcJ//glcA//ftsX//rplN//lspA//coaD//ltaE//ypdC//roxA//rcsF//basS//tbpA//pliG//rfaB//rplR//treF//bioF//chbG//ugpA//dtpC//eptA//glnS//pstA//phoE//ynfH//fimB//ptsG//spoT//agaW//ybdH//polA//glnP//rpsI//mhpR//nlpE//glpX//ilvM//trmI//yihO//mliC//yibF//tufA//nudF//ndh//lgoT//rbsA//yjbG//ssuA//uidC//avtA//gmd//moaC//ppsA//rlmF//ldtC//ugpE//ssuB//nusG//thiP//ydiO//speF//osmF//yibT//truD//ynfF//mnmE//phnL//metC//spoT//nagZ//pdxA//rlmM//mhpA//sohB//sapA//yejF//ulaC//hrsA//paaK//chiP//modC//guaC//orn//sulA//selB//slyD//yrbG//sutR//phoA//yhaM//rpmJ//uxaC//hybF//dicA//pstA//yfaX//uof//caiT//kdsC//yahK//sdhC//ghoT//ivy//btuC//ridA//nlpI//queG//lsrG//cyoA//lysA//yciT//ibsE//priB//tisB//copA//envR//trxC//galK//yiaO//abgA//rplO//narW//ulaB//puuD//bamE//nirD//rplR//gltK//cobC//ftsB//ynfE//gatZ//dmsB//glk//livF//glvC//ycjY//spoT//abgB//araF//ansB//sixA//phoP//ydfG//ycjY//yjaA//ralR//ghxP//fimI//hpt//sdhA//metG//ydcO//wecC//trkH//yahN//dgoD//guaB//rnb//yiaJ//arnT//rbsD//cas2//mqsR//bglJ//xylH//dctR//yiiE//wza//trpGD//dicA//ynbB//metE//atpH//adhP//cbrC//rzoR//fliG//bdcR//proX//ynjD//yadC//pphA//ynjD//pepT//acrR//yiaT//leuA//yrfG//waaH//cvpA//uspG//glnB//azoR//ybcJ//hyfR//malQ//nanR//yibH//gatB//rbbA//gltX//yieE//mipA//ompG//cdd//frlA//ycbB//udk//dld//ribF//rihB//gatD//rplK//yiiD//yjjG//sgcE//greB//rpsP//mdtE//asnS//dnaQ//dacB//rcnA//mhpC//fadD//dnaB//lgoR//afuB//rpnB//pepA//mtlR//glgS//ybhI//dam//ackA//rpsI//intQ//glpK//metR//fadH//rplF//rzoR//yfdK//preA//tatB//cysA//alaC//fsr//ychH//guaC//ybbY//pgrR//pyrL//gpp//csiD//nuoH//ispB//tcyP//sfmA//flhC//serS//nrdG//chbA//znuA//yiaB//rluD//ydjH//ydhQ//pstB//ftsK//mntH//rcnB//rpiB//rplS//selD//ftnA//fimF//cusF//rzoD//narI//fimA//yafO//yedX//ycjQ//serS//entS//yciE//truC//araB//tsgA//plsC//etp//clcA//phnK//thiD//mltF//ybcM//ligB//mraZ//rstB//cpoB//thiL//dacA//eutB//murG//evgS//glgP//narG//ldtE//nuoG//yjhH//secB//yhdJ//gadB//mglC//sbcB//gltD//ytfR//uvrY//yiaT//zapD//hchA//phoB//yihI//yahF//agaI//aidB//trpC//yeaV//yajQ//hypT//yqcC//mngA//purL//mltD//emrY//nadB//ubiG//hofM//kch//pabB//exbD//hyaA//phoB//bssR//fcl//fliT//rlmE//entC//frdB//rpmB//ppiC//entA//uspC//rhoL//nrfE//phoQ//kdsC//ubiB//ftsA//lacY//cspB//yehZ//rfbC//panB//ycjW//bssR//yohD//murE//yeiG//flgE//prkB//sufB//sxy//rutC//preA//ahpC//yjjQ//nirB//yoeB//murI//ycbX//mdtJ//nimR//cysD//aaeB//
