#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	lsrD//yjeI//yehY//nrdG//
GO_0044036_5	bglX//uup//ubiX//csgB//lpxC//sgrR//ppk//fdrA//gadC//folD//eno//sgbE//pdeF//leuA//pepT//lsrA//pykA//frwB//htpX//atpC//rplF//ssuA//basS//birA//napA//cysA//yjiY//dctA//slt//lldD//ynfL//yebC//queC//sfmC//garD//fkpA//ybaE//ansA//nsrR//waaY//bioB//rpsJ//nupG//ssuC//pheP//ymfA//parE//
GO_0044038_6	bioD2//ompF//dbpA//csgE//mioC//fur//hybE//aaeA//yfhH//fadM//yfcP//priB//lolA//hisQ//cpxR//hisH//yahB//rmuC//cusR//bacA//kdgK//avtA//aspS//dps//potC//crl//gcd//ilvN//katE//yhbS//recB//yjbF//aroL//ccmD//nlpA//nagD//zitB//cfa//lolE//yhhT//sbcB//hybO//ymgA//
GO_0044042_6	lacI//ghoT//citG//rbsR//gnd//rfaH//garP//yhfK//deaD//murD//ybhI//ybdZ//mrcA//mutT//hybG//nlpI//lpxC//cutA//feoC//rsfS//yjhC//
GO_0044070_7	glpX//fadB//nikC//rpsD//
GO_0044085_3	nlpD//yedP//rplY//cycA//ykgM//ygfZ//sixA//solA//mdfA//ybcC//bipA//leuD//bluF//waaP//trkA//dgcT//mdtD//rclB//hfq//
GO_0044087_4	rho//yhgF//sucB//pdxY//rsmD//aer//glpG//frc//ybeQ//fadM//rfaC//rrrD//mdtB//yddG//iclR//srlD//mdtP//dtd//yedX//fixC//yihS//paaJ//gadW//nfo//hupA//helD//yraH//tig//ydeM//ybcJ//cysA//ccmH//argR//yfcF//
GO_0044089_5	lldD//yahB//adiC//paaJ//dps//ispH//waaP//afuC//trpL//eutN//allC//glpT//rnc//
GO_0044092_4	ybdO//fmt//asnS//nusG//hisG//tauB//pncB//torS//nimT//intS//fecA//yfgJ//narK//ssuA//tsgA//holB//yfeR//rbsA//yqhD//serA//casB//ssuD//helD//chbG//napB//yihT//greA//fixB//yoeE//dhaM//yjcO//ldrD//mnmG//arnA//acrE//rpsO//
GO_0044093_4	pstA//accB//dctA//hflK//galP//hokE//dnaG//ydiZ//insK//ttdB//fecC//yeaV//yhgH//rplD//rsmC//hupB//hdeD//gspE//nagD//nusG//fnr//ygcW//lrp//glnQ//pdxB//ftnB//recR//
GO_0044106_5	paaC//rpsL//cysI//dnaB//ygfA//ompW//galM//cydC//srlR//recQ//pgk//umuD//yfbR//alkB//ogt//gspI//oppC//hcaE//nirD//yegS//prpB//kefF//pbpG//cmoA//dinG//ddlB//flgE//
GO_0044179_5	ade//
GO_0044208_7	citX//
GO_0044237_3	crl//ndh//eutA//qseB//rsmH//hypB//rfbD//livF//pflA//yacG//aidB//yhaV//rimO//fecA//glpT//yehW//rhtA//gltK//ldrB//fis//lysA//rplB//pgl//ghoT//spy//glrR//trpD//sbcC//groS//aroP//hyaD//kdpA//insI-2//pdhR//asmA//glpC//hemB//rrrD//rbsR//csiD//rrrQ//yggN//yciT//hyfA//ahpC//ppiC//gntU//glcE//ygbN//hyaC//rmuC//yihX//bglJ//yiaO//alaS//ccmG//secM//bluR//sbmA//ribE//cstA//csgB//corA//nikC//entS//yajO//focB//ttdA//nikA//yjbB//uvrD//rcsB//moaA//yidD//ydjE//cysB//der//casC//uidR//yqeA//hyfF//uxuB//wcaJ//intA//lplA//lldD//fimI//fepE//hypD//oppA//rplR//yjcS//nagZ//topA//yfbR//pstC//caiE//ilvN//hemN//folD//metB//ppsA//sufC//hisP//dtpA//waaH//fbaA//nrfA//tsaC//recX//zur//nanC//rlmI//kdsA//rsfS//ygfI//nhaB//norV//ymgC//baeR//cpxP//pitA//nanE//eutR//yddG//cytR//map//secD//rplJ//fhuC//artM//glpC//ybeQ//metI//acrD//syd//yjiM//moeA//lpxT//tdcD//norW//hldE//mepS//puuD//yihQ//ubiG//glnA//nhaR//recJ//endA//lptD//lpxB//rluE//yebZ//gltP//napC//tufA//yjjI//yfaE//ycjR//fepA//ycbU//ansB//yiiD//ivbL//yahF//yehW//mgtL//infC//kdpC//sbmC//yehX//rpsH//iscR//bdm//yadM//rbbA//tusB//atpD//fepE//pinR//speG//ppsR//mobA//mltF//gntT//ycjR//gsiA//rnb//ybcQ//ydeP//basR//accA//gmd//kefF//cysD//thiG//norV//arnT//fimI//yebC//rtcB//qseB//yjcS//hisD//rnhA//atpC//gltP//lplT//ybjN//rraB//uvrA//ybaL//relA//mnmA//uvrD//yidL//cvrA//yciF//ygfI//lpxL//paaK//sgbU//ygfI//ybdO//betB//emrB//ydiK//yhcF//fumA//yqiJ//murJ//eutB//prmB//feaR//gntU//potB//gspE//aroD//ompC//bioP//hdeB//araD//nirC//ybhD//atpD//murE//yjjV//codB//era//purD//fryC//rffM//dsbC//secB//fepG//rhaR//manZ//araC//ddlB//bcp//yggE//nrfB//leuC//ccmA//ybaQ//ybhG//proV//ynhF//slyA//trmL//frdB//pppA//holB//araF//aidB//cysG//ahpC//essD//garD//truD//idnT//mscL//melR//fdhD//fklB//ugpC//rhlB//ybhJ//cmoA//cysG//ykgF//thrS//kdpA//ybhJ//xanQ//proC//cpoB//gmk//yabI//mutH//tatD//hinT//waaQ//pitA//dtpB//yahB//livM//rseC//sdiA//nirD//osmE//dnaB//yfeW//pntA//plsC//truC//ygiB//ybhD//yfcV//hisA//csrA//sufD//xylR//paaF//ynbD//rne//yidR//betI//yjiX//hfq//yedA//hypD//pepB//gcvA//pabB//ymdB//rpmF//cpoB//csiD//prs//bamD//dnaX//cpsB//kdsD//trmL//envY//rpsN//adeP//cobS//barA//fetB//aceB//araC//fhuB//yidZ//degS//chbR//nimR//rpnB//nagZ//fucK//fepB//pgpA//malK//ralR//diaA//thrS//cheA//yfbS//dgt//rhmR//oxyR//csgG//rplN//rpiA//rhtB//ybbY//nikE//phnO//rplF//amiC//flgE//yihL//ybcQ//hisB//selU//yciG//gloA//mltA//mdtA//asnB//dgcF//fabH//feoA//pgaD//sdhA//sbp//cysK//nadB//moeB//ykgO//mlaE//paaZ//zapB//hisD//nhaA//rcsF//glmM//ygbM//potI//yoeB//nrdB//pdxH//mrp//ispA//mdtP//fecB//aceK//folE//recR//waaP//phnH//tabA//oxyR//lsrK//dcuS//pmbA//yieF//era//sdiA//pstA//tynA//betA//lacY//pepD//ccmE//vsr//bioD2//yqaE//bamD//rhaA//yafS//thrC//garL//lon//rsmC//yehU//yeiG//sucB//gph//asnS//erfK//norV//fbp//mreB//ygcW//rbsB//zinT//sbmC//rstB//bfr//yeaD//rpnA//tisB//proX//rplL//yceK//nadK//tdcE//tabA//ybaO//cdgI//priB//ygfZ//ilvH//fruA//btuE//ydiV//hypD//fumA//dacA//wecE//yfaV//mlaE//paaK//frvR//hyaB//rfaH//hybA//nagA//treA//intE//ulaR//rlmE//yehX//mdtA//gadB//ribE//zur//dppC//yiaO//pepT//pmbA//tusC//galT//ygiS//argE//puuR//rcsF//yfgJ//waaU//yeaD//cheB//qorA//hmp//yraI//yciF//rpsD//dgcT//cyoC//yahF//ynhF//tusE//ligB//ivy//hybE//pepD//hypB//ugpB//yhhZ//yfeR//cysQ//bipA//nanK//tsgA//nagZ//frdA//lptG//galF//folA//yqeF//mhpR//cyoB//eptB//ydiO//trpGD//yihP//lptA//phnN//guaA//rmuC//exbD//ttdB//sdiA//torC//lsrG//leuC//evgA//glsB//ldtA//znuB//msrQ//mrcA//hisQ//cobB//prmA//galE//trmA//hemL//glcC//torS//araD//secE//eno//elaD//yqaA//ydjK//yfcS//rpsH//paaH//rcnA//rof//rlmN//thrB//mdtL//ileS//valS//scpC//pyrH//nusG//cadB//ldcC//ygjR//ispA//uvrC//lysO//tolR//sbcC//yciE//yeaD//uhpB//tas//adeP//mtlR//rodZ//yibT//rihB//aphA//ydiQ//rfe//acrF//speF//ymdB//ynbC//arsR//rhmR//malF//uidA//ybaE//yciH//mltF//soxR//narG//tktA//msrB//napC//rpmF//wcaJ//fepA//gabP//cbpM//alsK//dapA//pgaC//selD//uvrY//pepA//garD//aspC//allB//lexA//citT//csiD//lysO//rcdA//paaJ//rfaG//xylH//yjiQ//lptC//sgrR//kbaZ//arcA//yraJ//puuC//dapF//ykgF//dgoR//mtr//ydfK//clcA//trpB//yadN//ubiH//mlaD//lpxT//hisB//cheW//leuE//hpf//eno//glnB//yghG//yahI//fpr//ybeF//hofP//fdhD//rluC//nrdH//glnD//ygfI//lolD//citG//hypD//etk//gsiD//phoE//ybgI//hrpA//lrhA//agaS//yajL//arsR//ftsK//fimH//ymfK//rclR//yhjG//cecR//fhuF//rpnA//aspS//entA//rimP//yraJ//mlaD//ydcT//tdcF//yebK//zapC//ppiD//pal//narL//cadB//bioD2//yccA//ascG//ybfA//gsiC//ynbD//aroP//metI//csrA//alsK//sucD//hisC//entC//rph//plaP//prpB//cynS//rffH//rpmJ//gadX//yodD//yfdR//tktB//dedD//malI//atpC//malS//cbl//ihfB//frdB//feaB//rbsK//dpiA//tolR//rplD//fliT//dtpB//dnaT//ldhA//aspS//cspI//dhaK//rpsG//yejE//hofC//yfaE//rpmC//hscB//truB//murR//miaB//hisC//arfA//hdeA//yedA//cbrA//tolC//ycfL//abpB//rfbD//rph//uxaC//uvrA//rfaD//tdcR//arnA//polB//putA//patA//hsdR//nuoL//nuoH//lacZ//carB//yjfP//aroB//ycdX//gsiB//cvrA//alsB//yejF//rnhA//udk//yejB//artJ//prc//sgrR//eptA//dhaK//dut//dgoA//recT//hisH//rluA//agaD//trxC//wcaC//ycjY//araG//mug//rlmJ//polA//ruvB//gstA//rpiB//metE//gabP//rph//gatB//ybeF//hscA//rraA//garR//kbaY//frvA//borD//cnu//yddM//glnL//mzrA//pyrE//murP//sstT//nimR//yadI//idnK//insI3//fucO//mdtJ//accC//cpxA//dgoD//yhjC//yahO//fumC//yhjG//ycjU//nhaR//purU//patZ//yqeG//fau//yjjW//dcuB//zntA//flgE//hdeB//waaA//pdeD//baeR//murI//xapR//recX//mrcA//acpT//clsC//nrdF//rmf//patA//ribA//nadB//thiM//cusC//ypdF//rfbC//pheT//rcdA//wecE//ndk//yaiP//yghW//yidZ//csiR//recT//modB//yhdH//mzrA//yghB//yfdK//rhaB//rpsP//tauB//rhoL//brnQ//intF//insI4//mscM//glsA//fadK//serA//dcm//tsaE//hisB//efeO//kefF//ttcA//deoB//recR//ybcC//glpK//ydaC//yrdA//ygbN//nhaA//ygjK//rsmD//alkB//ymgA//rssA//tsx//ydjH//ybgQ//hdeB//focA//yidC//xylF//nrdB//ydgA//plaP//dtpC//bfr//yoeE//dacC//yqcG//ftp//frmA//mprA//ycbU//caiT//fecC//rhsD//tcyP//atpC//ydhJ//narK//feoA//mdtM//trkG//fepB//ybjI//rpnD//fdhD//yggW//iscX//kbaY//btuF//yfiC//eptA//lpxT//rfbC//amyA//yhcD//lpd//rfaF//fsr//tar//intQ//alsK//yibT//marA//wecA//lepB//ubiJ//macB//ftsX//ndh//arsR//cof//murG//cho//mtn//gcvA//patD//hokE//etk//rpsE//rpe//ypdF//evgS//ahpC//yaaY//udk//nanC//tktB//dsdX//lspA//acrB//yfaE//yhdX//yaiP//pstS//bfr//accB//erpA//tufA//tpiA//flgI//clpP//ralR//arfB//tsx//fdoI//tolB//yejF//msrB//rplB//torC//yeiL//dnaB//rhaM//amyA//feaR//mipA//ybjN//yahF//cbtA//rpsB//ydcZ//menH//dnaT//recX//yifB//ymgF//kdsC//ygfA//secD//wecC//yabI//cusB//yheT//argB//yajO//rpmA//katG//deoB//acpT//frvR//udp//gcvP//kbaY//glcB//crcB//dicB//rfe//lrhA//evgS//prpR//uxuB//yihW//eutN//topA//rutG//gdhA//ilvL//ycjU//fumA//yfaU//tehA//sfmA//mioC//chiP//murB//ycaN//yghO//ftp//pdeF//mrdB//fadD//envR//ddpX//thrA//clpS//malF//kilR//rfbX//yfdR//malF//dps//creC//sufS//ffh//appB//rcnA//cysD//ydiB//insI-2//menA//mfd//bioD1//upp//dnaN//citE//rph//dxs//dicC//elaD//yjjB//mhpD//adiC//xseB//emrD//smrA//miaA//rmuC//matP//fdx//gadW//dedD//yhjA//exuR//tdcE//pspA//etp//thrL//appC//fepG//hiuH//tbpA//pdeR//mntH//emrB//yehZ//ydhC//rplF//yafQ//putA//pdhR//rhtA//yicJ//ytfT//fadH//oppB//alkB//menH//queC//intA//phnO//nadC//putA//glpR//idnK//prlF//yeiL//ttcA//cheA//ymgA//yggT//yagE//galU//norW//umpG//curA//rplP//gadA//tar//mdh//menF//waaY//ychO//queF//dps//yifB//mdtM//eutN//fdhD//rpsJ//tauB//fdnH//bamE//asr//greB//mqsA//sodB//sad//kdpF//panE//dcm//cadA//ansB//rpsK//ybaQ//rpsL//proC//lipA//lysR//mtlR//alaS//rlmH//tdcG//btuB//dctA//truD//fadE//rlmG//fadA//dauA//nuoH//upp//yaaY//hiuH//yhaJ//lpd//abgB//yfjR//hyfA//asnC//yhgH//fdhF//fliG//dapB//ltaE//aaeR//thiD//fhlA//groL//ftsL//rhlE//frr//yfaL//rbbA//livH//mdtG//malY//apaH//csgB//allR//ybiW//hrpA//trpR//fruA//metE//hisD//cpxR//oppB//glrK//ihfB//rpsD//dsdC//accA//tbpA//tamA//serS//ypjD//grcA//entC//ybiJ//zapA//xylH//nudB//tatB//ttdR//rtcR//ilvH//eutA//yfgO//galT//ydjM//fdoG//gdhA//ugpA//surA//ybbY//ybhD//ybjG//lpxM//frwB//mscK//hslO//umuC//atoS//arnD//pitB//ndk//ftsE//baeR//yrbG//yfaV//citE//hlyE//tehB//metR//insK//sufS//yoeB//rluA//lacY//gspJ//hpf//lpxL//cca//yqaA//yhaV//hisP//dcuB//emrY//lysA//kch//murE//cirA//upp//sthA//sbmC//mog//yiaF//hisQ//tsr//fimD//dapD//malF//dmsC//yfcP//rhaR//ibpA//rpsS//fimB//shoB//evgS//nrdD//cmtA//fimF//ybdR//tsaC//hemC//holD//ypdA//hisF//ydiV//fnr//malY//yajL//fhuB//hpt//mtr//gor//fur//yihU//bglF//trkH//cysW//setA//frmA//ccmG//thiD//mepA//rhtB//blc//psuT//nemA//ybdZ//patD//valS//eptB//gph//yejE//pdxK//agaD//htpX//eamB//yedA//maoP//rutE//tap//narG//rutF//galP//mliC//dbpA//lpcA//fnr//hypC//cmtA//dmsC//rlmJ//xthA//flgD//dosP//ssuD//atoC//wecE//waaP//umpG//flgJ//wzzE//surA//paaC//pcm//ynaE//ggt//uhpB//mnaT//dps//frdC//ydcM//xdhB//argE//hdeB//rsmF//rpmJ//emrD//glk//sgcC//rpiA//serA//hisG//hemF//rbbA//rfaD//csgE//lapA//ybeF//sufB//rplL//map//xthA//malI//ubiG//yegS//agaW//cra//ccmD//ydjJ//minE//hprR//yobF//yghO//rhmD//glpX//rutC//ygcR//osmE//tusA//mlaB//bglH//dapF//atpB//mreC//fepA//artI//fbaA//ilvB//cbpM//tnaA//paaK//fmt//blr//tig//yraI//yhfS//fdx//rimO//sxy//yfhH//atpG//mdtJ//lldP//hyaA//pfkA//rdgB//ccmH//tsx//murJ//rplK//pnp//mepS//tauA//rlmH//atpG//rplI//dinJ//ftsK//rfaB//ampD//ihfA//yfaE//caiD//poxB//livG//lpxM//yihO//opgB//nadK//ybcM//basR//glnL//hofC//phoP//pabC//kdsB//ruvA//yfbS//rfaF//cpsG//norW//agaW//ispA//maoP//pdeR//hns//murP//prlF//agaD//cas1//yfdS//yiiD//cheA//mcrA//hldE//bssS//yhhZ//tpx//aroL//glcB//dsbD//yieE//csgB//nadK//tabA//ivy//ykgF//hda//smpB//ydcR//rhtC//proA//rcsF//flgJ//nrdI//yccA//menF//scpC//potC//phoP//pldB//acrA//dgcQ//yeeY//nikC//gor//tatA//yihO//potE//yfcV//mltD//dacD//ptsG//yihU//dfp//fadJ//uidA//recA//agp//sxy//mrcA//galR//basS//umpG//dgt//ruvA//appA//dgcT//yebS//rzoD//wecE//idnT//acrA//aspS//evgS//evgA//yphF//ubiE//rfaC//iscR//gcvP//folC//ansA//yejE//yggP//rng//rfaQ//ydeE//afuB//sixA//mioC//dgcQ//fabI//rhmD//recB//xylH//setC//phoU//rhlB//lsrD//tsaE//rstB//ubiI//tmk//dhaR//
GO_0044238_3	recD//fmt//yajQ//ydeO//edd//rhtC//intS//yedF//glcA//qseC//guaB//ychF//cpdA//yciE//rfaF//mreD//malZ//xylB//mtr//pabC//aroP//iscS//rhtC//atpE//satP//kup//rng//rbsB//rutC//arnB//yaaA//yciE//ilvH//ygiV//ssuE//topAI//dinD//cyaA//lysC//elfG//insA-2//moaB//hybG//trxA//asnS//yidH//galU//rcsD//rtcR//agp//lolD//rplS//prfC//fumC//ubiG//oppF//obgE//zupT//kch//hha//nagC//nuoB//acrA//hofN//mnmC//yjjB//ydfG//mzrA//lldP//ompG//yieE//nusA//rluD//glsA2//hypB//mlc//yjiQ//lgoR//rihA//queE//ssuD//aaeR//thiH//glnH//tilS//rpsD//oxyR//ybiJ//rfaG//rrrQ//sufE//tktA//sufC//frdA//flgM//ilvL//pbpG//chbG//pdeF//gatZ//erpA//yicJ//rimI//garL//ydcT//mocA//malZ//cspB//ibsA//ccmF//tcyP//puuP//ytfR//cdaR//chbB//yaiP//mngB//asmA//lpxH//suhB//recE//pheT//sgbH//tdh//ugpB//ybhD//kch//zitB//yraI//alsE//codA//accC//fadA//mgsA//nadE//rnd//mdoG//paaX//nagC//ftsI//roxA//nadB//ffh//mdtK//xanP//ihfA//leuB//decR//diaA//yfbS//cysP//panD//prpR//kduI//tyrB//ydcZ//agaD//recB//tcyN//rimP//mtnN//waaC//ycaN//gdhA//udk//rrrD//yfhH//dmsC//dnaQ//ftsW//emrB//lsrB//yidC//purT//speG//tdcR//aroF//rutE//yghW//clcB//chaA//sfmF//rseC//mscS//fimH//crp//yhcN//yoeE//tauB//phnJ//tpx//rsmA//galS//kdgR//yijO//elyC//paaZ//potF//intZ//gcd//ackA//yqhC//abgA//yjjV//livM//cytR//dicA//xerC//glnL//lsrA//zntA//fimA//entC//acrA//crp//bdcR//hscA//nanC//tcyL//rpe//higA//pyrG//ygeX//fliD//map//uvrY//glyS//tdcA//psuG//pliG//nuoB//trkA//focA//melR//yhfK//paoC//nadD//frmB//pepN//ydjE//bcsA//ynbB//sufB//mlaB//fixB//yeeO//rimO//intQ//gntT//yddG//leuE//ldhA//btuB//lplA//ruvA//xerC//fimB//nrdB//dcuR//tdcA//cyoA//nudB//hprR//zntR//yjjW//yhaM//hldE//aaeR//trmA//grpE//hcaT//ulaD//yjbH//gshA//pgpC//fdnG//rfbD//dinJ//bssR//umuD//yjiA//uhpT//argP//rhlB//sdiA//trkH//gltP//clpB//treB//araC//mdh//btuB//umuC//ribA//rplE//ybcF//rhmD//ghoT//etp//iscX//ribA//hyi//folC//exuR//lamB//yghU//envZ//ppiA//aroL//puuA//hupB//yfaV//gadW//maa//prs//yagG//galR//cmtB//insB-4//rhoL//glnH//rhaB//narJ//ebgA//yhjB//cydB//galS//leuA//argA//yehY//yfcP//fliL//yiaF//ypdB//pspA//fabB//rbsK//hemB//rbsK//araD//emrK//ybbN//tnaB//fliL//yiaF//tsaC//lptC//prmB//rfaH//sfsA//uof//mrdB//hdhA//lasT//yfcF//pal//yfiE//proC//oppA//djlC//ychF//dcuD//yadK//rffM//mtn//recJ//kduI//pyrF//nfsB//fliG//paaH//evgA//dnaE//xseA//ariR//lptG//rffG//trmD//phnK//ypdB//ycjR//lplA//casE//betA//dinI//yebZ//gsiB//yicJ//asnS//yihO//nagZ//grxD//lgoD//hybF//rof//rnlB//ompF//hybC//yaaJ//bacA//mdtB//prfA//tdcC//mscL//topB//hyfF//gsiB//ydeM//tqsA//sbcB//sucA//ompR//nagZ//hofC//hdeB//pheT//cyaA//dosP//ydiB//ribB//frsA//rplD//adiA//yjeH//purU//cspD//yehC//rsmD//rcnA//hscC//epmC//narU//baeS//fbaA//ldtC//ybdH//rcnA//rhtC//sucD//citE//yfbS//yghU//gatD//dgt//dgkA//lptA//aroL//yihQ//perR//mak//nemA//yjhG//dapB//cbtA//rph//insI-2//pyrE//dtd//pgpC//yggX//folX//ynfK//nuoH//yojI//emrB//stpA//msrP//rpmJ//basS//tig//aroL//aes//ygbM//sapC//rhmR//yajO//trmI//ybaM//trpL//rluF//sgrT//tatC//glvC//cdsA//fimF//ibsA//gpt//groS//appC//waaS//ushA//mhpB//entF//ybgQ//scpB//yfdS//yqjA//alpA//menA//cpxA//amiB//blc//hinT//garK//adiY//casA//osmC//agaW//nhaB//aroP//ybfA//lplA//ybeF//hxpA//sdhE//flgG//yidE//lipA//ptsN//ygaZ//yagE//tnaA//insF-1//ppx//hflC//ddpX//ychF//agaD//rhlE//gadB//raiA//aroE//lysS//ydaN//yeiG//tqsA//ybgP//cysQ//waaY//purN//alsE//yqiJ//mug//maa//pspA//cmoM//moeB//rlmM//phoQ//yphF//yefM//gutQ//epmC//uxaC//ybhP//uup//rpsG//eptB//arcC//yadI//glnL//mrdA//cbrC//proS//dnaK//xylH//yjjG//araG//nmpC//yahK//rpsI//atpB//gloA//hisH//menI//aspA//hybO//rsfS//nanR//gutM//proS//dnaX//znuC//erpA//yiaL//narW//aroH//cmk//ybhD//mrcA//rluF//cmoA//mscL//chbG//sppA//proA//secM//glmS//yfgJ//aspA//acpS//ybdM//ygdG//lsrC//ybhJ//yraR//syd//motA//fkpA//mutY//degS//surE//rfaB//sad//lon//rbsA//aphA//kup//ddpX//ybhA//torD//amiD//nhaA//uxuA//acpT//nfuA//hslJ//mscL//kefB//dsdC//menC//bioF//ldrB//yidA//nirD//nanR//cusA//glsB//dnaC//oppF//ptrA//msrP//paoC//infC//atpA//dam//malF//frlR//tdcF//insB-4//rsmJ//acnB//yceK//acrZ//hycB//yafC//mltF//menE//glpT//ycbV//yoaB//yegT//yjfF//cysG//yjbG//hdeB//allD//asmA//pyrG//psuT//ubiC//dgoR//srlB//yaaA//phoQ//zapB//yeeJ//nagZ//yajL//bamC//fecA//folC//sspB//kdgR//holB//selU//mazF//puuR//aslB//galM//rseC//yjiY//aceB//sbmC//csrD//asnC//mazG//wecE//fruK//ybfA//yqaA//rluD//fecB//entS//yibT//rihA//dusB//uhpT//tag//artM//ychH//insI3//flhE//kbp//ycaO//erpA//zapC//sgcE//amiB//opgH//fecA//dppC//clsA//mglA//psd//rlmN//moaD//sspA//ydbD//yggD//hemE//arsC//speF//hofP//trpS//cpoB//metR//mak//glmU//trmO//tdcG//rseP//dosP//aer//cspE//mepS//surA//ybdH//yqjA//cysG//znuC//fetA//eptB//proP//rzpD//garP//tus//treA//ybiJ//putA//yijE//ompN//ftsE//rutC//pgl//lsrA//bhsA//gyrB//fliA//dmsB//fliM//puuP//focA//ulaG//nanS//glnH//nlpI//hcaR//uhpA//uhpC//rihC//secY//mliC//aqpZ//glpF//sstT//yebC//yciE//cbrC//sdhC//tktA//phnN//leuD//hybO//ycjD//ftp//btuC//pal//wecA//feoC//insB-4//uidA//hofN//yafS//waaU//dsdA//rclR//hicA//gatD//leuD//paoC//rutA//trmJ//rplQ//ftsZ//flgA//trpC//dtd//rihC//scpC//cdd//ispU//caiB//argA//ddpA//csgE//cyoB//ygeW//atpH//aroL//hofN//malQ//rpmB//arcC//cheA//hmp//hofQ//frdA//chpB//wrbA//sgrT//lepA//hofP//nei//trkG//yghU//recG//uxuB//epmB//rclC//ykfM//malI//ybhJ//diaA//potA//hldE//murE//csgA//yiiE//fadB//feaB//yfeR//rhtA//intF//napB//bglH//icd//murR//holB//recQ//cyoD//allS//sgcX//nadE//marA//yjbH//glmS//pgl//ibaG//ygdG//elfD//minD//mdaB//recG//lit//bluR//secF//rsmB//pyrF//uup//bioH//ycjW//azoR//uvrD//rpsH//ogrK//yebC//mrr//phnH//hypB//yieK//prpR//glpD//copA//sodB//cca//ygaV//allR//rffG//ispU//yajL//ygfI//metH//thiH//ygiN//recX//moaD//cspC//xylF//galK//fiu//fepC//moeB//eutA//tpx//yobA//ulaR//trpE//hybC//kefF//moaE//btuB//rpmE//fau//fdnG//yibT//carA//yhjX//bioB//tcdA//cyaY//garD//galM//tufB//yjbB//yagF//pdxH//yiaA//yceK//pgaC//erfK//hscB//lolB//citE//mcbA//nmpC//sufS//nrdE//serC//fliM//yhhZ//elaB//mdtG//groL//rplJ//gppA//murP//yceD//ruvC//rhlB//potD//hofN//ydiB//narI//ygfA//flgF//wzb//hcaF//yohD//folD//paaC//glsB//mdaB//hypF//ybeY//ghoS//kilR//ycaN//dedD//tyrS//potC//pabC//qorA//rsgA//rnr//cspB//sfmH//feaB//fixB//yqjI//yddL//purD//agaI//yeaK//chbR//ftsW//yciV//lptE//kgtP//yeaD//ldtB//cdgI//fadL//cysC//ilvH//ygeW//dkgA//nuoB//icd//eutR//patZ//yojI//ycdX//iraP//hcp//fucK//ilvE//glk//waaC//xylH//fkpB//ynbD//gstB//deoB//fadK//folX//orn//pepQ//yqcG//yhbQ//yajL//secE//fhlA//cpdA//yjcO//rlmD//glsA//fkpB//casD//gntR//pspC//rplS//metG//psd//lgoR//ahr//yiiM//osmE//malK//lgoR//gatA//puuD//yqaE//livH//rimM//yfjV//nuoL//mepM//mog//cca//nanA//thiH//slt//dmlR//cheA//rimL//ydjL//tqsA//yhjV//mgsA//malX//yqeA//rfaG//appB//fadJ//btuC//rpsQ//dkgB//tusA//yaiV//uacT//hprR//gapA//glcB//ttdA//ssuE//cyoD//mazG//rffM//recE//rutF//yahB//gcd//hpt//sapF//ccmE//yehP//nanA//yeaK//ispF//deoA//xylH//menE//tap//fecC//emrY//zipA//nagZ//mprA//narG//rarA//ftsX//ygaH//chpB//cusA//xthA//cbeA//ftsN//yadI//yfdK//ybhR//clpB//pinR//gmk//fdnI//basR//yajO//ynjD//pabC//acpS//orn//exoX//yjtD//eptA//aceB//paoC//nudG//lplA//ynaI//raiA//bcr//agaV//dgcF//ybhS//focA//pheA//cusC//yjhH//ygeR//casE//dhaM//gnd//mrcB//tcyJ//idnK//pspG//erfK//sgbE//yjjQ//nrdD//idnT//pspG//umpG//trmJ//tehB//ampG//dcuS//dgcZ//cysZ//rplS//nrfF//flhC//yraN//hprR//dgoK//abgB//ccmC//tig//manZ//ettA//mdtO//gsiD//glrR//sdhE//dnaN//waaH//ycdX//pflB//rnlA//dgcJ//iraD//ldtD//glpX//ugpB//insI4//yidK//fadK//gluQ//frmB//rraB//hyfA//bepA//yadK//waaU//insI4//talB//hisH//cycA//erpA//tqsA//yjjW//tauD//narU//rhaB//pfkB//yqiI//cspC//yodD//cmoM//zipA//ansA//fnr//yceD//pnp//tabA//galS//brnQ//creC//dgcN//cptB//flhC//hisH//atoB//ymjB//yqcC//arnA//yhcD//ydfG//hpt//maa//wzc//nrfG//yggN//ycgR//rayT//yggF//dusB//rffM//yjbH//ybgI//glnS//lspA//mreC//ubiJ//aas//fixB//ppiA//gudD//rimJ//arnB//ubiE//fbaA//rsfS//ycbU//dgcZ//eutR//yhdX//citC//puuD//purL//rapZ//ygbM//rlmG//ybfE//bglB//adiY//ymfA//yggF//ung//ftsI//dhaM//yahI//asnA//rplW//mgtA//lsrB//yehC//yehT//rplA//creC//gpmM//lysC//fkpA//ftsW//rimM//hipA//ahpC//gcvH//thiI//sad//xerC//glnP//bsmA//mak//hofO//rlmE//apaH//nrfD//hflC//sdaC//cheR//pheP//def//sutR//pdxH//yrfG//sdhB//napC//dnaG//tdcD//rcdA//dgcZ//amiD//
