#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	adiY//ycgR//pheA//ypdA//
GO_1901564_4	miaA//folE//rfbX//clcA//yohD//sulA//pheM//iscX//gfcE//ftp//rutG//aslB//yhdW//uacT//yafO//nac//nuoI//tbpA//tmk//fhuD//sgcE//exuR//umuC//ubiJ//rfbB//rtcR//dtpA//agaV//fepG//rlmL//cbtA//garD//hofO//ybaE//idnD//trmO//ykgO//mreB//ettA//dapD//lamB//rlmD//yegT//gapA//relE//yebC//mgsA//cyoD//ygiV//yicJ//aceF//dcuD//speB//mdoG//ykgM//napB//insI-1//sspB//hprR//torA//fetB//nikB//aldB//fepE//rffC//yegS//ndh//thiL//ybeY//ypdA//kefC//paaZ//dcuA//qorA//ygeA//ulaF//cmoB//pntB//yjjW//patZ//paaZ//lptD//srlE//ygfX//yehZ//yaaJ//fliT//yqaE//gnd//guaD//chbR//deoA//yciA//dppD//fhuD//ytfT//waaH//ddlB//cobB//hda//agaV//waaO//dinQ//yhaM//relA//sfmD//cysC//glcD//abpA//rutG//yjhB//bioD2//nadK//msrA//holE//lsrK//polA//gpp//rpsH//trmB//trmA//tdcF//argH//brnQ//nanS//paaA//proQ//glpA//elfC//ybbN//rfaQ//glcF//accC//nac//ygcW//yciF//osmF//hcaC//gmhB//ygjR//rpmE//fepC//hemC//araH//mnmG//secG//talB//rimK//selB//ecpR//srlB//ytfT//aer//ynbB//proC//fes//ygfX//citT//mhpC//yejA//nimR//flgA//thiE//tar//ubiG//fdoI//fucI//nrdE//mgrB//sapB//ybhD//hofM//btuD//rplJ//yihT//dnaQ//rcsF//ygiS//recO//glcD//garD//idnD//cheA//yjcO//glmM//ydcM//ybfA//thiH//potG//rhoL//yadI//ftsH//rplS//eutR//gspF//glcA//ycfL//sufA//gcd//aroB//aroA//gspJ//acrR//gloA//ndk//flgC//poxB//sxy//envC//alaE//lacY//lolC//priC//insI-1//lldD//decR//cas1//putA//mdlA//murC//yadK//allC//yiaL//cbl//fkpA//thiL//yihR//abpB//ycaO//agaV//ygcW//yhcH//ypdI//elfC//galM//lgoR//entE//yhcD//lsrG//sspA//opgH//tehA//ygaV//narZ//rfbD//sixA//ubiE//yqaA//yebG//yehC//yjiA//cytR//asnB//pykF//glgP//nuoM//glnE//waaQ//hypC//zapB//cmoA//ogt//citE//entA//zitB//wecE//wecE//mutY//marR//folA//recE//rpoS//uacT//potG//amtB//rsmD//adiC//rfbB//nemA//smpB//rbsC//dinG//hisQ//hemB//yeeY//garL//appC//puuA//hslO//malF//nth//mcbR//sufB//ybbY//dps//phoB//uxaB//atpD//fliL//ypjD//ydeE//lysS//lptD//glk//rhaT//yjjB//rpnB//hofQ//preT//flgH//hycH//rpmB//moaB//betB//modC//pgrR//ghrB//poxB//nusG//murE//nuoF//ydiK//kdsA//fadL//greB//yfbU//rlmG//trkG//priC//ybgP//phnI//cyoB//glmU//rffT//napC//ftp//mdaB//rpoH//lysP//pphB//mltA//cptB//tusB//uraA//waaQ//rsuA//lapA//dbpA//ampD//yifB//nikE//cas2//ycfS//rnlA//mhpR//truC//gcvA//sbcB//ybdO//galS//csrA//pyrH//fliM//uspE//mrdA//syd//exbB//yhbS//dgoD//skp//yqiJ//tpiA//yegV//ybaO//trpD//srlD//ygcO//nikC//wecB//rplK//deoB//aer//fimG//nuoH//glrR//ydcP//znuB//ccmD//sapF//exbD//lptD//ftnB//aes//tktB//lsrA//yahI//yjjU//ydcP//insB-2//priA//tdcF//bioC//flhA//uspC//flhA//purA//miaB//lolD//ppiA//acpH//prpR//rlmB//ytfR//trpE//uvrY//ihfA//csgA//ada//nrfB//fliK//yqeF//ydcR//frvA//bglA//yaiV//appC//secF//ybcQ//yieK//rpoS//scpC//ais//ybiA//lpxB//mobA//treA//ytfP//hdeA//cusR//rpoS//xylB//yggP//slyA//mutM//ydaV//ybdO//mobA//yfcU//chbG//yafO//ybhS//yedA//sapB//yhjA//csrA//ilvL//fumB//tcyL//caiD//srmB//rpe//yiaJ//opgB//yqjA//glpF//metC//prkB//yhaO//ynaI//ydiK//pgrR//yfbR//gntU//moeA//mngR//ykfM//yqaB//gapC//syd//paaD//bcsA//cbtA//yadN//citG//mglA//ybeY//fecA//yihV//rph//rnlA//paaE//cirA//dnaQ//recF//xylE//rbsK//rlmH//fimB//mtlD//yihS//rpsT//azoR//ddlB//yqaE//qorA//treC//tus//trmO//sbcB//rbn//yagF//hybD//pgpA//sgcC//hiuH//mscS//fliG//casC//asnB//ydiB//mcbR//pckA//tyrA//dgcE//hokE//fcl//sgcC//glsA//glmM//oppC//rpoS//lldD//dsbA//kdpF//glgS//fimH//hslV//rpmA//rhmD//hchA//fadE//ygaV//zapD//rph//mukB//yneJ//proA//cbpM//citX//mglC//nimT//lolE//ftsN//ubiH//cpdA//rluC//dctA//soxS//dctR//hda//btuF//fabZ//dnaX//lysR//dgt//artM//rplS//mnaT//hyfR//mltD//nadB//livJ//suhB//lipA//qseC//lldD//zapB//yegT//mltD//thyA//nimR//cydA//rpsE//rseP//ade//nuoE//cspC//rrrD//clcA//nanR//cobU//rppH//ydjJ//murR//phnK//fabZ//ilvI//ypdC//yedF//arnE//fhuF//ppk//yiaN//arnD//hemC//yfgJ//ftsP//mglA//barA//rhaT//metC//chbA//secY//emrB//dacB//nlpI//mdtJ//xapR//iscR//lon//tehA//treF//glnE//acnA//ompF//yqiH//ddpA//hisP//narL//hcaF//yfcR//artM//rcnB//bssR//ybbY//gyrA//rplK//deaD//radA//codB//insB-4//mutS//tnaB//xylF//ygaZ//allR//bglA//rfaD//rcnR//ravA//glcD//dedD//yqjI//nanS//dkgB//tehB//bcr//bcp//barA//ygbI//blc//yoeE//yiiE//msbA//cecR//ybeY//yehA//dgcE//ymjB//glyA//ybhD//fadK//rsmA//manA//gatY//mdtO//nrfC//iscU//rihC//ghxP//alsB//creC//melA//accA//eamB//cspC//paaX//rof//rlmN//pabA//rutG//yidA//chpB//deoD//ycjU//ybdO//def//yfjR//adiC//ygiS//pyrH//yiaF//kdsD//ybaQ//ydaC//mrdA//ung//yedL//galF//rseP//pdxA//tpx//cheZ//bacA//garD//ybiX//folD//fucK//trmD//emrE//epd//melR//prmA//paaX//torD//ubiC//potD//yciF//yfiR//pyrF//ydjH//yieH//pyrC//ldrA//ilvI//purL//yihQ//tcdA//fdnI//ilvE//ybeQ//yhjC//sucD//frmA//mglB//pgi//narI//waaC//mdoG//ychH//uvrC//nhaA//speB//udp//hcp//fepB//lpxM//xylG//mraZ//dmsC//mtlR//ptsH//rpsI//
GO_1901565_5	waaY//ydhJ//pbpG//kch//priB//umpH//ycjU//narL//sfmA//thrA//yigB//creC//nanC//pstB//mdh//ygjH//clcA//yqaE//exbD//fecB//rhtB//yqgB//astC//abgA//lysS//rhaD//hcaE//mzrA//atpE//map//kdpE//dhaR//narQ//feoC//rng//rhaB//hexR//asr//flgA//pyrG//dcd//fimB//sstT//yqcC//rbsA//rnb//wzzE//hupA//patD//comR//tsaE//atpH//raiA//eco//rarD//dacC//phoQ//hcaF//pgm//fliS//mppA//cusB//livG//ybiS//hlyE//dsbD//tufA//uhpA//wzzB//nfi//sfmC//cpsG//mscK//gltD//argI//aroF//sbcB//hemD//uspG//rspB//ydbK//yiaB//flgD//yohD//truB//puuC//paaB//xseB//zraR//npr//yceO//ftsP//tauA//rnb//metI//mltC//pyrL//ycgV//ompL//codB//dgoK//fliS//hemC//hypA//dps//lsrR//prkB//yciH//cheW//gltI//recX//deaD//fdnH//lysU//srlR//fruA//yqeG//ftsK//mlc//yafN//rrrD//argD//yahK//gltD//hcaT//bolA//dcm//hemC//abgT//yhiM//csgE//ypdA//rnlB//uof//
GO_1901566_5	yfaU//lacY//hxpA//rihA//cheZ//chiP//ndh//ydiP//cheA//ccmD//gcvH//ydiK//feoA//adeD//rutF//soxR//glmS//hfq//ubiE//mocA//uidA//rhlB//xisR//curA//yedA//dcuD//tdk//lnt//ldcC//nagA//shoB//cysI//yfiF//rbn//queA//pepB//yhhY//gatZ//adeP//tilS//dmsB//yraI//deoA//uvrY//ygbM//feaR//tdcB//yfiE//dsdC//trmH//lrp//deoB//treB//chbC//bdm//livF//hofO//hipB//dhaL//ydbD//prmC//pdxB//sspB//rplF//ykgA//mdtG//yhbO//ulaR//rof//hemE//greB//dsbG//fimZ//cpoB//mdtJ//bfr//tamA//dpiB//malZ//yegT//hybA//pykF//gatA//narH//holD//cobT//folE//mgtL//melA//ybiT//frdB//dcuR//nanS//yihL//yrdA//mrdB//umuD//yihO//tnaB//garD//ycjR//ydcT//fsr//fklB//garL//lpxH//yiaT//tamB//bamC//fumC//mngR//glpD//phnO//mdfA//malZ//rffG//murJ//nfo//baeS//ygbL//rplS//insI-2//zraS//lptC//yciE//hycB//iscR//sucB//cdh//rffM//acrZ//der//ebgR//alsB//yejA//rutF//yobF//dnaG//yajO//fdoI//yggT//creC//hfq//rplE//wcaC//mtnN//clpX//pnuC//tusE//rlpA//chbA//nanR//caiF//aaeB//yfeW//phnL//puuB//lgt//treC//lsrD//ttdA//osmE//tufB//queD//pheS//manX//tcyN//fliL//dgoK//ulaG//cmk//dppC//oppB//rapZ//phnJ//folX//yneL//cdgI//pepT//uspG//skp//ydiQ//mepS//citT//ahpC//betA//pstS//malQ//hdfR//hisS//apt//ybbY//adiC//dmsA//speE//nrdR//yccS//folC//nemR//lnt//ymfA//scpB//yieK//dhaR//hemG//recX//chbC//trxC//casE//yjjQ//gdhA//entS//proV//ndk//cysC//yfiR//tap//hyi//sufS//allR//msrB//hslU//modC//frdB//ligB//yphD//bamD//tomB//mocA//fadM//flgH//dedD//yoeB//ybdN//hha//arsB//cobT//cdd//cpdB//agaI//ybaE//cyoE//rluB//yegD//amiD//acnA//bluF//mutT//ydgA//dicC//csgB//deoA//kdgR//coaA//dcuS//narW//ibsC//sufC//gapC//yfeO//acrD//yddA//nadA//frc//pgl//hcaE//ttdR//fadE//yiaA//fixA//fdx//rep//holB//yijO//ybcQ//allB//lamB//yjiX//ydcT//abgT//uxuB//araE//ytfP//phr//dgoD//gpmA//ansB//sgbU//rluA//paaB//patD//yahD//msrP//leuS//alsC//nuoL//moaB//tcyP//ssuB//ldcC//trpB//purD//cspD//ompL//sgbE//yjcE//chpS//nuoI//yfcV//rimK//yfhM//phnH//rcsD//ydeP//cysQ//baeS//ybcF//dnaA//cdd//frlR//ynhG//yphF//fumA//yhdW//ydjJ//pfkA//nanR//yehB//gltS//hyfA//zipA//ligB//hipA//rplX//yphD//bamD//mtn//rpe//atpF//glnQ//sufB//ygjK//sseA//dfp//dosP//gpt//dinD//cdsA//nagC//lolB//yebS//fdhF//tehB//gcvP//rffM//ycfS//gltK//wcaJ//gltP//adiA//ttdB//tas//arnF//modB//sxy//hrsA//yfiE//potB//alaC//puuR//dgkA//intE//cysM//ygaH//ade//oppC//phnC//fabI//tabA//pyrL//rnb//greA//dicB//rrrQ//hyfF//aldB//edd//
GO_1901568_4	hypT//
GO_1901569_5	hemB//
GO_1901575_4	waaZ//entB//polA//fadD//ssuD//yqaB//dhaL//lysO//priC//slyA//rph//ppiD//bglF//mrcA//ubiD//kdgT//flhE//zur//dctA//acrB//fabI//rfbD//lpxL//mgtL//paaC//ybbY//nuoN//sbmA//selU//ygjH//abgR//ddpA//yiaO//narG//rho//yejA//dgcF//argB//wecB//ilvE//lsrB//malF//yhjD//yjhB//fepC//ispF//ychO//fkpA//ytfQ//cobS//hha//ygjR//mngA//arfB//fdnI//gshB//betI//ftsZ//fryA//kbp//yddA//pgpC//yeeJ//lepB//ycdX//trpB//yhbS//yejB//dsbG//uhpA//aqpZ//argD//melA//murA//bssR//pal//aceF//rbbA//rpmE//norR//rplF//nagC//yiaM//srlE//prmB//paaB//ydjJ//mpaA//entH//yggD//etk//glxR//qseB//lamB//ubiA//cheR//hypC//cusS//kbaY//hybF//prmB//hprS//cbtA//emrB//chpS//entD//fimG//miaB//rluC//idnD//exbD//flgE//mdoG//dnaN//wzyE//galT//ompG//yciE//gatZ//oppC//rluC//recF//glpD//ampG//ydhQ//pntB//yiaT//bioD//araD//ulaE//yggD//nuoB//sbmA//mdtK//rcnA//thyA//lgoT//dhaM//cheA//hybB//potG//mdtL//metF//yjhC//yefM//aroH//dacD//gatC//yfcU//ttdA//abgA//carA//udk//creC//artP//hemH//yhbO//kdsA//deoD//hsrA//nikA//mntP//hupB//hemH//nlpE//yjjI//purR//gatB//yegS//yecS//rutC//cysA//nikE//yfcU//xerD//pgm//tusE//asnC//nlpA//murI//ykgA//basR//menA//cusS//ycfL//dcuS//flgC//srlD//ybeF//modA//azoR//umpH//yihQ//kdpC//yafC//rhmR//kefF//bsmA//yfcG//nadA//elaB//pmbA//dicC//xerC//ydeM//yfgI//ubiD//fic//fnr//dgcZ//pcnB//prfC//secD//ybhG//yidL//leuB//insK//clsB//cirA//nlpA//nhaB//chbB//gsiB//ycaO//dauA//yhcN//insH-5//thrS//gluQ//yhhZ//mdtD//lpxK//rcsF//tilS//torZ//ypdI//argH//tnaC//mmuM//rph//aaeB//ahpC//maa//yadV//hypC//ynaI//ytfE//mscK//nrfE//panD//yibA//gstA//envZ//prkB//pabC//araC//rluE//ptsG//fetA//insE-1//nrdR//fliD//betI//secA//yihU//kdgT//ydhK//cdaR//metG//panZ//ltaE//envR//iscU//queF//yqjA//yqiG//dgoT//gntT//allS//ymgA//trkH//yadK//cysM//ldrA//iscU//gntP//oxc//allR//rzpR//csiD//oppA//ydjL//rplQ//narU//aas//murJ//rusA//elbB//nei//ydcZ//marR//rzoD//fecC//chbG//elfG//trkG//norR//mcbA//pgaA//hcaT//nagZ//yigL//yebQ//rplM//bluR//ycbX//tdcR//moaC//ldrD//yijO//flgH//lptE//ssuA//ogt//rclR//acrB//icd//potI//tig//aceB//hscC//kefC//yhjD//tyrS//mdtK//ccmG//gltL//pppA//folC//kefB//selU//tyrB//ribE//yjhG//ascF//yegD//fdoI//msbA//tdcE//yeeA//accC//ymdB//msrB//ribC//casC//ycbV//yohD//frmB//csiD//dgoT//ycjW//alaS//feaR//def//panB//nfuA//lplA//ftsW//lpxK//recA//aidB//csrA//ypjD//hypE//rplQ//abpB//lrp//malZ//yqaE//osmF//ldcC//nikC//cpdA//lapB//msbA//rsmI//nanE//mutS//rplD//mtlR//trpA//fsr//yegD//ydbK//glnK//guaB//yjbE//yadK//rpmJ//sbcD//uup//rnt//manA//
GO_1901576_4	ftsH//yciF//speB//surA//rfaB//ydfH//rplD//yedA//frvB//uvrY//tsaD//rluE//dam//sapF//glpA//curA//ulaG//entS//lysS//ibaG//ygiW//nadE//dcm//ybdM//casC//folM//lysC//exoX//lapA//ttdB//sutR//garP//dxr//ggt//garP//rplF//waaA//nanE//pdeD//sfmF//ppc//mreC//tcdA//rcsC//rcnA//coaD//ybiH//umuD//fryB//rssB//rpsB//gspE//glyS//lon//mdtA//kilR//araE//sugE//cheW//aphA//argA//nanE//yfaL//lyxK//ycjP//fabG//accA//pykA//frdA//ispA//mnmE//mnmC//ssuB//topAI//erfK//ycbU//paoC//phoQ//hchA//rffC//yedP//zipA//malY//chbF//rhaA//cspD//insK//tsx//yjbG//exuR//ilvL//elbB//poxB//chaA//dinI//yfcQ//ybcC//hofN//tdcF//proW//uhpA//cspD//nudG//bolA//glnP//yqjH//yjjU//ynfL//yfdG//nadE//dhaL//ssb//chpS//ydcO//higA//rplD//helD//entB//ybjL//kdpA//rplO//metF//csgB//fabB//clcB//yfdR//rhaR//accD//mprA//hisD//cysC//acpT//cpxP//rffH//ytfQ//mgsA//gsiC//nlpD//trmO//aroA//tktA//tomB//fliL//yiaF//glsA1//ybdM//yobA//arnD//yebK//hha//cysQ//fabA//thrL//waaP//katG//mepM//arfA//exbD//panF//ychO//hdhA//rseP//pyrL//yebK//sseA//yiaN//melA//mutY//flgB//csdA//argS//dfp//tqsA//mepS//coaA//glsA2//glgC//ydjH//uxaC//yhjA//osmE//arsC//ycbX//mdtE//nikD//tktB//emrK//leuC//gntT//pyrH//hyaA//uspC//rhlE//nlpE//nudF//idnD//sppA//torI//hxpB//cbrA//zupT//pdeR//yhaV//dld//mnmG//sapC//arcA//narK//xylR//ribF//cpdB//sspB//ynfL//gcvR//mutY//nrfF//guaC//frdC//ybiI//atpH//yggX//slmA//cheR//lolA//aspA//zapA//ibsC//tag//tdcB//yfcS//yadN//yabI//galM//mltC//sodB//cydB//ygeX//curA//rplT//nmpC//murP//yjfP//fdhF//livH//kefF//bglF//nagB//tnaC//nrfD//lsrR//yibT//fhlA//puuE//curA//aroK//recD//ynfK//gspF//mhpB//rhaB//dtpC//mdoG//exuT//rclB//cycA//ttdT//dacB//pgpA//ddlA//hflD//rpoD//ydbD//gatD//ykgF//aroH//sbp//fetA//frr//hupB//sgcX//ttdB//dinG//umpH//puuB//ibsD//bioP//dtpD//ydiZ//speG//leuC//cdsA//preA//zntR//hdfR//ydeP//yggT//mmuP//lasT//glcC//yadI//rlmC//arnB//waaP//secD//tsf//zur//lacY//yidC//parE//araC//crr//gstB//topAI//nadK//nagA//rutC//rpsA//yqaB//yagE//flhD//nupX//atpF//ilvI//rplM//ykfI//rsmI//ftsZ//pitB//yaaU//cysP//cusR//waaL//gabT//rutR//clpS//exbB//acrZ//clcA//gshA//mreC//yabI//hemD//carA//yihU//ytfR//fepA//iscS//btuF//dsbC//elaB//yadN//yehC//rimL//sad//ybaM//rbsA//lapA//thiG//satP//ghxP//rplO//ftsL//ulaF//gapC//ybbN//cmtB//waaY//rsmJ//mepA//apaH//fdx//hlyE//ulaG//udp//envZ//rpnD//lptD//crcB//nrdB//ytfP//rlmB//yfiF//smpB//obgE//lasT//fhuC//tcdA//ispA//garP//pgrR//yeiG//fadA//ydiV//rarA//cspI//nfo//cysP//yjeH//waaS//yiiE//ydhQ//lpxL//elfC//menC//atpC//syd//arsB//yebK//purN//fliA//parE//bglJ//bioB//puuB//nfuA//lpxP//ydjK//nupX//rbsC//pflB//curA//yieL//gshA//rep//pabC//radA//thiI//uhpT//glcE//rhaA//tonB//sbmA//tcyL//gloC//glxR//dgcT//yghG//pppA//speC//csgB//rsmE//manX//dut//allD//cnu//fimC//nirC//btuF//thrB//maa//gcvP//yhaJ//rhtA//ycdX//cusS//dtpC//thiL//potI//entE//hisD//nmpC//hypE//rfaF//nikB//thrS//smrA//atpH//menC//dmlA//waaZ//alpA//adk//priB//yghW//rhaA//seqA//ydiO//cusR//ibaG//sdhC//sgbE//cspC//pdxA//chiP//mdtG//cpdA//lpp//groL//proC//zipA//sapA//ccmC//mlaF//rlmF//cpxP//phoA//sbmC//cvpA//mntS//fadB//yggT//yidK//bcp//cynS//pheP//crp//yiaO//phoA//amiA//rihB//apaH//lptE//flgG//mdtL//fliS//waaU//insI4//cysA//ribA//lgoR//rusA//bglH//cspD//rsmB//leuC//nagA//yahB//rhoL//kdpD//ibaG//tusD//aroK//yjcO//lipB//otsA//aaeB//uidA//cas2//frdA//fliT//marR//xylF//rlmC//yfcP//crcB//ygaZ//dtd//yhaJ//amtB//uup//uspF//yjjI//yegD//dsbC//sgcX//tyrA//ybiH//lldD//uhpT//nfsB//rsmJ//dcp//nac//mltF//djlC//frlR//ftnB//yagJ//ftsZ//narJ//narJ//mlaF//mdaB//mdaB//luxS//purD//hybE//mfd//ttdR//ushA//lplT//bglA//mioC//phoB//hdeA//rplT//glgS//fdnH//yjhG//rluB//rfbD//mdoG//pntA//rsmH//phoR//coaA//dacB//yeeA//yjgX//ynfK//bluR//phnL//fdoH//hxpB//yfbR//rpsN//yehA//metG//rtcR//ilvI//murI//prlC//nhaR//yjjI//helD//prlF//mutM//yneE//dinD//purT//relA//rpsQ//citC//ybcM//thyA//moaD//ygdG//pliG//yeeY//phnH//zapD//prc//mdtG//araC//xapR//luxS//modB//thiP//nikE//lacY//ygbL//arnE//epmC//fdhE//yihL//yiiD//dnaK//alr//hofQ//yhiM//yggX//ygjR//feoA//mnmE//hisH//ytfE//trxA//betI//gmk//frwC//rplX//speA//truD//yajQ//cyoD//tehA//murF//rfbB//cmtB//mltC//fucA//mdaB//argI//ptsH//nhaA//lolE//rpsT//glpT//arsC//clsA//yhjR//ydcM//malF//cobU//ybiI//yieF//ppsR//glnH//dmsC//sufB//envR//rclC//mutY//ftsW//dgcT//ada//mltA//xthA//tdcG//ibsE//icd//hofM//fucI//ulaA//serS//ampD//rspB//tap//bcp//torA//prmB//yajR//cusS//rhtB//mhpR//exoX//ilvH//dinB//pnp//ibsA//dapD//yihV//stpA//yidQ//lptE//ydiP//sufB//gltD//plsX//sspB//rpsS//pinE//putP//ygeA//holE//insH-5//rpiA//surA//idnK//ygeW//tusC//ybfA//cmk//bhsA//qseB//ilvM//pdxK//ogrK//ybiS//mprA//kbp//cydC//kdsC//tynA//sfmC//fdnH//phr//pepA//satP//hsrA//lacI//rpsD//ycfJ//
GO_1901605_5	nanC//yajQ//yccA//cyaY//kilR//fetB//fixC//wecA//folA//yhdJ//rutC//tufB//ydcS//rlmJ//recF//hyaD//bolA//mog//djlC//mtr//spoT//ytfP//rssA//yjiM//ptrA//frmA//kdpB//ampE//recO//cheZ//elfC//fecD//mutT//eno//rclB//setA//fabD//ybcC//btuD//eutR//nirD//mdtK//solA//bioD//cueR//moaE//sucB//yaiV//flgI//fkpA//mtlR//dicA//ligB//sgcA//ispG//fkpB//lpd//yqiG//yphC//yciT//metK//hemH//recR//cysD//cysU//bioD1//yfaU//waaC//yhjD//ubiC//bisC//aidB//mrp//nuoI//yciT//pepT//flgI//sbcC//hybD//yfjR//frc//thiM//dam//nadC//recB//mgtA//sbcD//hda//ruvA//gadX//hemL//rluC//nupC//dinG//qseC//elfG//aroF//blr//creC//ygiV//cheB//higB//xylR//ycfH//yjeH//mliC//yieH//rpmC//fimF//ppiC//galM//ydfG//sodB//dapA//ygfX//potD//lpxT//rzoR//pspA//mltB//caiB//yidZ//bdm//nlpE//yjcE//tolQ//rbsK//tcyJ//fre//prfC//oppC//holE//fadL//gatA//frvB//mltA//fruB//yciF//speF//exoX//iaaA//serC//zipA//glk//metK//ybiW//ybjD//pyrF//ygeR//cusS//clsA//recJ//yjjU//idnK//cydA//menA//tpiA//
GO_1901606_6	dld//dctR//bhsA//tyrS//argR//mltC//acrA//ytfT//patD//yhbQ//ypdB//dmsA//rodZ//pck//sucD//ibsA//menC//ibsB//eamA//miaB//apt//yceD//hcaF//yfcQ//tdcE//groL//ssuB//rssB//rplB//malI//pspG//fkpB//yeiG//glxK//hchA//fau//cpdB//nrdR//era//pabC//ybgQ//artI//sgcB//fabB//intE//purU//agaB//
GO_1901607_6	rpe//yhaC//glnK//grpE//pgpB//clsB//rusA//recG//arsB//phnJ//tnaA//yggX//mqsR//hprS//fic//ogrK//rpmJ//glnB//atpF//hyfR//nrdI//dusB//lon//araG//cobT//iraD//ampE//cpsB//glgA//ptsN//torZ//yehW//ydaN//yadM//katG//tauA//nagA//kup//yhgF//xapB//sdhB//entD//cmtA//bglB//proX//yfaE//eutB//rhaR//sppA//dhaM//fetB//mngB//clpS//yfjR//hdeB//glyA//gltP//nrdR//ampD//entS//lexA//mreC//potE//yfcU//fixB//fieF//truD//wbbK//clcA//hlyE//fixC//glpD//ftsX//ynaE//mglA//ttdT//npr//asr//rpoD//rlmF//ilvM//yhjB//malK//nuoL//eutN//rutF//pdeR//dcuA//galU//lasT//ygcR//chbC//yceD//thiE//mcrA//amiA//citE//dgcT//rfaD//rffT//
GO_1901615_4	lacZ//fdoG//dgcF//mdh//lnt//nimT//yeaK//pykA//sdaA//trg//atpG//yhhZ//ghoT//ydiP//pdxH//focA//yebC//glsA2//fepC//hyaD//ygcR//lapB//flgI//entS//rimK//waaG//lsrC//dam//nirB//rcsC//malZ//recX//kdpE//ldtB//sseA//bioH//gnd//yjhH//sgcC//ycjY//yehC//proB//ftsH//panD//pepN//arfB//hemA//pinQ//ulaG//ygeX//sthA//aer//macB//azoR//lacY//ftsA//yhbQ//mcrB//eutD//gapC//ydjJ//ydcT//nanR//hemH//eutR//yphF//fadJ//glnL//purD//cysC//paaC//tnaA//hypD//rpnB//tpiA//rclR//rpiR//pdxK//pbpG//ydhK//fimA//topA//coaE//kbaZ//
GO_1901616_5	rclR//ybjG//ompG//fbp//lldD//opgD//rhmD//malP//eutB//bcsQ//napD//hycH//napB//pfkA//agaC//treA//arnF//hemB//mioC//mltC//etp//ydiZ//arsB//narK//intZ//
GO_1901617_5	rluD//insI4//ompT//ompW//cirA//gltS//yegD//rzpR//shiA//yiaF//proC//uxaC//ravA//mqsA//minC//rutC//guaA//mlaE//ribE//glcD//nuoN//aroK//hcaF//holA//marA//rclC//
GO_1901642_6	hyaB//mltG//msrP//rclA//lacI//yedF//tatD//cpxP//
GO_1901652_5	potH//patA//yiaJ//acpS//aroD//
GO_1901653_6	gpmA//bamD//
GO_1901654_5	nrdR//uhpT//metQ//kdgT//aes//
GO_1901656_7	gcd//ydiZ//cmoA//cadA//caiF//
GO_1901657_5	mgtL//rpiR//arfB//elfD//tauB//lon//ligB//sgcE//ydeO//bioF//sixA//nlpI//nrfF//rhaD//caiE//nadD//orn//pepT//flgG//dgoR//hpt//cheB//fimB//ftsY//ubiG//hisA//ilvN//flgI//ydeO//kdgT//entC//gatY//xapA//yhiM//sufD//araA//mrcB//pgaD//kdpA//panZ//yfcG//ravA//sapD//mdfA//
GO_1901658_6	ybiT//uspC//fliA//ihfA//ilvH//lapB//flgJ//prpC//ycbV//uxaA//menI//yhhZ//rsmA//mrr//
GO_1901659_6	fliL//ribC//cyoB//yadN//phoP//mdtK//rpmC//ampE//clsB//yegD//frdA//upp//speF//rutD//nagK//bipA//ymfA//dsbA//murE//
GO_1901661_5	mliC//phnL//ftsA//nrfG//pbpG//iaaA//hipA//ydeM//carA//gsiD//cadB//ybhR//alpA//fruB//tonB//fimE//gpr//adiC//gnsB//nrfC//acrZ//fepD//arnF//recD//
GO_1901663_6	acpT//idnT//yhbS//nusA//xisE//yeaE//rfaC//higA//glxK//garR//miaB//yedF//yihP//glgB//mocA//ndh//maeA//glgP//cysU//ykfI//ypdI//phnL//lpd//
GO_1901678_5	yqcC//sufD//emrY//ybaO//sulA//iscR//fbp//yajD//deoD//ibpA//yiaN//yafC//queE//sad//dcyD//pgsA//atoC//nlpI//prfB//birA//alkA//yhbS//menB//lpxT//pdxH//rapZ//yneL//
GO_1901679_6	xapB//
GO_1901684_8	pdeK//
GO_1901698_4	fliD//metL//ymfA//lepB//dcp//mltF//aroA//bacA//rcnR//aidB//sulA//casC//rclB//dcuD//cysZ//pepB//yjhH//araG//yihS//ihfB//ynjD//
GO_1901699_5	aidB//mgrB//purB//garP//ung//uvrY//
GO_1901700_4	fdrA//agaD//ttdA//cutA//dkgA//yejB//pspG//matP//emrK//hypA//truD//sseA//yeaD//tatB//ccmC//btuD//narJ//yaiV//hypE//yaaJ//nepI//elfG//ygbI//nadA//entB//yehA//ubiJ//livF//ycjW//serA//bolA//fadB//yajO//oxyR//uspC//fimG//adk//ydjE//mrcA//atpH//ssuC//modB//selD//ttdT//eutD//ydcZ//rzoR//guaC//yciH//xdhB//rpsI//rof//lplA//atpG//tolQ//ybfE//citC//rhtB//plsX//tcdA//relB//tehB//cueR//
GO_1901701_5	sapC//yhbS//rsuA//fimB//fabG//bsmA//agaI//zraS//arfA//hycA//aroF//udp//cyaA//smpB//mreC//rclA//torR//xylB//
GO_1901891_5	dsbA//astB//cpdB//
GO_1901892_6	ppsA//
GO_1901998_5	eptA//tusC//
