#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	map//yihV//trpR//yqjI//
GO_0071704_3	yjcE//oppC//nsrR//yjbE//nuoM//dnaX//yeiG//aqpZ//ruvB//cpsB//yeaG//lrhA//osmC//rpe//fhuB//asnC//xthA//agaC//srlR//aphA//mdoG//purL//acpT//ribF//rpmB//xapB//glrR//aroE//frlC//yihS//hofQ//hofQ//hprR//glsA2//cbrA//yafC//frsA//kduI//cheW//yrdA//intQ//rplQ//rffC//phnG//gluQ//yqeG//hdhA//atoS//rpsL//mrdB//glcE//rsmE//pth//mnmA//ykfM//pstA//bglJ//glgA//clpA//rapZ//ynbD//arnD//spoT//araE//araD//gor//tyrB//flgG//yqjI//ugpE//nei//mhpD//mltA//maa//ymgC//nagA//mltA//recC//nimR//lptF//rpnA//opgB//feoA//ynfH//paaK//ispF//emrE//kdgK//rplT//ulaR//lpp//pheM//ddlB//qorA//cpxP//ybhA//rplN//lpxL//sstT//chbR//hemH//casC//lsrA//cspA//ndh//ivy//nikB//ybiA//gluQ//cpxP//talB//murP//narU//ymgF//solA//ybdH//rluE//lapA//plsC//gmk//sgbU//amiC//yijE//yagF//aspA//yedL//rusA//aroA//hslR//rfaD//nsrR//actP//yeiL//hybB//modB//ptrA//ydfD//cydB//thiC//ydjM//pfkB//ydjK//cysE//tsaC//cpxA//baeR//tdcG//orn//pgaC//exuT//rseB//holA//yajQ//yaiP//dtpD//modC//ibpA//yejB//sfmH//btuD//torD//trmL//pabB//yfcS//pykF//pmbA//phoU//abgR//sapB//coaD//era//dapF//fabR//ansA//narG//atoC//hcp//tesB//gatY//yagU//ecpR//kdsD//fadH//ybaO//hlyE//allS//nrdF//dkgB//mpaA//dmlR//mdtA//mntH//cutA//pyrB//gabT//secM//fkpA//mazF//psuG//kdsD//argO//tdk//mqsR//rbsR//recF//eamB//yehD//hpf//yfdG//rplM//rlmA//bioD//hypD//paaF//yjiM//dmsB//bcr//mglB//casA//pta//fixB//yraR//guaC//rpnC//narW//ydcS//bioA//xerD//ydiQ//gltB//ccmA//kbaZ//sapD//nfuA//ydiO//ftsK//tabA//cusS//ttcA//alaE//lsrC//prpC//abgA//ssuA//pdeD//yafE//bluR//pal//ihfA//flgG//minC//lacZ//sodB//viaA//exbB//glpD//yjhC//deoA//hsrA//kduI//pheT//yjcS//trxA//hybC//pspG//borD//proC//yjiA//glrR//fepE//proW//yjcS//lldR//btuC//paaX//queA//iap//arnB//argC//feoC//hcaD//hemE//torR//nagE//galR//tnaC//hybG//rhaB//mltB//map//rraA//abpB//ttdR//tdcF//wzzE//frlB//setA//hisP//btuD//lpxL//nikE//tbpA//hprS//recC//prmA//nmpC//ybdM//rimM//rpsI//mnmG//yihS//cas1//eamB//putP//mltA//yjcE//hisH//waaH//gloC//potG//ubiJ//mutY//atpE//queC//hybC//paaK//ybjC//tktB//mrp//mscM//lsrC//glpA//acrR//yibH//infB//betA//slyA//wecE//cynX//phoQ//smrA//fadH//fur//pntB//hdhA//dusC//ulaR//cspA//nagK//afuB//rclR//gmk//zapB//decR//cusB//ybhG//epmA//lpcA//rplD//pncB//rrrD//yoaB//mnmE//crp//tdcG//cas2//narJ//yddM//pfkB//yqaA//cydA//ldhA//polA//uvrY//mdtM//leuS//fepG//acnA//putP//yggT//fis//argT//eutA//agaV//rfbX//sdhD//serS//dsbD//rffM//ushA//yihU//yhfK//fruB//ftsH//pdhR//yfaV//yhjA//nupG//atoC//yghO//dcuB//cobU//waaY//yfcQ//lapB//hypB//lpxL//yafQ//ptsN//tatD//rplK//hslR//phoR//mdoG//agp//ghoT//yhbO//soxS//lacI//feoB//dsbB//eco//alkB//alpA//glmU//ompG//mltD//yjhP//purF//pckA//hisI//atpG//recA//ada//tsr//rseC//map//ybdZ//chaC//ubiJ//srmB//xisE//hfq//pdeD//rna//xylB//arnA//spoT//srlR//tar//dgoT//proW//modC//mipA//nudB//guaA//rpe//cobU//pabC//tolR//ccmA//sdhA//ydhK//ulaR//zur//dgoT//murQ//rsmJ//ilvL//gltS//rapZ//sufB//lon//glgP//yeeO//yidQ//sapF//yiaF//cueO//manZ//sodC//fdnG//udp//hicA//rbsK//rsmG//glnP//cycA//phnG//tolA//rfbX//fhuF//cysZ//kefB//dicA//ssuE//edd//nhaB//serA//rcnA//yjbH//dicC//cmoM//katE//ubiE//ygiS//xylE//nrdE//cspD//malI//nemR//arnB//puuR//pta//yjbB//fhlA//secY//yjiX//ilvN//livG//yigL//mtn//orn//tesB//bluF//insF-1//pabA//ulaC//htpX//ynfL//yjhG//yehY//endA//ytfE//pdxH//nrdI//pnp//ulaC//htpG//dusB//ftsH//yjjW//sucB//efp//yjjW//tusD//arnD//nuoG//exbD//cbpM//fabB//rmuC//malP//napA//preT//cdh//tamB//galP//yphB//mltB//uxaA//purT//paaG//ycfJ//proW//luxS//yfdK//ndk//napB//crcB//hisC//hcaF//dapD//yeaE//csdE//pinE//ymfA//hcaC//thiE//glrK//plsC//cheB//uvrD//frdA//yqjA//tdcG//rpsE//yjiQ//yadG//rsmB//guaC//rpmG//frdA//fabB//hcaB//rlmI//yahO//waaA//fdhE//mioC//allR//cheY//wcaJ//ybgP//napB//ygbI//erfK//lepA//miaA//ybdZ//cynT//abgR//aroL//rrrQ//kdpD//lacI//yajD//putP//sgbU//gcl//ydcZ//guaC//elaB//mtnN//psd//crr//yhaO//trmJ//yggE//yehC//glpC//fepD//queE//glnA//nfuA//topAI//frwB//nrdD//sfmC//cdd//ycfS//fbaA//fimI//relB//flhD//glnL//yaaJ//thiQ//cspG//yhdJ//fadJ//ddlA//ilvL//mdtK//npr//glxR//holC//yrfG//ralR//hslO//prpD//ygcO//pepB//radA//fkpA//yhjC//gadX//tsaB//arnE//gmd//dnaG//bamD//arsB//rfbX//mrp//yoeB//rplS//gsiC//rrrD//pyrL//borD//rplJ//mreC//ycjW//aqpZ//yraK//yfcF//holC//sfsB//yqaB//yedP//alaE//yggT//nupG//ydaC//narX//panF//ybiV//gadB//leuB//hyfC//dtpB//hemG//bcsA//rlpA//pliG//yghG//rpnD//radA//hypE//ybdR//ygaV//thiL//ydhQ//psd//rbfA//gadB//sdhC//pdeF//diaA//ybdN//puuD//menD//rpsK//yqjI//yibH//ybdN//ydbD//rapA//tabA//dmlA//ydeP//yidQ//yfcA//yphB//rnhB//yidH//xseA//casE//mhpR//tufB//motA//rcnB//minD//mscS//eutR//rbsK//nuoN//iaaA//wcaB//tnaB//hemH//rpsP//glpF//cobU//ppc//betA//xylG//gfcE//selA//ratA//rpnC//casE//aroG//rhsD//folM//frmA//lldP//araC//uup//nsrR//fruB//xanQ//tonB//ispH//pyrC//ycjQ//znuB//ccmD//nemR//aroL//bioC//acrF//rho//mrdB//murG//bglJ//yphC//dgoR//rsmC//napB//atoS//ulaB//dmsC//ttcA//secD//cdsA//rhmD//viaA//dcuA//yeiL//osmY//yeaD//mdoG//trxA//yjjV//btuR//fimG//yqaB//kefG//dinQ//ycgB//tdcF//tas//atpC//prc//sbmC//yafO//nrdI//cdaR//astB//fabB//rpsQ//frdB//fadK//yghW//trmL//aroE//yfcQ//holD//murG//hofC//tatD//entH//arsB//potD//yaaY//yjaZ//adeQ//ydfD//guaC//yafO//yadM//msrA//lpoB//ydcO//spy//tsaB//ybbW//yhjC//sgcR//flgB//rsmJ//mcrA//hybF//blc//mipA//uxuR//hybB//minE//rfbB//wzzE//rcsC//purC//glpT//rutC//ftsB//uidR//cbtA//rtcB//trmI//fruB//lpxP//cysP//nikR//pfkA//phnK//xylE//blr//crcB//yfbU//bdcA//panC//yidE//yajR//insI4//fadB//ilvE//rapA//ompW//lgt//ycfL//ghxP//mltG//yqaA//msrC//xerD//rpmB//pdeK//rsmF//zupT//insI-1//fruA//yqeG//ddlA//rfbD//fimI//glmS//cheR//sgcB//insI-2//yfhM//bcsQ//sugE//ydiV//gudP//rplF//sgcC//hiuH//hcaB//rplF//ptsP//emrK//msrA//yihX//ccmH//rbsA//ytfT//intS//nsrR//puuD//trpD//xapR//rihA//yjiQ//gatA//lpxL//nemR//arnT//hns//alsC//garR//skp//rnhB//paaH//acrB//fdrA//lgoR//pgaB//kup//nrdG//fimB//hipB//hyfR//tauD//aroA//manX//rlmJ//ypdA//lplA//argO//nrdB//clpX//yadI//srmB//yhgH//gadC//zntR//cysA//murA//yfeW//yhaM//ynjA//araG//gstA//yhjD//cspA//abpB//ycbX//umuC//argT//tcyJ//alsC//uacT//mltA//yiaF//gadE//nikA//tmcA//ydfD//holD//cyaY//fadM//mltB//kefG//yabI//creC//entD//ybfA//ribC//ydhJ//nac//insH-5//yhaM//cysZ//ybeQ//glnQ//rhmR//phnI//mdoG//insE-1//gntP//infC//yjjI//glcE//garR//rplQ//mngB//murA//frwC//dtpA//ampG//yihU//secB//rlmN//proW//insB-2//bglH//fklB//cecR//tabA//kbp//srlD//recO//artM//talB//insH-6//dauA//uxuB//cvpA//adeQ//mdoD//bamD//folD//bisC//ompF//aroA//recA//kdpC//arfB//envR//queD//qorA//rnhA//yrdA//yajQ//suhB//elfG//wrbA//malS//ttdB//ynfL//ilvI//narP//elaA//amyA//lpd//focB//rayT//yqhC//pgaB//leuO//yfaE//kilR//yagJ//rbsB//rpnC//idi//secF//nagZ//hipB//frc//yihX//nfo//udk//smpB//emrB//torI//nupG//yegV//rhaR//hisB//nanS//etp//glvC//torI//uspG//yqaB//yneL//ttdB//ydiF//hpt//envY//zapB//nuoM//ompR//ldtB//frmR//kdsB//allC//fecB//pykF//phnN//mscK//scpB//lpxD//adiY//araB//ygiW//ydcP//ampG//ibsC//queD//rplW//insE-1//ftsL//btuE//glpT//aldA//yggE//seqA//roxA//bolA//ldtB//minE//ilvE//fepE//afuB//allD//mliC//pgpC//nmpC//ygaV//aroE//wzzB//rpoE//arcA//abpA//intF//sgcB//yciG//ybjN//ibsE//thrL//nrdF//hflK//msrQ//ccmF//cmoM//yiaJ//rimL//yajQ//melR//sgrT//hybE//rhaT//nhaA//fimC//fdnG//nrdE//ubiB//fimZ//secM//fliM//tisB//pinQ//ynhG//dgcQ//dcd//waaG//ccmD//livK//rpiR//yhaC//pth//pal//ispU//fabB//ycbX//tilS//tolR//alsC//galE//flhA//phnP//srlB//bamA//pstA//sgbH//tktA//rbsK//rclA//bluF//yjfP//yddG//hslR//syd//allC//serC//pyrF//pbpG//malZ//artQ//crp//bioB//ghoT//preT//frdC//topB//bglF//dnaE//ldcC//ompT//thrS//ftsI//rarD//yddG//hdeA//yfcP//yneE//gutQ//rplE//acpS//perR//higA//fabD//yahB//borD//nirB//lamB//fbaA//nrfG//msrP//yehU//yphD//ndk//ydhJ//phnI//bolA//ynjA//potD//hcaC//phoB//csiD//ppiA//aldB//tomB//ulaG//ribA//ygdG//rpoS//ftsH//ybdO//kdpF//yraR//rseC//fruK//hprR//agaS//dmsA//tnaB//ymgF//mlaE//nusG//galE//gabP//yidD//trmH//yidD//yiaA//chbF//ykfI//clpP//pepD//acnA//mobA//qseC//acnB//lptC//ldcA//lnt//pspC//yagI//rpsG//yjiM//hyfC//ycjY//tsf//ybgP//trxA//nudC//yeaV//mcrA//ubiD//nanC//eco//matP//caiT//yfcF//cadA//yidZ//cadB//dnaA//ydiB//phoB//ydcM//prmA//aroA//ssuB//rssB//yqaA//sthA//hprS//phoU//ubiB//rutA//hisB//ivbL//gspJ//nagB//fadL//artM//yihL//ybeQ//yhjV//ubiC//nadD//cheZ//fdhD//ghrB//ygeA//chiP//rseC//yeaV//amyA//ycbB//exbD//hcaE//clpX//ilvN//lapA//tsaB//mngR//thrC//yfeO//insI-2//cobU//ycjY//fecB//cadC//malE//cirA//purA//argE//mmuP//hisB//yhbO//cheW//fnr//scpC//bglA//yqiG//wzzB//ascB//ttdR//oppB//paaJ//yebG//cptB//rdgB//argS//rlmN//fimH//alsE//aqpZ//trkH//rluB//dnaC//dam//infC//galP//bioB//malS//tatA//fhuF//trpGD//lysU//aroK//mukB//yhjB//pitA//secY//yafQ//lpxH//betA//tauD//orn//pepB//chbC//kup//fabH//pstA//afuC//selD//narY//ldrA//potC//accB//cspD//ribF//ispB//waaQ//mdlB//rutE//abgB//ygbI//yqeF//ldcA//bioD1//pinE//mcbR//hexR//ortT//ygfI//thiH//hlyE//narP//hchA//atpG//phoP//pdeF//acpT//yajL//yafQ//fadD//entA//carA//hns//envC//lpxB//tsaD//cpdA//fur//yejA//malK//rpmH//ampG//hycI//dmsA//aceF//yciH//ycjU//gltB//xanQ//ygcW//recF//ygeA//ybbW//mutM//yafQ//trpE//dkgA//fimC//feoB//hofO//pheT//coaE//hsdR//insH-6//rlmB//tpx//ynjA//tyrB//waaU//aroK//yafC//secB//iscA//glmS//xanP//lgt//ribF//cpxR//cadA//paaK//mtn//miaB//fabI//rpmH//glnQ//yfbU//galP//dapA//glvB//dinB//bluF//yddL//iscX//ymfK//fis//ygaV//scpC//betB//nanR//aroE//ybbN//yidH//cysD//osmF//prpC//yeeL//yieE//ulaR//ompR//aceA//feoA//phr//accC//ypdC//scpC//kefC//pfkA//ssuE//chaC//entD//galF//uvrC//bdcA//yehY//pta//csgD//sdhB//dadA//envC//epd//hybE//gstA//deaD//tpx//ybhG//rlmL//fecC//yrfG//yihP//tusC//rhaA//soxS//glnK//menE//bioH//rpiR//pgaC//cysD//nmpC//nhaA//pspD//pfkA//yegT//flgI//dgkA//mepA//nrdG//secM//ftnB//yohC//truC//rplB//rhlE//rpoE//dmsB//accD//dtpC//rseC//hscC//menA//mepA//ymfA//ynhG//hprS//proQ//mak//purL//tar//mltF//yahO//csgE//hyaD//yqiG//uidC//recB//dcuD//uvrD//rpoS//fdnH//chaA//hisG//dam//dusB//ppiD//yhgF//fucI//rrrQ//udp//yqaE//serS//ycfL//mrcA//ymfK//mlaB//yafQ//yjcE//pyrH//yciA//
GO_0071705_5	hemA//rpnB//basR//recC//mtnN//tdcB//cbtA//alkA//pyrD//ynbC//cra//hycB//clsB//rdgC//evgS//bioD//dgkA//macB//pspD//hycI//mcrA//lysP//dnaQ//nudG//gmd//raiA//yddM//cedA//fau//truD//nikR//tas//yjfF//yidK//lpoB//ydbK//lpd//insI-2//yphF//rmf//pyrL//yihR//phoU//gntR//cedA//murQ//mqsA//mdtJ//ruvA//nuoN//menH//ftsK//msrP//cmoA//paaF//argA//rfaF//yjiQ//trkG//hslV//dhaM//hsdR//glvB//apt//cbtA//yhcD//ulaR//yiaU//hemD//rlmN//ybiT//bdcA//ykgM//fis//pfkB//degP//ytfP//tas//tehA//frvA//rpoD//cysQ//hcaB//yggX//metQ//amyA//rhaR//potB//flgB//yhcH//cstA//tktA//malF//rsmA//cbeA//wzzB//ffh//tcyP//rimI//sgcE//ratA//trmI//gltX//sodC//ydiZ//feoC//ung//atpA//glpG//garL//dinB//sufA//cutA//tsaC//fdhD//fumA//csiD//yfcS//murD//envY//accB//tyrR//rhlE//fadR//sfmD//yjiA//yfbS//fur//csrA//yjjU//frlC//rlmD//phoQ//rpe//aceF//ortT//ettA//dnaT//ybaL//yraJ//alkA//seqA//cobT//nth//aphA//eutD//murJ//ilvI//fabG//elaA//gltD//dedD//higB//thiQ//fepE//yfbU//recX//xerD//ygcO//rbfA//yacG//kefG//hpf//cmk//ydcO//yafN//yafQ//gmd//atpG//aroG//bioD//syd//mrp//yafS//frmR//nsrR//lptE//ykgM//tusD//rhtB//ygcW//narL//aceF//rlmD//ychH//uxuB//trpD//ybhA//aaeB//cydC//alsA//mog//yehD//sapD//kbp//rnd//ykfM//hflD//cysS//atpC//ybjX//gstA//narX//torR//cysH//nupX//cycA//yiiD//lolB//psuG//pyrL//rclB//waaJ//hdfR//uhpA//oppC//lptE//citE//dicB//ydeM//uacT//exuT//tsr//acrB//csdA//thiH//tamA//ybdH//ilvA//fimH//ycdX//mdtI//ybhI//dsbG//yifB//manA//
GO_0071709_5	bioB//cas2//ybjX//hslR//rcsA//rseC//yneJ//ydiQ//tcyL//insA-2//
GO_0071731_5	tatD//rlmE//dsdX//
GO_0071732_6	yciE//
GO_0071769_5	ftsH//
GO_0071804_3	sdiA//fixC//ubiB//pitA//scpB//panB//yhjB//agaR//ybeY//ampG//cra//dtpD//sdhA//ybfA//yraR//
GO_0071805_4	fruK//aroP//yjfF//glnS//ppx//cysE//folX//pyrB//rmf//clsA//ubiE//ybaQ//malG//ratA//ogt//
GO_0071806_6	ccmG//atpH//yadG//waaP//sdaA//ybbW//mtfA//tdcD//mltG//lsrA//yrfG//yagE//narG//ccmF//nikE//deoA//truC//radA//wcaB//
GO_0071807_8	rlmN//
GO_0071824_5	nudF//
GO_0071826_5	alaE//tktA//yehU//rpe//bioC//rnhA//wzzB//tyrA//arnA//yfdG//xthA//ubiC//nrfD//bdm//ybeQ//dadA//rpmF//rraA//ydiZ//evgS//csrA//rlpA//murP//tatC//uvrB//ykgF//
GO_0071897_6	yggP//rhaM//bacA//msrQ//ymgC//ydhC//folM//torY//yqiI//cspC//purN//recR//dgoK//paaB//hslO//ypdA//spy//flgM//purR//mscK//
GO_0071915_9	tsr//
GO_0071932_8	dacB//
GO_0071934_6	nrdI//ybcM//uspF//
GO_0071941_4	ynaI//frmB//leuA//btuE//yghO//lsrR//proX//narQ//ais//
GO_0071945_7	relA//
GO_0071951_8	glgX//
GO_0071963_4	oppD//
GO_0071973_6	mutY//oppA//mraZ//rimO//glnQ//trmL//yjhC//yibH//sgcC//fadM//yjbG//gpsA//fadM//hsdM//frdB//rplI//cusA//artP//osmF//sdhD//thiG//mnmA//mdaB//yieF//yghW//trpB//ubiJ//nhaR//dacD//patA//rssA//
GO_0071975_4	folE//
GO_0071977_5	hscA//
GO_0071978_7	hemL//yneE//frwD//argF//lptD//mutH//yhjA//fetA//wzzB//efp//putA//ulaE//yjbB//moaA//
GO_0072321_6	cysZ//gapA//
GO_0072322_6	sanA//
GO_0072323_7	dpiA//
GO_0072329_7	glrK//mutM//glsB//dps//cpoB//arsR//yafO//yqcC//yfaX//puuR//yqaE//yfjV//wzc//mlaB//entC//fimA//yjjX//nagK//erfK//tig//hxpA//fhuB//motA//ygcO//napA//slyD//gloB//dhaM//modC//acrZ//yfeW//dgcN//clcA//mntR//ibpA//mnaT//csdE//proX//yehZ//mreD//insK//uvrC//rlmF//panD//ydhK//rcsD//serS//tsr//rluA//purL//rsmF//gspJ//mdlA//pgl//wecE//nuoN//fadE//fepE//rhoL//ahr//rcsC//baeR//garL//ppiA//yhjR//ndk//mlaC//rutB//yfhH//ccmG//iclR//ahpC//betT//zipA//zntR//torA//hdeB//yfcF//ugpE//cysS//lit//
GO_0072330_7	pgpA//sodC//yihS//rpmJ//nimT//sapF//ycjP//nrdG//gadX//rpnC//torY//gpt//galR//glsA2//yjhC//paaH//tig//yhdH//tar//ftsP//yejF//ybhI//radA//sgbE//narQ//mutH//zapB//fmt//agaV//topB//gatZ//trxC//rhmR//moaC//uvrA//yraH//murJ//yfeO//tatD//fixA//hofC//rimM//ccmE//surE//sufS//dgcF//narV//recE//pldB//fadK//cyoC//frlC//yjiQ//yqeA//rpnA//mdtP//prfA//elyC//
GO_0072337_6	fis//dapD//folC//hisD//hisC//fumB//gapA//flgI//zntR//yeaG//rtcR//tatC//ddlB//sdaB//ybcL//orn//ttdA//rhtC//waaQ//yidQ//galS//bglF//yhcF//frmA//yijE//yohC//
GO_0072344_7	frvA//dedD//ssuA//ybhR//
GO_0072348_5	polA//narX//ftsP//zntR//pdeR//mug//yeaD//holE//dsdC//dacD//iscS//iaaA//fdx//yieF//yphF//chaA//phnG//polA//lpxT//ulaE//gpsA//mdtF//yhdJ//lysR//yiaN//hycA//gatY//cutC//rpmC//wecB//fumA//ftsI//nupC//pheM//yciK//ptsH//arsB//cdh//ycfJ//rbsD//
GO_0072350_7	tufA//sugE//hipB//dapF//dam//der//fimH//chbF//flgC//cynX//fhuC//tauC//ykgM//ghrB//ymgF//rnhB//ydcO//thyA//
GO_0072488_7	recB//arcA//hscA//holA//abpA//ycgV//dcuA//
GO_0072490_6	yohC//ldtD//
GO_0072491_6	glpR//malF//
GO_0072501_7	ynfF//
GO_0072502_7	pgaD//
GO_0072503_7	hypF//gspF//
GO_0072505_8	yqiI//
GO_0072506_8	zitB//
GO_0072507_8	katG//yajQ//yaaA//
GO_0072511_7	glnL//ompL//sodB//xerC//aceK//yeaD//mnmG//glpT//ynfE//argH//hemL//sgcC//lpoA//mdoD//ruvC//dnaX//rplJ//
GO_0072512_7	ratA//mgtL//glnL//yfeX//agaV//cheZ//ldrD//ftsB//hlyE//hprR//ptrA//thiG//
GO_0072521_5	yagU//gyrB//flgB//entB//yraR//ygeX//amiD//yhdJ//cnu//sucC//metL//ravA//ydbD//aldA//aroL//mntH//mtr//atoB//idnO//yjbF//kdpF//tap//yfiC//yqhD//leuO//ydjE//rfaB//yfbV//menC//hyfR//murG//mhpA//putP//gsiC//sdaB//pldB//frlB//yahO//cysS//yqeG//qseB//menI//asnS//cmtB//grxD//accA//mngR//mnmC//chbC//cydD//wrbA//araH//hscC//dbpA//speB//kdpD//nanE//yjbH//ssuC//trxC//dctR//artQ//pstB//yebK//guaA//ydeM//mlc//ybiW//
GO_0072522_6	zitB//lpxM//smpB//rsfS//cusA//metF//dinJ//yhjC//yfiC//yddG//arnA//mdtE//murQ//dcp//eco//rarD//yoaB//zapC//prmA//asmA//serA//ygfZ//rplK//barA//citX//fadH//ribB//srkA//glnB//insE-1//clcA//hofM//recG//epmB//mpaA//recA//yaiP//hinT//cdsA//fryA//hsdR//dpiB//gpmM//
GO_0072523_6	cmoB//kdpD//prpB//chbR//fumA//xthA//rpsK//pdxK//mltG//cdsA//sad//ompG//
GO_0072524_5	yfdS//alaA//lpxH//rapA//cof//nupX//dmsA//dgcM//atoB//marR//blr//yedP//ttdA//ybiI//xthA//lptE//paoC//fadE//yacG//fieF//casA//carB//nupC//tusA//ydcP//setC//paaD//proX//bioF//atpF//mtfA//rutG//insI-1//rpsH//basR//tauA//yedL//acrD//rpmH//epd//ydiP//flhA//ulaF//bioD2//lplT//rpmH//rof//
GO_0072525_6	cutC//codB//araG//atpG//hyaC//atpE//pphA//prmC//rluB//waaA//mngB//thiH//yggF//ccmG//yjfP//tisB//mhpA//acpP//glpX//setB//sufS//nudF//pheM//yidK//prpB//hinT//nlpA//btuB//phnH//mlaE//rpmA//ompF//gudD//csgF//ybdN//pppA//speA//
GO_0072526_6	slyA//pstC//
GO_0072527_5	recF//yajQ//cobB//yjcO//aaeB//focB//sfmA//codB//ttdA//yiiD//metR//caiB//trmL//aer//hybO//nikB//cyoB//dmlA//rodZ//thiH//ttdA//ugpC//trmI//frdB//phoP//oppA//aroD//rsmC//lpxB//atpF//ybeY//purU//dacC//hemC//hcaE//yedA//ldtA//hdhA//argI//lit//potG//ebgA//phnM//aroD//nusG//gltD//mioC//gatA//cueR//waaU//xylH//clpP//phnC//rutF//sppA//acrZ//rhaS//
GO_0072528_6	phnJ//mdoD//uhpT//solA//yabI//rseB//bisC//ychO//kdsC//prpC//dgkA//torY//dctA//xylH//mdtF//hisM//dctR//gspF//hmp//msrB//rlmM//mtr//pgaA//ftp//mngB//allC//secB//proQ//hyaC//
GO_0072529_6	holD//cysZ//ahpC//yfiC//nsrR//rffG//ydhC//hcp//elyC//asr//bioA//rzpR//yfiF//htpX//csgF//mmuP//nrfC//tsaB//hicA//nupX//surA//ilvH//eutR//
GO_0072530_6	lsrD//tldD//ydiB//ycjR//
GO_0072531_6	mog//iraM//ibsE//lysS//yphF//dhaM//
GO_0072581_9	zipA//
GO_0072593_4	yghG//ftsK//mgtA//ydeM//agaV//glmU//dtpD//grpE//yraI//
GO_0072594_5	nuoF//
GO_0072599_6	pykA//
GO_0072657_6	hycH//galK//glcC//hicB//uidR//fbp//msbA//csgF//pphA//mtlA//ydfH//ftsB//trmD//mqsR//glcE//dnaN//gutQ//
GO_0072714_5	flgM//
GO_0075713_7	pspF//fucI//treC//
GO_0080033_5	yohD//dctR//
GO_0080090_5	cobS//prpC//agaB//yciE//frdB//pabA//cmoA//pabA//malG//tpx//yidD//gsiA//yecS//ibsD//hemN//malQ//napA//ompF//murB//ubiC//nrdA//otsA//der//yphC//gpsA//pykA//lapA//rpmE//yqaE//rhaB//adiC//clsC//sodC//malZ//yciK//ptsI//tufB//yaaA//tsr//ydiK//rcnB//topB//codB//tktA//rnt//bglA//alaS//ompF//ralR//gcvA//mepM//cfa//priC//ydhQ//atoC//mdtK//ygiW//yhcH//ydbD//wzzB//hlyE//ilvM//opgG//intS//tldD//cueR//dnaQ//kdsA//gatY//nirD//degP//ybjN//dcuS//rihC//setC//metF//sucD//napF//yccS//asd//fumC//pdxB//rraA//yhbY//rplM//ydiP//rhtB//gmk//rplT//tgt//manY//lolE//fimZ//dadA//nrdB//htpX//prmB//yhcN//yihV//bglF//tqsA//tcyN//puuB//chaC//ppk//moaC//hofC//dosP//yehD//fhlA//tdcA//rfaE//rnd//mscM//ascB//ybiH//cca//yphF//clcA//uhpC//yfcR//mngA//sbmA//ydfD//aceK//sdhB//artQ//aspS//yiiD//hofQ//kdgT//ybjC//speE//yibT//thiP//aroE//cspI//sdhC//gor//purT//yfdS//pabA//waaJ//oppD//tabA//puuR//ilvM//dld//rutC//murF//serS//ppiC//kbaZ//rnr//rffM//yedP//tcyP//tsr//selB//ptrA//cspE//waaB//yhhZ//pinE//mlaF//yjfF//mdtC//yddG//mltC//ydeT//malS//rsmD//rplD//rhmR//rutR//yiaB//rffG//lpxL//hpt//pckA//ung//fsr//hyaD//tdcD//metL//gcvP//tdcR//birA//aidB//ettA//pgm//sgrR//recR//rclC//ybaM//fabG//rbsB//dapA//cyoC//purB//hyfF//cpxR//nlpA//hipB//pepQ//cspC//sanA//alaA//lpxC//rcnR//ebgR//zntA//yegV//csgD//chbG//cysS//glnH//gutQ//rnb//acrZ//yiiM//mgsA//argP//ppx//murG//nanE//sgbH//fucP//rzoR//bamA//dppA//gatY//pliG//rpoE//yhaV//hcaT//argE//yhgH//tufB//argK//cpoB//hycI//yieL//ydfD//pncB//rsmJ//nuoM//paaG//kup//ftsX//cdgI//nlpA//trpL//lpoB//wecC//blr//murI//yaaU//ybcL//rplJ//mipA//dgcJ//rpsN//cecR//lsrA//xseB//tomB//bamD//rplK//pspF//ribA//ygeR//cspE//yejB//phnI//malI//ygbM//wzzB//rnt//fdhE//gabP//rstB//queD//puuP//ispU//fucA//ykfM//rpsT//guaB//rutG//ydcT//yjjU//secE//ibaG//rcdA//hrpA//pheS//recB//ybcJ//yahI//macA//pitA//ftsA//proV//ldtA//mtlA//pgaA//rstB//ghxQ//ybhA//hisM//hypD//nadC//yoaB//yecS//prfA//wzzB//rdgC//yhdJ//pdhR//pdeR//artM//proC//rmf//hflX//mdoD//cydB//paaX//dacB//pflA//ydaV//ribC//glnQ//nanK//cbtA//trpL//mtgA//sixA//hypE//emrB//rplQ//yihX//flgK//hyaA//yfdS//
GO_0080111_4	fixB//xylH//
GO_0080134_5	yehU//
GO_0089705_7	ldtA//ssb//
GO_0089709_7	rluF//ascF//
GO_0089718_7	srkA//sfmF//argG//atpE//efp//yajR//solA//ydeI//gudX//mntR//
GO_0090066_4	caiT//ushA//asd//ndk//umuC//
GO_0090068_7	ribC//
GO_0090069_5	rluF//ldhA//ulaR//
GO_0090071_6	yihP//amiA//pgl//
GO_0090087_6	yehA//acrF//yehW//
GO_0090116_7	yafS//
GO_0090143_4	rpmF//
GO_0090150_5	yjjU//rpsQ//torZ//adhE//kdpE//yfcS//pagP//mtlD//dosP//yqjH//dcuD//cdaR//
