#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	tar//glk//dgoR//sapD//
GO_0071704_3	napC//cpxA//mzrA//norR//nuoL//rhlB//yadI//tdcB//yidQ//rzoD//cobS//agaB//rcsB//mglC//tsr//pstS//yehP//kbaY//lldD//nudG//yicJ//yehC//upp//glmS//ybaL//mutH//wzyE//dam//ycjW//waaQ//yjbF//lptD//garR//flgJ//fliG//galK//argF//hisQ//mtnN//yfgO//rplF//ompR//rfaE//yghW//lamB//yhdX//rseP//yggP//yhhY//torI//ogt//araA//tsx//hybB//cheB//arnT//katE//ubiA//tusE//yiaT//nrfB//gadX//ung//ybcM//trmB//glpX//clpB//yebZ//yihX//fliT//ftsH//surA//ompW//pgpB//mazG//fumC//cysC//melR//cydC//ccmE//ghxP//plsX//ihfB//yhhZ//msrP//glnS//glpT//ygbI//ftsX//trpB//dtpA//rpmB//dinI//pinR//pppA//ftsB//hyfF//glpR//focA//yccS//ftsX//atpB//ybaK//lnt//ralR//pyrG//qseC//insH-5//yciH//potD//astB//exuT//umuD//flgE//rpsL//araH//rluD//yebC//yhiM//insK//thiG//nagE//gppA//trmA//cytR//nimR//paaK//mscK//cmoA//rpmB//znuB//narJ//yidK//bisC//pckA//pcnB//vsr//ybaO//dsbD//baeR//kduD//nlpD//sulA//scpC//rhaT//ynfH//apt//selU//ybhA//rtcR//araB//moaB//eno//rlmB//ykgM//rnlA//ptsG//rpoD//dcuS//hisQ//wbbK//btuE//zntA//ribF//fepD//gutM//phnN//yceD//rutB//yciE//nupX//msbA//cho//yfdK//degS//rpmJ//rsmH//ybaK//cobS//mdtP//yiaM//elbB//gntK//ydiK//zntR//ogt//amiD//pepQ//kefF//bioD1//yhgF//potB//atpB//kefF//oppA//cynT//alpA//fimH//hscC//wzzB//ybaM//speF//hflD//fabR//decR//yiaJ//yqiG//dinB//yneE//rihA//ygjH//yihU//uup//hflK//ybcC//ydcS//nfsB//prmB//yghW//yhjR//dhaR//yjcO//pfkB//kdpE//pepA//tsr//puuB//glpA//yjeI//ilvB//yahK//cysH//rbsA//msrP//yagE//fdhF//mreC//rlmM//fumC//tufA//tnaC//katG//tdcE//csdE//msrB//udk//kefG//hyfR//ruvC//mrdA//ung//yjeI//tsaB//qseB//aroD//rsfS//insE-1//dinI//fkpA//nfo//yahF//xisE//fucI//yidK//hexR//yacG//yhjG//ybhA//narQ//serA//livG//rpsG//gstB//hemC//rplC//mdtP//mdtQ//glpA//ftsQ//corA//purA//artJ//panB//yagI//eutB//rfaD//lgoD//glsA1//atpC//preA//lpoB//ygiW//arnD//allB//alsA//zapA//ttdB//yqgF//maa//rlmM//fliM//hdfR//yijE//yiaU//mepS//scpB//yabI//gntU//sdaC//manZ//yafC//ydaV//rcsC//upp//feoA//ybaK//gyrA//nagB//yciA//znuB//frvA//yceO//oppC//hcaT//mepS//osmF//zapC//chbG//evgS//yahB//panE//mtlD//sspB//yhdH//pabC//mnmA//lysP//pyrF//cas2//rraB//ydjH//ynbC//ptsI//norR//rpsB//hscB//yehC//rcsB//kdsD//ugpA//purL//insH-6//fur//sfmH//ptsP//ampE//yagE//kch//cbrA//ompT//xseA//cca//cysD//ulaF//ycfL//yjbG//mfd//dppB//cspD//dcuC//ftsK//narQ//kbaY//aroB//pyrG//tusB//yeaD//mukB//clpX//pppA//sanA//exuR//trpD//fliD//caiD//maeA//moeA//zntA//pnuC//cadB//fruB//dcuD//amiC//yqgF//nemR//sstT//ubiA//idnD//gmhB//pyrH//hcaR//glpT//purC//murG//nrdH//intZ//essD//rpmG//rhaB//appY//rssB//ybiT//mltD//ycbV//araD//srlB//mutS//rbsB//nuoH//rplW//amyA//xylA//yjiA//chbR//bioC//pheT//ycjU//rpmC//nlpE//ribF//hmp//pyrD//pcm//gloB//ydjM//lldR//birA//copA//ppc//yebS//aroB//rpmH//hyfA//katE//gdhA//ridA//fhuD//hypF//wzzE//ulaB//ackA//tcyP//ygjK//cueO//glpF//yibH//tsaB//ghrB//yhbY//rdgC//rnlB//waaA//ecpR//fimF//xylA//garK//mglC//wcaJ//treR//flhC//mngR//lptG//menB//ydfK//gdhA//rutC//dtd//yjbB//yehT//ssuD//cysH//hyfA//nusA//yhjX//frvR//dnaK//nth//glpT//ybcM//lpxB//potI//amiD//cobS//yqcC//pepT//flgI//gpsA//yahB//nfo//gloA//speD//pagP//yebC//kbaZ//murP//atpH//bcp//yhhY//hypA//yidK//zapB//atpB//bglB//ydjJ//lysS//puuB//rbn//fliK//yihP//yehT//rspB//ppc//fhuC//cueR//phoQ//creC//rodZ//yeiL//yhdZ//ycbX//trpS//pepA//pheT//nrdF//tdcF//ggt//yebC//mobA//yfeD//ibsE//fis//rplJ//pinR//trpE//ybcF//entD//mdoG//araA//yfjV//treB//coaA//ycgB//sodA//yeiE//slyD//yccA//intF//gudD//moaC//napA//ortT//entF//rsmG//ratA//uvrA//bolA//yiaB//yidH//tauB//uup//cbtA//gph//aidB//glpC//fadA//ugpC//clpX//moaE//lysO//gluQ//cptB//hicA//srlE//leuE//iaaA//gadC//fimG//gspJ//casD//fdhD//nadB//idnT//pinR//gltI//relA//cyaY//rpiB//kdsC//aroE//cspD//pstC//csiR//betI//paaX//torZ//yghU//rhmR//yjbB//panE//yidR//fhuB//maeA//yfbU//ptsP//ybhI//ghxP//rbsD//mog//ycbV//yeeL//purB//uvrA//gabP//hypA//cyoE//cedA//glgB//dapF//lsrB//metE//gsiC//paaX//fryA//yfcF//pgaB//aes//tauA//potG//yqjA//ubiC//yadG//pitA//rssA//malY//ybhF//dcuB//eamA//nudB//sanA//cspC//secY//napB//lptA//yjjW//degS//insB-2//hofP//gspJ//glcC//casA//ccmG//gabD//ftsZ//lplA//frwD//srlE//rpnB//narL//gldA//glpF//zur//yhgH//nfi//surE//yphC//lolB//glcF//yobF//rhtA//ligB//thiM//dgcM//dpiB//leuS//bcr//trxA//alsK//abgB//ulaE//fucO//mtfA//wza//arnE//bglB//yedA//cysU//ubiC//ybcJ//lon//selB//pntB//pgm//rspB//ppsR//pyrC//yiaU//ddlA//gshB//treB//cdaR//rsmH//pgi//fdhF//intE//tsgA//yajD//minE//guaA//yfjV//rph//yfaU//recE//hisQ//phoQ//queF//cysS//ldtC//pfkB//tatB//melB//corA//serB//yehU//ubiG//ubiC//ydiF//rsmI//glnS//thiI//yfcF//rplW//lolC//fnr//parC//garP//lpxK//mqsR//yadK//amiB//dsbD//cheW//zraS//nth//hokB//yqaA//zinT//yaaJ//acnA//yehB//mqsR//osmY//secD//ilvB//ybdG//napB//ydhJ//polB//narL//mepA//aroA//trmA//ais//exuR//fnr//fadH//ycfH//eutB//fadD//polB//gpp//cirA//iraD//efeO//dmsC//fadH//mreD//tauC//dtpD//ydhK//gpsA//mmuP//putA//ygfA//rayT//kdgK//ispF//hcaF//gsiC//yhaJ//gadE//purR//oppB//bdcA//cheW//bolA//rcsA//alkB//secA//paaE//rimM//mutH//phnK//hupA//ynfE//intE//dmsC//yedX//ssuB//mutS//potI//yphC//mntH//lit//mltF//trpL//atpH//tatA//entC//metF//dacC//ftsL//cmtB//pdxK//ybcQ//epd//dgoD//hflC//panC//baeS//mqsR//hcaE//mlaF//lipB//cmoM//yraJ//adiY//uxuA//truD//rluA//topA//caiB//astB//ecpR//sgcA//rplO//ubiJ//hinT//ydeO//intS//uvrD//frmB//cyoB//secM//ttcA//aslB//artJ//ybjG//bssS//selD//csgD//umpH//fbp//ynaI//hemH//ompN//ygeR//waaL//afuB//mreD//malQ//hybA//tig//phnO//ompT//rsmB//appY//ycfJ//dinG//sgcC//malI//cusA//rutA//waaS//tus//epmA//lptC//mreC//waaB//birA//cutA//ydiO//rcsA//ibpB//adhE//eutD//fumA//yihO//yadG//ddlA//osmF//rihC//nmpC//yfhM//ubiH//emrD//nrfA//sapA//map//iscX//mppA//csdE//fabR//fabI//lolB//narI//dedD//yjaZ//ybiH//bioD2//yehZ//fepB//exuT//rfaE//hofC//rplO//metI//rpiA//pyrH//uhpT//yggD//cyaY//envC//paaJ//deoR//birA//paaK//gpmM//pdeL//miaB//xseA//cbeA//soxR//yggF//aer//rhoL//tsgA//pgaA//yidR//avtA//acrE//trpD//ybfA//yfbS//yaaJ//rpsR//dkgB//yaiV//waaY//gatD//ihfA//malI//hisA//ybhS//moeA//ygjK//htpX//hyaA//ydiR//ppiC//ybcJ//cca//ycjU//fbaA//yehW//bamC//holC//afuC//soxR//sgcE//ybdM//prpB//bglH//ivy//ddlA//trkA//moaB//rdgC//cysP//yefM//gpmM//ymgA//frdB//rsfS//ycgV//pnp//yggP//nadE//tdcG//thiD//pntB//ftsH//argO//feoB//yebC//rcsC//zapC//sucA//ynfL//ispG//gabP//gudP//mgrB//fdnG//yghW//leuE//yegD//menH//ydcI//ruvA//uhpC//yafN//recO//dgt//queD//mdlA//fdhD//flgB//mmuM//yqcG//tap//mscK//serA//sfmD//iaaA//fliL//opgH//sfsA//rpmE//dcyD//yehZ//hipA//cadB//hinT//rplB//nfuA//paaX//mak//mdtM//yjiY//prmA//araA//allR//citE//yfaX//puuA//rplT//oppF//potC//sohB//yegS//dhaK//shiA//fruB//ygaV//rhoL//pncB//macA//yjbG//ibpA//tamA//ycgV//ycjU//panF//rcnB//mdoG//yggF//cobT//rpmC//rmuC//yddG//nimR//iraP//gcvR//ftsA//tolQ//ynhG//hybD//lacY//aidB//yidR//degP//hofN//cadA//atpG//ycfL//coaA//fau//lgt//yahF//rimP//ampG//manY//add//yidC//rplR//alsE//ymgC//ftsE//lnt//mltD//putA//talB//mcrB//mtfA//cusR//ogrK//mlaB//hisP//yhjR//yhdH//malF//acs//upp//mhpB//yjiY//pgrR//lysC//zitB//hscA//ybhD//fadI//mutY//basR//ynfE//glpA//kduI//yrfG//coaD//wbbK//ebgR//hipA//yefM//ubiA//alaA//cheY//aer//argA//ddlB//rlmJ//rfbX//yehP//aceB//hisB//nadA//fbaA//ahpC//yeeL//accC//dbpA//rpmB//yjhB//glxR//dxs//uxaB//cysC//mnaT//rplM//betT//tcdA//ybgP//aldB//cheB//yidC//fadH//yjiY//fepA//cyoE//shiA//infC//fdnI//rssB//alsK//artQ//uhpT//murC//cas2//tqsA//yedX//rnlB//cutC//ygbM//rhtB//slt//fau//argF//yieF//bhsA//rlmN//gyrA//ydcP//rbsR//pdxA//flhA//ygjR//moaD//fre//ugpE//ghrB//glyA//tdcF//ompC//cynS//yjbF//flgB//dmlR//gph//mdh//ubiA//gpmM//nikA//ybjN//insI-1//ybhP//phnM//glnQ//nagA//leuC//wrbA//trmO//ydeI//proS//trmB//ibpB//sbcB//cyaA//nimR//yhaC//erpA//yieE//greA//yidD//csgG//hcaF//iscR//kdsD//elaA//bcsQ//gntR//yraR//adk//lldD//tsx//speF//crr//epd//puuC//caiT//rne//ybdO//rhaA//glmU//bolA//pabB//gltK//tyrR//rpmH//nusA//pstA//fepC//yghG//intF//yjjV//torA//tnaC//kdpF//eutD//ampG//kdsA//bioA//fecA//ybeQ//mazF//hypE//proS//priB//rplR//mutH//ftsB//rcdA//kup//ynfE//holA//potC//arnE//ydhJ//hyaB//acpH//rplY//yphD//mhpC//dam//cdsA//csrD//ybcM//nlpA//dppA//ilvN//uspB//putA//sgrT//arfA//tcyL//ssuE//ascG//cdh//lapA//entE//mog//hyfC//udp//rpnD//cfa//relE//lhr//menE//yjjV//paaX//metR//abgT//ybdH//phoA//sgbE//yaaA//yiaF//rpoH//sgbE//hybF//yiaT//trmH//panB//rplJ//gatC//thiG//aroB//xylA//csrA//yhaC//glpG//mdtJ//yebG//hofM//waaL//yieE//nadD//greB//uhpT//zapD//comR//casB//rcdA//eutK//tyrR//yieL//yhdH//narI//tatD//cspD//flgD//pgpA//fimH//gatB//mngA//pgaC//gadW//fre//tamA//tesB//patZ//acnA//borD//ltaE//glpD//yneJ//tsaE//mraZ//zntR//mltD//thiD//argC//tcyP//tnaB//sseA//rnd//dgcE//feaB//mtgA//yidH//gloC//ftsL//yoeB//insB-4//yiaM//ftsB//ytfT//lspA//rfbD//accA//mdtJ//blr//ycfJ//cysK//prs//mcrB//bioP//nmpC//yaaY//treC//frdB//ssb//flhA//csiD//rplK//pykA//pstB//rhlB//cas3//mtfA//lptE//hdfR//sfmA//rutD//yjjV//hisC//mlaF//mdaB//narH//yphD//pntB//norV//puuE//diaA//glxR//hyfC//ada//fepA//rbsC//cmtB//rutE//ppiA//yjjQ//topB//pldB//cheA//ygaH//pyrF//gltI//nemR//yjiA//ratA//cydA//ybjC//ftsP//pdxJ//ugpE//yidZ//glpG//nagK//cecR//ccmF//manX//rfaH//ligB//folM//rimK//dgcQ//casE//iraD//ulaC//garL//frlR//hsdR//yieK//frlC//caiB//dgcE//rsmG//ydcR//recE//ydeE//waaA//insI-1//cyoE//pspG//ldtA//ibsC//ulaD//wzzB//yidP//napD//moeB//nirC//intE//rplL//yaaY//yfaL//ybaM//exuT//nrfC//envZ//ymgF//cysG//trpS//yedX//glyA//hybA//rhaD//fabH//yehA//aroL//xylB//crp//sad//phnN//kefC//yfgJ//ftsW//potF//rlmH//higB//mrcB//dnaJ//phnP//rimM//yqiH//yphF//mlaE//aspS//nanR//glgP//flgH//nlpA//betB//pdeF//pspA//fdhE//cyoC//rplS//yghW//flgE//aspC//fumA//tomB//yfiR//ynaI//eutK//gcvA//hofM//pheT//nirB//mdlB//dkgB//ubiX//elbB//ybdN//yjgX//zraR//sutR//cheY//plaP//hisI//decR//gudD//gyrB//caiB//cspA//fdoH//araG//dnaK//alr//yedL//ydcT//csgG//yeeO//yhaJ//fimB//puuP//fdoI//pitB//nagA//adiC//alaA//rseC//melB//panC//tap//yqeA//moaB//argR//sbcD//galR//pspG//allB//fecB//corA//yabI//ydeP//wcaJ//mhpB//cadC//tusC//yfiF//mglC//dapA//
GO_0071705_5	hdfR//nrdA//mdfA//ydeI//ynfE//bioC//asr//chpS//rplK//comR//infC//mglC//yfeW//ycjY//uidR//atoC//abgA//bioD//ynjD//torI//yhhT//purL//fixC//glpA//nusA//tas//agp//tldD//sfsB//trmO//tamB//xapB//adhE//dcm//trmL//phnP//elaD//nikR//ilvB//guaC//exuT//cbpM//mraY//marA//yiaB//hycH//nlpD//glgP//tyrB//priC//ccmE//asr//gltD//yfcA//cpxA//yiaB//srlB//yraJ//puuR//bhsA//adhP//tcdA//flhE//amiD//glpF//betI//ftsW//clsB//rplB//cysS//lepA//lptA//mepS//yhaC//ubiE//kdpF//sugE//cho//purA//clpX//mdlA//yfbU//baeS//cysZ//ompR//tusC//hxpA//trmL//rlpA//xapA//ycfS//elbB//yqaB//mdtL//lgoR//pnuC//cysA//tmcA//mug//yjaA//yibT//ibpB//wcaB//yhjX//dam//tig//uspG//lgoR//lnt//ftp//hofM//elfA//flgE//insH-5//rluB//emrE//citT//murE//afuB//lldP//yhhZ//yehW//bdm//rhaD//zapE//rpoS//metR//insF-1//yihT//pykA//yoaA//rpsG//elfA//torS//ybiV//rhaM//sgbH//hipA//gutM//pinQ//rfaD//degP//kilR//yfeD//rplO//acnB//phnJ//livG//oppA//rmuC//glnB//hslJ//hisS//ynfF//gpmM//bamE//cmtB//clsC//purN//hlyE//rimJ//ycgV//sulA//cysA//cobB//yihO//fimZ//era//queC//ybhI//folP//menI//cysK//yhaV//setC//truB//dcuB//kduD//yedP//fumC//agaS//hyaA//metN//livG//gcd//ppx//arnT//ynjD//fau//cra//fabG//ribF//prpR//gnsB//viaA//rsmH//yjcS//gcvP//bcp//lptC//minE//torR//purD//dbpA//ompC//cra//malI//appA//fic//mazF//lpxL//arnA//maeA//hyfR//yjeH//lon//uhpB//glxR//gcvA//menF//wecC//opgG//dgt//oppC//tehB//sufE//rimM//ybcL//ybdM//elfC//ibsE//gstB//ridA//rzpR//borD//gntR//
GO_0071709_5	rhtC//kdsA//pyrG//yehX//livH//idnO//csiR//ebgR//ydeM//serA//
GO_0071731_5	hisI//yajO//srmB//
GO_0071732_6	yieF//
GO_0071769_5	pgi//
GO_0071804_3	azoR//btuD//ada//fliZ//yfhM//adeQ//tas//dxr//rffM//cheB//ydbK//yhdW//macB//epmB//yhdW//
GO_0071805_4	sad//mlaB//fadB//tusA//ampG//ybiA//waaZ//flhE//btuD//glnH//nth//cysQ//uspE//patA//nmpC//
GO_0071806_6	livM//hycH//creB//baeS//edd//mcbA//dadA//tas//fic//ybaT//yqhC//mreC//ygeX//proX//rpsP//ibpB//acrA//glpD//umpH//
GO_0071807_8	ybhG//
GO_0071824_5	argS//
GO_0071826_5	phnK//secD//pphB//gmk//parC//yqhD//rplO//ruvA//guaC//secB//aroH//livM//rpoE//pyrC//hcaT//mepM//add//tadA//dsbB//yqeF//mscL//rep//asnA//kgtP//recO//cpxP//
GO_0071897_6	ydcM//cbrC//yghG//ymgC//xanP//ydbK//cysG//yadG//dgcZ//rsmF//folE//msrC//uvrD//btuR//yiiD//hcp//fdrA//truC//amiA//ybiS//
GO_0071915_9	tsgA//
GO_0071932_8	actP//
GO_0071934_6	cobU//mntP//talB//
GO_0071941_4	yjjU//yqiJ//hemC//fetA//nagB//cysD//exuT//yejB//dapD//
GO_0071945_7	yehD//
GO_0071951_8	tig//
GO_0071963_4	nfi//
GO_0071973_6	hflX//ydcO//afuC//yfeR//yjjW//pitB//pinE//arnE//leuC//intE//mcbA//potE//metR//fimE//dgcQ//xisE//uspG//lasT//rraB//ychO//ampD//purA//ompN//ypdF//yfbR//osmF//psd//cvrA//cspC//yoaA//rplQ//
GO_0071975_4	hflC//
GO_0071977_5	aceK//
GO_0071978_7	dinQ//hisM//murF//ybjN//ydeP//chbR//napF//pyrL//frwC//insB-2//yfdG//cvrA//dinD//dgcQ//
GO_0072321_6	flgJ//serS//
GO_0072322_6	eptB//
GO_0072323_7	lpd//
GO_0072329_7	ddlB//scpC//rpe//yjhP//cspB//sgcX//yqhD//arcB//acpH//fdoI//cas2//yfeD//gldA//cdd//scpB//tehA//trmA//ydiF//rplP//lpxD//acrA//sufC//rutG//araG//rlpA//ddlA//yadM//gapC//yiaB//rbsD//puuA//malK//fumA//ydeO//eamA//hypC//mdtO//eutD//idnK//ribB//frwD//hslR//mepH//sucD//guaB//yahN//nuoN//mreC//yodD//fabR//radD//csgF//ogrK//nuoH//yccX//ydjL//mngA//arfB//cca//hslV//lpxK//erfK//waaG//hflD//cyoC//yfdC//alaC//fur//ulaB//hofM//dsbB//helD//dusC//sspA//malY//cadA//nfi//matP//ppiA//nrdE//pphB//
GO_0072330_7	eptA//appY//allD//preT//menI//yihT//putP//nepI//nadK//pstS//hprR//uspE//waaA//fabD//fumB//dsbG//exuT//elyC//yneE//pckA//gntK//yciH//yeaE//mug//tusA//cysG//yheT//yibF//yehC//ygaV//garK//frlR//nagB//fdnG//murJ//csdE//dedD//yggT//ytfQ//tsaE//gloA//pcm//puuD//ydcZ//ompC//uraA//ruvA//prkB//kup//gcvR//waaL//ygcR//nagC//sdiA//artI//cysH//yiaU//yohC//
GO_0072337_6	ispU//paaB//norR//asr//livF//yjjI//ybjC//yajD//treF//shoB//ycdX//yieF//phnP//decR//lacY//livF//yadM//trmL//selD//rsfS//frdD//yidP//yejE//gnd//alsB//lsrB//
GO_0072344_7	rayT//ycjQ//pgl//murR//
GO_0072348_5	rcnB//xapB//pgsA//galT//ynaE//yedA//agaI//ygiN//queF//acpH//hybC//rhlE//hsdM//yghO//rusA//abgA//sgcE//katE//clsA//recT//rffT//tyrA//yihX//fiu//folX//aldA//yiiM//mipA//dosP//bdm//tdcA//rpsE//aas//degQ//csgE//rihC//ompT//fhlA//narZ//mdtP//
GO_0072350_7	frwC//ybjC//cytR//skp//rpsJ//dmsA//ychF//trpC//dgcJ//oxc//yphB//secE//oppC//cspC//wecB//hpt//cobS//purT//
GO_0072488_7	ybhD//argT//nagB//recQ//yjjQ//hupB//fliZ//
GO_0072490_6	nupC//barA//
GO_0072491_6	fecD//csiD//
GO_0072501_7	alaA//
GO_0072502_7	ldtA//
GO_0072503_7	hsrA//ybcM//
GO_0072505_8	caiD//
GO_0072506_8	katG//
GO_0072507_8	sulA//ispB//nadC//
GO_0072511_7	xylH//folC//sdaC//artQ//erfK//rplB//ybaQ//dgcT//ldtD//pheM//dsdX//rplE//cmtB//proQ//purL//cof//dgcN//
GO_0072512_7	modB//speF//queE//chaA//yfcR//ymgF//topA//murB//insH-5//bdm//ftsQ//iscA//
GO_0072521_5	pyrB//hycH//cobT//mnmE//yoeB//rpoD//cmk//yifB//potA//ydjK//glpA//fpr//nrfD//yghG//thiE//ynhG//lsrC//coaA//ompL//yhbQ//phnH//yfcP//ybhR//lptD//tas//rnlA//cysM//topA//ypdA//dppC//hypA//mutL//yhaO//tauD//fepE//nudC//dmsA//rpnB//zur//glnQ//yqaA//miaB//ebgA//lpxH//cysU//ydaC//rcnR//qseC//argT//bglB//hisC//csgD//gmk//hldE//rcnR//tcyJ//lptB//yiaL//metE//ftsA//trpD//cpoB//rlmJ//yfiR//rpoS//rpsO//wcaB//nfi//
GO_0072522_6	actP//yabI//lsrR//tpiA//ybaO//ttcA//crr//citC//cspA//glpX//yddG//pinQ//ftsW//upp//yfdK//ispU//speC//ribF//tolC//fliA//umpH//putP//nusG//yphF//uxuA//glnE//pdxJ//gadE//ftsH//waaL//ynbD//acpS//aroF//secF//ybcF//yphC//yigL//paaZ//tauA//hyaA//ynaE//mprA//dgcT//
GO_0072523_6	setC//ymgF//torR//thrS//galM//uvrY//iraD//adiC//panD//mdtJ//yfiC//rsmE//
GO_0072524_5	mdlA//cysN//kdsC//potC//atpG//mocA//ilvN//thiP//deoD//yqgF//ybaM//mutM//eamB//iscU//moaE//ydiQ//ycjU//tmcA//frvA//yiaB//torY//kdpA//abgA//gcvT//pflC//hybA//ftsK//recQ//narY//cra//tilS//hisB//marA//hcaR//topB//rcnR//yqiH//flgD//sucC//afuC//tynA//thiM//lepB//yjbH//dsdC//uxuB//yqaB//
GO_0072525_6	cobC//yghG//dacB//gph//potC//cadB//opgH//pdxJ//hrsA//nadC//mdtF//epmA//metN//narG//kgtP//mgrB//pgaA//ogt//yqeG//lapA//mfd//rpsK//ahpC//ispU//bioF//mepM//opgD//nirB//feaR//frc//rlpA//nfi//gltK//dcuR//grcA//lolA//atpH//
GO_0072526_6	cmk//yibH//
GO_0072527_5	accD//yghO//yraR//dnaC//ebgR//tpx//rluE//rplY//mqsR//nanC//ybgP//ssuD//setC//garL//fecC//ydjL//glyS//oxc//psuG//yehZ//rcsB//purR//dgoT//fucO//ycjU//clpB//ycjW//queD//miaA//hmp//otsB//insI-2//nuoB//cpdB//yfbU//crcB//rne//symE//yqaA//hsdM//nudB//araC//yaiP//nadB//aer//yciV//dgoA//rlpA//sufA//cdgI//yciH//pitA//lrhA//arnD//tatC//rpsB//gmhB//
GO_0072528_6	narZ//umpH//cobS//tolQ//ftsI//dicB//cyoD//mutS//hyfA//atpG//thiQ//smrA//hscB//fadA//ymgF//btuB//ygiV//narK//rplC//folE//ybiW//envR//insI4//asr//yhbX//eutR//lpcA//plsB//yneL//
GO_0072529_6	glnH//ybbN//katG//hofP//rcsD//yeeY//mdh//minD//secM//intZ//nikE//obgE//dhaL//yfhM//nrfE//hemF//fixC//caiF//dgt//elfG//trmI//rimL//phnG//
GO_0072530_6	yraJ//gmhB//glnK//perR//
GO_0072531_6	yfgI//speD//gntK//waaC//xanQ//rcsB//
GO_0072581_9	matP//
GO_0072593_4	argA//blc//secA//yijO//cynX//queE//ycbB//yajD//lnt//
GO_0072594_5	efp//
GO_0072599_6	rbsK//
GO_0072657_6	ssuE//folX//yahO//fdhF//flhE//yadK//narL//cyoA//yfcP//pntA//yiiM//zwf//yhdJ//dxs//yfgI//yiaB//pabB//
GO_0072714_5	ribE//
GO_0075713_7	rbbA//waaP//hscC//
GO_0080033_5	thrA//crfC//
GO_0080090_5	ynbB//insF-1//rpsE//eutN//lpoA//fepB//ydfG//btuR//cho//kdsC//ybhD//fimE//zwf//nirB//rhtC//ubiF//rcsB//paaB//ydcP//rpmG//tcyP//sxy//ppiD//ftnB//hupA//cutA//aroD//intE//rseP//yicJ//mglA//ulaG//garR//nfuA//yneE//lon//mdh//dcuR//ispF//atpF//hcaB//hexR//ybdH//nemR//cobC//csgF//pdxB//copA//ftsH//ilvE//mhpC//umuC//ulaC//minE//ftsX//nagZ//btuB//ydhK//secG//ydiP//fur//amiD//dinG//moeB//hflX//tauB//proX//flhC//feoC//ebgA//murD//yiiD//wcaJ//dmsA//bdcA//qseB//ribE//torR//galP//yefM//alkA//ygcR//blc//ftsP//ycbV//macA//sugE//trpGD//ybhS//nagC//priA//rlmN//folX//yhgH//accA//ogrK//dinJ//potI//nanS//ompA//dnaN//acrE//alsA//wrbA//yfcQ//iscR//fdhE//caiB//hypE//lptG//gnd//uxaC//mntH//envR//scpB//murP//hyfA//lpoA//corA//ygaV//gnsB//dcyD//lolA//bioB//ycfH//cysK//ybgQ//psuT//purD//insF-1//ada//yihX//mscK//rlpA//slmA//aer//dinI//lrhA//yhdW//entS//ubiG//rpoE//cca//uspF//dsbA//recF//yqjH//tsf//entS//yqhC//caiF//lsrA//ydcO//fliK//fbp//yagI//yfbR//narK//pdxA//yahN//fklB//yneL//treC//murF//hdeB//rfaC//acnA//rfe//intS//ftsN//yjcS//pabA//wecA//ompC//tktB//parE//rplL//rutB//yafS//rplS//yegT//nimT//rfe//wbbK//elyC//yjiR//rfaE//iclR//gntU//rmuC//ssuB//mtgA//mdtQ//ssuB//rlmJ//pta//yddL//nrdH//lpxD//yjbH//cecR//mltB//sapA//comR//cecR//rraA//proS//arcB//ybhS//ppc//thiP//aceK//yheT//speC//cheB//matP//ompC//rcsB//ridA//hslR//abgR//ygaV//sgcX//nrfD//mutT//rhaM//yjjU//add//pspC//rpsE//ansB//ybcF//lysP//frmB//proB//caiE//talB//flgI//ymgA//nhaA//hyi//rplK//rpsQ//tomB//rpmA//yijO//yoeE//yhaO//glcB//truA//ruvC//hybC//modB//efp//ydeP//argB//pphA//arnT//yacG//marR//potI//mdoD//rph//scpB//yghO//recQ//pntB//nrdF//hofP//topAI//nuoL//frmR//malE//nupX//purN//yebZ//yraR//dapA//ppiD//yidP//ettA//dhaR//asmA//lhr//kdsA//tauD//arsB//aroK//glpA//kdpA//lacZ//yejA//fhuF//cstA//tehB//afuC//clcA//amyA//eptA//nhaB//livH//allC//pldB//cdgI//cdh//yjeH//caiF//yddL//ygfA//bioA//hexR//araD//ppiC//feoC//hxpA//yqcC//frvR//msrB//frmB//dtpC//appY//ynbC//pdhR//rplB//ynhG//fhlA//nagC//epmA//hslR//ydjE//trpE//xapA//uxaA//cheR//panB//lepB//gshB//mlaB//envR//yjbG//dinI//hupA//pdxK//creB//hisQ//
GO_0080111_4	hyfR//bioD1//
GO_0080134_5	luxS//
GO_0089705_7	artQ//uvrC//
GO_0089709_7	pgaA//fmt//
GO_0089718_7	slmA//hchA//fabI//endA//dut//araF//frlB//sbmA//kbaZ//murC//
GO_0090066_4	cdsA//dgcN//pitB//mngR//rpsD//
GO_0090068_7	secA//
GO_0090069_5	ybgI//exbD//ldcC//
GO_0090071_6	fpr//yebZ//ybfA//
GO_0090087_6	yqiH//rpoD//insB-2//
GO_0090116_7	nupG//
GO_0090143_4	fimH//
GO_0090150_5	dsbB//ymfK//glxK//puuE//aaeB//moeB//fdoI//hrsA//uvrD//lpxT//cusS//hypE//
